snapshot_date,warehouse_code,sku,units_on_hand,units_in_transit
2026-03-16,WH-01,MP-1089,163,28
2026-03-16,WH-02,MP-1089,35,10
2026-03-16,WH-03,MP-1089,64,28
2026-03-16,WH-01,MP-1090,183,12
2026-03-16,WH-02,MP-1090,73,5
2026-03-16,WH-03,MP-1090,120,24
2026-03-16,WH-01,MP-1091,94,13
2026-03-16,WH-02,MP-1091,27,13
2026-03-16,WH-03,MP-1091,50,20
2026-03-16,WH-01,MP-1092,95,18
2026-03-16,WH-02,MP-1092,28,8
2026-03-16,WH-03,MP-1092,71,21
2026-03-16,WH-01,MP-1093,71,3
2026-03-16,WH-02,MP-1093,35,8
2026-03-16,WH-03,MP-1093,37,1
2026-03-16,WH-01,MP-1094,177,57
2026-03-16,WH-02,MP-1094,70,15
2026-03-16,WH-03,MP-1094,61,24
2026-03-16,WH-01,MP-1095,99,18
2026-03-16,WH-02,MP-1095,37,12
2026-03-16,WH-03,MP-1095,48,0
2026-03-16,WH-01,MP-1096,166,19
2026-03-16,WH-02,MP-1096,57,12
2026-03-16,WH-03,MP-1096,93,31
2026-03-16,WH-01,MP-1097,200,65
2026-03-16,WH-02,MP-1097,84,9
2026-03-16,WH-03,MP-1097,113,35
2026-03-16,WH-01,MP-1098,589,136
2026-03-16,WH-02,MP-1098,126,32
2026-03-16,WH-03,MP-1098,255,112
2026-03-16,WH-01,MP-1099,532,65
2026-03-16,WH-02,MP-1099,114,58
2026-03-16,WH-03,MP-1099,206,15
2026-03-16,WH-01,MP-1100,240,15
2026-03-16,WH-02,MP-1100,73,29
2026-03-16,WH-03,MP-1100,102,16
2026-03-16,WH-01,MP-1101,543,126
2026-03-16,WH-02,MP-1101,180,23
2026-03-16,WH-03,MP-1101,364,90
2026-03-16,WH-01,MP-1102,296,66
2026-03-16,WH-02,MP-1102,111,36
2026-03-16,WH-03,MP-1102,251,3
2026-03-16,WH-01,MP-1103,432,156
2026-03-16,WH-02,MP-1103,280,75
2026-03-16,WH-03,MP-1103,382,8
2026-03-16,WH-01,MP-1104,105,21
2026-03-16,WH-02,MP-1104,43,6
2026-03-16,WH-03,MP-1104,94,6
2026-03-16,WH-01,MP-1105,280,42
2026-03-16,WH-02,MP-1105,97,37
2026-03-16,WH-03,MP-1105,164,41
2026-03-16,WH-01,MP-1106,211,100
2026-03-16,WH-02,MP-1106,123,34
2026-03-16,WH-03,MP-1106,69,36
2026-03-16,WH-01,MP-1107,246,24
2026-03-16,WH-02,MP-1107,81,17
2026-03-16,WH-03,MP-1107,95,7
2026-03-16,WH-01,MP-1108,383,138
2026-03-16,WH-02,MP-1108,191,16
2026-03-16,WH-03,MP-1108,201,18
2026-03-16,WH-01,MP-1109,522,36
2026-03-16,WH-02,MP-1109,165,45
2026-03-16,WH-03,MP-1109,105,63
2026-03-16,WH-01,MP-1110,435,81
2026-03-16,WH-02,MP-1110,111,5
2026-03-16,WH-03,MP-1110,185,30
2026-03-16,WH-01,MP-1111,190,76
2026-03-16,WH-02,MP-1111,95,3
2026-03-16,WH-03,MP-1111,149,15
2026-03-16,WH-01,MP-1112,226,47
2026-03-16,WH-02,MP-1112,107,26
2026-03-16,WH-03,MP-1112,125,12
2026-03-16,WH-01,MP-1113,139,62
2026-03-16,WH-02,MP-1113,45,24
2026-03-16,WH-03,MP-1113,114,30
2026-03-16,WH-01,MP-1114,525,58
2026-03-16,WH-02,MP-1114,183,46
2026-03-16,WH-03,MP-1114,328,104
2026-03-16,WH-01,MP-1115,617,7
2026-03-16,WH-02,MP-1115,229,17
2026-03-16,WH-03,MP-1115,287,103
2026-03-16,WH-01,MP-1116,1297,117
2026-03-16,WH-02,MP-1116,429,91
2026-03-16,WH-03,MP-1116,557,129
2026-03-16,WH-01,MP-1117,473,149
2026-03-16,WH-02,MP-1117,224,60
2026-03-16,WH-03,MP-1117,298,82
2026-03-16,WH-01,MP-1118,150,61
2026-03-16,WH-02,MP-1118,69,19
2026-03-16,WH-03,MP-1118,62,40
2026-03-16,WH-01,MP-1119,207,34
2026-03-16,WH-02,MP-1119,63,2
2026-03-16,WH-03,MP-1119,54,29
2026-03-16,WH-01,MP-1120,79,3
2026-03-16,WH-02,MP-1120,52,9
2026-03-16,WH-03,MP-1120,48,15
2026-03-16,WH-01,MP-1121,357,67
2026-03-16,WH-02,MP-1121,68,13
2026-03-16,WH-03,MP-1121,104,32
2026-03-16,WH-01,MP-1122,171,49
2026-03-16,WH-02,MP-1122,74,6
2026-03-16,WH-03,MP-1122,113,25
2026-03-16,WH-01,MP-1123,132,7
2026-03-16,WH-02,MP-1123,56,10
2026-03-16,WH-03,MP-1123,52,20
2026-03-16,WH-01,MP-1124,171,4
2026-03-16,WH-02,MP-1124,62,24
2026-03-16,WH-03,MP-1124,117,0
2026-03-16,WH-01,MP-1125,429,118
2026-03-16,WH-02,MP-1125,146,24
2026-03-16,WH-03,MP-1125,194,43
2026-03-16,WH-01,MP-1126,95,36
2026-03-16,WH-02,MP-1126,40,10
2026-03-16,WH-03,MP-1126,51,16
2026-03-16,WH-01,MP-1127,145,63
2026-03-16,WH-02,MP-1127,69,26
2026-03-16,WH-03,MP-1127,69,22
2026-03-16,WH-01,MP-1128,308,98
2026-03-16,WH-02,MP-1128,103,13
2026-03-16,WH-03,MP-1128,124,8
2026-03-16,WH-01,MP-1129,397,67
2026-03-16,WH-02,MP-1129,148,1
2026-03-16,WH-03,MP-1129,191,11
2026-03-16,WH-01,MP-1130,146,49
2026-03-16,WH-02,MP-1130,93,8
2026-03-16,WH-03,MP-1130,104,49
2026-03-16,WH-01,MP-1131,172,13
2026-03-16,WH-02,MP-1131,93,2
2026-03-16,WH-03,MP-1131,132,17
2026-03-19,WH-01,MP-1001,887,205
2026-03-19,WH-02,MP-1001,247,70
2026-03-19,WH-03,MP-1001,762,407
2026-03-19,WH-01,MP-1002,879,67
2026-03-19,WH-02,MP-1002,203,5
2026-03-19,WH-03,MP-1002,1200,158
2026-03-19,WH-01,MP-1003,335,26
2026-03-19,WH-02,MP-1003,119,32
2026-03-19,WH-03,MP-1003,472,95
2026-03-19,WH-01,MP-1004,245,121
2026-03-19,WH-02,MP-1004,114,1
2026-03-19,WH-03,MP-1004,371,156
2026-03-19,WH-01,MP-1005,423,27
2026-03-19,WH-02,MP-1005,129,47
2026-03-19,WH-03,MP-1005,179,5
2026-03-19,WH-01,MP-1006,721,50
2026-03-19,WH-02,MP-1006,261,32
2026-03-19,WH-03,MP-1006,472,3
2026-03-19,WH-01,MP-1007,335,14
2026-03-19,WH-02,MP-1007,129,31
2026-03-19,WH-03,MP-1007,249,73
2026-03-19,WH-01,MP-1008,1164,222
2026-03-19,WH-02,MP-1008,669,110
2026-03-19,WH-03,MP-1008,722,201
2026-03-19,WH-01,MP-1009,527,190
2026-03-19,WH-02,MP-1009,217,61
2026-03-19,WH-03,MP-1009,257,75
2026-03-19,WH-01,MP-1010,489,45
2026-03-19,WH-02,MP-1010,107,0
2026-03-19,WH-03,MP-1010,191,90
2026-03-19,WH-01,MP-1011,710,84
2026-03-19,WH-02,MP-1011,127,65
2026-03-19,WH-03,MP-1011,351,65
2026-03-19,WH-01,MP-1012,1126,460
2026-03-19,WH-02,MP-1012,659,229
2026-03-19,WH-03,MP-1012,987,256
2026-03-19,WH-01,MP-1013,545,130
2026-03-19,WH-02,MP-1013,155,12
2026-03-19,WH-03,MP-1013,287,10
2026-03-19,WH-01,MP-1014,911,27
2026-03-19,WH-02,MP-1014,345,66
2026-03-19,WH-03,MP-1014,699,192
2026-03-19,WH-01,MP-1015,531,116
2026-03-19,WH-02,MP-1015,159,32
2026-03-19,WH-03,MP-1015,337,11
2026-03-19,WH-01,MP-1016,724,283
2026-03-19,WH-02,MP-1016,466,70
2026-03-19,WH-03,MP-1016,803,126
2026-03-19,WH-01,MP-1017,943,45
2026-03-19,WH-02,MP-1017,234,6
2026-03-19,WH-03,MP-1017,534,9
2026-03-19,WH-01,MP-1018,829,88
2026-03-19,WH-02,MP-1018,408,67
2026-03-19,WH-03,MP-1018,755,158
2026-03-19,WH-01,MP-1019,504,83
2026-03-19,WH-02,MP-1019,130,7
2026-03-19,WH-03,MP-1019,263,84
2026-03-19,WH-01,MP-1020,1117,323
2026-03-19,WH-02,MP-1020,304,4
2026-03-19,WH-03,MP-1020,822,269
2026-03-19,WH-01,MP-1021,260,33
2026-03-19,WH-02,MP-1021,137,43
2026-03-19,WH-03,MP-1021,115,36
2026-03-19,WH-01,MP-1022,359,93
2026-03-19,WH-02,MP-1022,159,38
2026-03-19,WH-03,MP-1022,332,54
2026-03-19,WH-01,MP-1023,93,35
2026-03-19,WH-02,MP-1023,228,34
2026-03-19,WH-03,MP-1023,56,119
2026-03-19,WH-01,MP-1024,41,15
2026-03-19,WH-02,MP-1024,228,3
2026-03-19,WH-03,MP-1024,25,43
2026-03-19,WH-01,MP-1025,85,130
2026-03-19,WH-02,MP-1025,228,2
2026-03-19,WH-03,MP-1025,48,58
2026-03-19,WH-01,MP-1026,44,71
2026-03-19,WH-02,MP-1026,228,28
2026-03-19,WH-03,MP-1026,27,49
2026-03-19,WH-01,MP-1027,370,105
2026-03-19,WH-02,MP-1027,149,14
2026-03-19,WH-03,MP-1027,146,28
2026-03-19,WH-01,MP-1028,191,52
2026-03-19,WH-02,MP-1028,84,8
2026-03-19,WH-03,MP-1028,110,32
2026-03-19,WH-01,MP-1029,642,117
2026-03-19,WH-02,MP-1029,222,15
2026-03-19,WH-03,MP-1029,302,99
2026-03-19,WH-01,MP-1030,289,75
2026-03-19,WH-02,MP-1030,139,15
2026-03-19,WH-03,MP-1030,196,3
2026-03-19,WH-01,MP-1031,242,75
2026-03-19,WH-02,MP-1031,149,31
2026-03-19,WH-03,MP-1031,132,8
2026-03-19,WH-01,MP-1032,664,171
2026-03-19,WH-02,MP-1032,198,24
2026-03-19,WH-03,MP-1032,355,11
2026-03-19,WH-01,MP-1033,261,22
2026-03-19,WH-02,MP-1033,117,12
2026-03-19,WH-03,MP-1033,156,47
2026-03-19,WH-01,MP-1034,0,141
2026-03-19,WH-02,MP-1034,335,69
2026-03-19,WH-03,MP-1034,451,205
2026-03-19,WH-01,MP-1035,610,144
2026-03-19,WH-02,MP-1035,262,70
2026-03-19,WH-03,MP-1035,347,55
2026-03-19,WH-01,MP-1036,780,294
2026-03-19,WH-02,MP-1036,425,98
2026-03-19,WH-03,MP-1036,710,216
2026-03-19,WH-01,MP-1037,1026,545
2026-03-19,WH-02,MP-1037,703,182
2026-03-19,WH-03,MP-1037,1074,37
2026-03-19,WH-01,MP-1038,1210,238
2026-03-19,WH-02,MP-1038,481,67
2026-03-19,WH-03,MP-1038,567,234
2026-03-19,WH-01,MP-1039,298,59
2026-03-19,WH-02,MP-1039,128,45
2026-03-19,WH-03,MP-1039,232,24
2026-03-19,WH-01,MP-1040,666,34
2026-03-19,WH-02,MP-1040,279,107
2026-03-19,WH-03,MP-1040,508,13
2026-03-19,WH-01,MP-1041,297,46
2026-03-19,WH-02,MP-1041,100,7
2026-03-19,WH-03,MP-1041,220,35
2026-03-19,WH-01,MP-1042,0,36
2026-03-19,WH-02,MP-1042,206,20
2026-03-19,WH-03,MP-1042,130,31
2026-03-19,WH-01,MP-1043,1281,54
2026-03-19,WH-02,MP-1043,290,71
2026-03-19,WH-03,MP-1043,313,121
2026-03-19,WH-01,MP-1044,614,134
2026-03-19,WH-02,MP-1044,207,83
2026-03-19,WH-03,MP-1044,180,62
2026-03-19,WH-01,MP-1045,472,103
2026-03-19,WH-02,MP-1045,200,36
2026-03-19,WH-03,MP-1045,187,8
2026-03-19,WH-01,MP-1046,702,13
2026-03-19,WH-02,MP-1046,185,93
2026-03-19,WH-03,MP-1046,282,31
2026-03-19,WH-01,MP-1047,1920,456
2026-03-19,WH-02,MP-1047,682,211
2026-03-19,WH-03,MP-1047,782,234
2026-03-19,WH-01,MP-1048,849,226
2026-03-19,WH-02,MP-1048,264,92
2026-03-19,WH-03,MP-1048,229,90
2026-03-19,WH-01,MP-1049,269,77
2026-03-19,WH-02,MP-1049,92,4
2026-03-19,WH-03,MP-1049,177,57
2026-03-19,WH-01,MP-1050,630,113
2026-03-19,WH-02,MP-1050,135,43
2026-03-19,WH-03,MP-1050,184,51
2026-03-19,WH-01,MP-1051,937,38
2026-03-19,WH-02,MP-1051,338,104
2026-03-19,WH-03,MP-1051,447,50
2026-03-19,WH-01,MP-1052,492,108
2026-03-19,WH-02,MP-1052,321,64
2026-03-19,WH-03,MP-1052,347,50
2026-03-19,WH-01,MP-1053,317,99
2026-03-19,WH-02,MP-1053,181,57
2026-03-19,WH-03,MP-1053,161,11
2026-03-19,WH-01,MP-1054,352,6
2026-03-19,WH-02,MP-1054,96,12
2026-03-19,WH-03,MP-1054,104,40
2026-03-19,WH-01,MP-1055,310,139
2026-03-19,WH-02,MP-1055,114,18
2026-03-19,WH-03,MP-1055,227,16
2026-03-19,WH-01,MP-1056,0,222
2026-03-19,WH-02,MP-1056,255,56
2026-03-19,WH-03,MP-1056,476,1
2026-03-19,WH-01,MP-1057,418,56
2026-03-19,WH-02,MP-1057,159,8
2026-03-19,WH-03,MP-1057,312,86
2026-03-19,WH-01,MP-1058,314,23
2026-03-19,WH-02,MP-1058,69,14
2026-03-19,WH-03,MP-1058,88,42
2026-03-19,WH-01,MP-1059,387,72
2026-03-19,WH-02,MP-1059,113,44
2026-03-19,WH-03,MP-1059,169,30
2026-03-19,WH-01,MP-1060,102,23
2026-03-19,WH-02,MP-1060,27,1
2026-03-19,WH-03,MP-1060,68,21
2026-03-19,WH-01,MP-1061,177,38
2026-03-19,WH-02,MP-1061,65,21
2026-03-19,WH-03,MP-1061,179,20
2026-03-19,WH-01,MP-1062,197,22
2026-03-19,WH-02,MP-1062,44,10
2026-03-19,WH-03,MP-1062,149,22
2026-03-19,WH-01,MP-1063,246,101
2026-03-19,WH-02,MP-1063,130,38
2026-03-19,WH-03,MP-1063,246,68
2026-03-19,WH-01,MP-1064,203,105
2026-03-19,WH-02,MP-1064,83,14
2026-03-19,WH-03,MP-1064,185,60
2026-03-19,WH-01,MP-1065,247,112
2026-03-19,WH-02,MP-1065,119,24
2026-03-19,WH-03,MP-1065,273,86
2026-03-19,WH-01,MP-1066,273,62
2026-03-19,WH-02,MP-1066,86,31
2026-03-19,WH-03,MP-1066,166,49
2026-03-19,WH-01,MP-1067,269,34
2026-03-19,WH-02,MP-1067,123,30
2026-03-19,WH-03,MP-1067,128,18
2026-03-19,WH-01,MP-1068,154,21
2026-03-19,WH-02,MP-1068,43,6
2026-03-19,WH-03,MP-1068,73,6
2026-03-19,WH-01,MP-1069,130,8
2026-03-19,WH-02,MP-1069,34,9
2026-03-19,WH-03,MP-1069,88,19
2026-03-19,WH-01,MP-1070,169,47
2026-03-19,WH-02,MP-1070,52,7
2026-03-19,WH-03,MP-1070,96,35
2026-03-19,WH-01,MP-1071,80,27
2026-03-19,WH-02,MP-1071,42,3
2026-03-19,WH-03,MP-1071,103,26
2026-03-19,WH-01,MP-1072,202,25
2026-03-19,WH-02,MP-1072,101,28
2026-03-19,WH-03,MP-1072,149,35
2026-03-19,WH-01,MP-1073,188,20
2026-03-19,WH-02,MP-1073,75,12
2026-03-19,WH-03,MP-1073,118,36
2026-03-19,WH-01,MP-1074,228,60
2026-03-19,WH-02,MP-1074,91,21
2026-03-19,WH-03,MP-1074,133,49
2026-03-19,WH-01,MP-1075,443,77
2026-03-19,WH-02,MP-1075,106,12
2026-03-19,WH-03,MP-1075,247,1
2026-03-19,WH-01,MP-1076,312,128
2026-03-19,WH-02,MP-1076,133,42
2026-03-19,WH-03,MP-1076,206,80
2026-03-19,WH-01,MP-1077,626,130
2026-03-19,WH-02,MP-1077,166,29
2026-03-19,WH-03,MP-1077,275,9
2026-03-19,WH-01,MP-1078,304,16
2026-03-19,WH-02,MP-1078,90,28
2026-03-19,WH-03,MP-1078,198,33
2026-03-19,WH-01,MP-1079,578,23
2026-03-19,WH-02,MP-1079,228,28
2026-03-19,WH-03,MP-1079,293,18
2026-03-19,WH-01,MP-1080,488,127
2026-03-19,WH-02,MP-1080,260,19
2026-03-19,WH-03,MP-1080,268,119
2026-03-19,WH-01,MP-1081,670,128
2026-03-19,WH-02,MP-1081,142,8
2026-03-19,WH-03,MP-1081,254,69
2026-03-19,WH-01,MP-1082,149,23
2026-03-19,WH-02,MP-1082,79,3
2026-03-19,WH-03,MP-1082,119,15
2026-03-19,WH-01,MP-1083,166,5
2026-03-19,WH-02,MP-1083,51,14
2026-03-19,WH-03,MP-1083,82,25
2026-03-19,WH-01,MP-1084,27,1
2026-03-19,WH-02,MP-1084,228,16
2026-03-19,WH-03,MP-1084,16,25
2026-03-19,WH-01,MP-1085,44,37
2026-03-19,WH-02,MP-1085,228,10
2026-03-19,WH-03,MP-1085,28,7
2026-03-19,WH-01,MP-1086,13,26
2026-03-19,WH-02,MP-1086,228,9
2026-03-19,WH-03,MP-1086,7,10
2026-03-19,WH-01,MP-1087,11,21
2026-03-19,WH-02,MP-1087,228,0
2026-03-19,WH-03,MP-1087,7,4
2026-03-19,WH-01,MP-1088,99,41
2026-03-19,WH-02,MP-1088,52,2
2026-03-19,WH-03,MP-1088,52,12
2026-03-19,WH-01,MP-1089,110,27
2026-03-19,WH-02,MP-1089,45,2
2026-03-19,WH-03,MP-1089,86,27
2026-03-19,WH-01,MP-1090,145,31
2026-03-19,WH-02,MP-1090,74,23
2026-03-19,WH-03,MP-1090,124,5
2026-03-19,WH-01,MP-1091,113,10
2026-03-19,WH-02,MP-1091,44,9
2026-03-19,WH-03,MP-1091,52,16
2026-03-19,WH-01,MP-1092,74,3
2026-03-19,WH-02,MP-1092,40,5
2026-03-19,WH-03,MP-1092,43,16
2026-03-19,WH-01,MP-1093,86,8
2026-03-19,WH-02,MP-1093,38,2
2026-03-19,WH-03,MP-1093,24,14
2026-03-19,WH-01,MP-1094,172,44
2026-03-19,WH-02,MP-1094,63,12
2026-03-19,WH-03,MP-1094,66,21
2026-03-19,WH-01,MP-1095,96,21
2026-03-19,WH-02,MP-1095,46,8
2026-03-19,WH-03,MP-1095,35,4
2026-03-19,WH-01,MP-1096,143,53
2026-03-19,WH-02,MP-1096,45,14
2026-03-19,WH-03,MP-1096,109,14
2026-03-19,WH-01,MP-1097,226,16
2026-03-19,WH-02,MP-1097,75,0
2026-03-19,WH-03,MP-1097,113,37
2026-03-19,WH-01,MP-1098,353,96
2026-03-19,WH-02,MP-1098,195,67
2026-03-19,WH-03,MP-1098,379,115
2026-03-19,WH-01,MP-1099,260,38
2026-03-19,WH-02,MP-1099,170,25
2026-03-19,WH-03,MP-1099,324,27
2026-03-19,WH-01,MP-1100,305,90
2026-03-19,WH-02,MP-1100,93,6
2026-03-19,WH-03,MP-1100,202,9
2026-03-19,WH-01,MP-1101,536,91
2026-03-19,WH-02,MP-1101,169,51
2026-03-19,WH-03,MP-1101,391,94
2026-03-19,WH-01,MP-1102,434,54
2026-03-19,WH-02,MP-1102,145,49
2026-03-19,WH-03,MP-1102,132,80
2026-03-19,WH-01,MP-1103,788,85
2026-03-19,WH-02,MP-1103,243,70
2026-03-19,WH-03,MP-1103,375,9
2026-03-19,WH-01,MP-1104,104,33
2026-03-19,WH-02,MP-1104,37,13
2026-03-19,WH-03,MP-1104,86,11
2026-03-19,WH-01,MP-1105,277,46
2026-03-19,WH-02,MP-1105,77,22
2026-03-19,WH-03,MP-1105,155,39
2026-03-19,WH-01,MP-1106,323,78
2026-03-19,WH-02,MP-1106,139,28
2026-03-19,WH-03,MP-1106,77,4
2026-03-19,WH-01,MP-1107,240,64
2026-03-19,WH-02,MP-1107,45,19
2026-03-19,WH-03,MP-1107,97,28
2026-03-19,WH-01,MP-1108,468,83
2026-03-19,WH-02,MP-1108,123,55
2026-03-19,WH-03,MP-1108,208,24
2026-03-19,WH-01,MP-1109,538,117
2026-03-19,WH-02,MP-1109,185,35
2026-03-19,WH-03,MP-1109,171,10
2026-03-19,WH-01,MP-1110,251,89
2026-03-19,WH-02,MP-1110,102,32
2026-03-19,WH-03,MP-1110,100,25
2026-03-19,WH-01,MP-1111,267,50
2026-03-19,WH-02,MP-1111,64,33
2026-03-19,WH-03,MP-1111,131,45
2026-03-19,WH-01,MP-1112,159,55
2026-03-19,WH-02,MP-1112,59,34
2026-03-19,WH-03,MP-1112,96,12
2026-03-19,WH-01,MP-1113,194,50
2026-03-19,WH-02,MP-1113,44,0
2026-03-19,WH-03,MP-1113,117,31
2026-03-19,WH-01,MP-1114,643,27
2026-03-19,WH-02,MP-1114,207,96
2026-03-19,WH-03,MP-1114,264,116
2026-03-19,WH-01,MP-1115,667,97
2026-03-19,WH-02,MP-1115,176,53
2026-03-19,WH-03,MP-1115,249,5
2026-03-19,WH-01,MP-1116,782,15
2026-03-19,WH-02,MP-1116,416,144
2026-03-19,WH-03,MP-1116,447,50
2026-03-19,WH-01,MP-1117,646,133
2026-03-19,WH-02,MP-1117,179,55
2026-03-19,WH-03,MP-1117,319,33
2026-03-19,WH-01,MP-1118,161,21
2026-03-19,WH-02,MP-1118,54,9
2026-03-19,WH-03,MP-1118,110,21
2026-03-19,WH-01,MP-1119,208,17
2026-03-19,WH-02,MP-1119,50,14
2026-03-19,WH-03,MP-1119,55,24
2026-03-19,WH-01,MP-1120,111,8
2026-03-19,WH-02,MP-1120,44,1
2026-03-19,WH-03,MP-1120,85,0
2026-03-19,WH-01,MP-1121,204,50
2026-03-19,WH-02,MP-1121,82,31
2026-03-19,WH-03,MP-1121,120,31
2026-03-19,WH-01,MP-1122,261,20
2026-03-19,WH-02,MP-1122,61,27
2026-03-19,WH-03,MP-1122,67,23
2026-03-19,WH-01,MP-1123,120,8
2026-03-19,WH-02,MP-1123,29,1
2026-03-19,WH-03,MP-1123,66,1
2026-03-19,WH-01,MP-1124,188,46
2026-03-19,WH-02,MP-1124,55,1
2026-03-19,WH-03,MP-1124,116,27
2026-03-19,WH-01,MP-1125,356,132
2026-03-19,WH-02,MP-1125,199,54
2026-03-19,WH-03,MP-1125,170,10
2026-03-19,WH-01,MP-1126,97,39
2026-03-19,WH-02,MP-1126,29,0
2026-03-19,WH-03,MP-1126,45,9
2026-03-19,WH-01,MP-1127,194,4
2026-03-19,WH-02,MP-1127,63,9
2026-03-19,WH-03,MP-1127,82,24
2026-03-19,WH-01,MP-1128,252,50
2026-03-19,WH-02,MP-1128,123,16
2026-03-19,WH-03,MP-1128,113,53
2026-03-19,WH-01,MP-1129,546,23
2026-03-19,WH-02,MP-1129,165,24
2026-03-19,WH-03,MP-1129,195,19
2026-03-19,WH-01,MP-1130,206,78
2026-03-19,WH-02,MP-1130,55,18
2026-03-19,WH-03,MP-1130,165,24
2026-03-19,WH-01,MP-1131,180,81
2026-03-19,WH-02,MP-1131,93,22
2026-03-19,WH-03,MP-1131,77,26
2026-03-23,WH-01,MP-1001,813,52
2026-03-23,WH-02,MP-1001,217,86
2026-03-23,WH-03,MP-1001,1272,134
2026-03-23,WH-01,MP-1002,735,133
2026-03-23,WH-02,MP-1002,232,42
2026-03-23,WH-03,MP-1002,834,305
2026-03-23,WH-01,MP-1003,300,70
2026-03-23,WH-02,MP-1003,79,11
2026-03-23,WH-03,MP-1003,426,34
2026-03-23,WH-01,MP-1004,316,32
2026-03-23,WH-02,MP-1004,128,30
2026-03-23,WH-03,MP-1004,509,33
2026-03-23,WH-01,MP-1005,275,42
2026-03-23,WH-02,MP-1005,166,38
2026-03-23,WH-03,MP-1005,233,17
2026-03-23,WH-01,MP-1006,673,83
2026-03-23,WH-02,MP-1006,220,27
2026-03-23,WH-03,MP-1006,611,20
2026-03-23,WH-01,MP-1007,394,77
2026-03-23,WH-02,MP-1007,129,36
2026-03-23,WH-03,MP-1007,142,56
2026-03-23,WH-01,MP-1008,1430,38
2026-03-23,WH-02,MP-1008,556,87
2026-03-23,WH-03,MP-1008,1121,362
2026-03-23,WH-01,MP-1009,580,14
2026-03-23,WH-02,MP-1009,105,61
2026-03-23,WH-03,MP-1009,380,53
2026-03-23,WH-01,MP-1010,441,8
2026-03-23,WH-02,MP-1010,152,24
2026-03-23,WH-03,MP-1010,211,77
2026-03-23,WH-01,MP-1011,365,202
2026-03-23,WH-02,MP-1011,209,74
2026-03-23,WH-03,MP-1011,507,81
2026-03-23,WH-01,MP-1012,1542,256
2026-03-23,WH-02,MP-1012,519,210
2026-03-23,WH-03,MP-1012,1260,86
2026-03-23,WH-01,MP-1013,328,126
2026-03-23,WH-02,MP-1013,144,57
2026-03-23,WH-03,MP-1013,286,19
2026-03-23,WH-01,MP-1014,961,90
2026-03-23,WH-02,MP-1014,371,66
2026-03-23,WH-03,MP-1014,381,18
2026-03-23,WH-01,MP-1015,523,152
2026-03-23,WH-02,MP-1015,295,43
2026-03-23,WH-03,MP-1015,392,44
2026-03-23,WH-01,MP-1016,1223,318
2026-03-23,WH-02,MP-1016,322,77
2026-03-23,WH-03,MP-1016,625,179
2026-03-23,WH-01,MP-1017,541,267
2026-03-23,WH-02,MP-1017,346,118
2026-03-23,WH-03,MP-1017,624,82
2026-03-23,WH-01,MP-1018,788,262
2026-03-23,WH-02,MP-1018,407,137
2026-03-23,WH-03,MP-1018,886,38
2026-03-23,WH-01,MP-1019,433,132
2026-03-23,WH-02,MP-1019,159,28
2026-03-23,WH-03,MP-1019,199,77
2026-03-23,WH-01,MP-1020,1620,47
2026-03-23,WH-02,MP-1020,467,7
2026-03-23,WH-03,MP-1020,502,56
2026-03-23,WH-01,MP-1021,280,92
2026-03-23,WH-02,MP-1021,89,13
2026-03-23,WH-03,MP-1021,214,24
2026-03-23,WH-01,MP-1022,560,18
2026-03-23,WH-02,MP-1022,143,33
2026-03-23,WH-03,MP-1022,230,27
2026-03-23,WH-01,MP-1023,93,114
2026-03-23,WH-02,MP-1023,228,18
2026-03-23,WH-03,MP-1023,56,27
2026-03-23,WH-01,MP-1024,41,38
2026-03-23,WH-02,MP-1024,228,13
2026-03-23,WH-03,MP-1024,25,22
2026-03-23,WH-01,MP-1025,85,109
2026-03-23,WH-02,MP-1025,228,29
2026-03-23,WH-03,MP-1025,48,82
2026-03-23,WH-01,MP-1026,44,46
2026-03-23,WH-02,MP-1026,228,37
2026-03-23,WH-03,MP-1026,27,56
2026-03-23,WH-01,MP-1027,402,123
2026-03-23,WH-02,MP-1027,105,25
2026-03-23,WH-03,MP-1027,110,56
2026-03-23,WH-01,MP-1028,301,92
2026-03-23,WH-02,MP-1028,88,29
2026-03-23,WH-03,MP-1028,122,8
2026-03-23,WH-01,MP-1029,692,165
2026-03-23,WH-02,MP-1029,203,69
2026-03-23,WH-03,MP-1029,172,7
2026-03-23,WH-01,MP-1030,353,91
2026-03-23,WH-02,MP-1030,101,53
2026-03-23,WH-03,MP-1030,152,61
2026-03-23,WH-01,MP-1031,371,4
2026-03-23,WH-02,MP-1031,155,6
2026-03-23,WH-03,MP-1031,217,43
2026-03-23,WH-01,MP-1032,446,123
2026-03-23,WH-02,MP-1032,227,11
2026-03-23,WH-03,MP-1032,257,43
2026-03-23,WH-01,MP-1033,300,58
2026-03-23,WH-02,MP-1033,157,37
2026-03-23,WH-03,MP-1033,162,8
2026-03-23,WH-01,MP-1034,1047,100
2026-03-23,WH-02,MP-1034,310,84
2026-03-23,WH-03,MP-1034,322,26
2026-03-23,WH-01,MP-1035,795,141
2026-03-23,WH-02,MP-1035,325,80
2026-03-23,WH-03,MP-1035,329,62
2026-03-23,WH-01,MP-1036,667,139
2026-03-23,WH-02,MP-1036,350,52
2026-03-23,WH-03,MP-1036,687,124
2026-03-23,WH-01,MP-1037,1979,165
2026-03-23,WH-02,MP-1037,517,91
2026-03-23,WH-03,MP-1037,881,64
2026-03-23,WH-01,MP-1038,970,201
