order_id,freight_cost,handling_cost,rebate_amount
SO-740798,193.16,10.6,147.86
SO-740799,93.99,14.3,0
SO-740800,110.12,10.6,0
SO-740801,257.66,12.45,148.06
SO-740802,319.88,12.45,213.93
SO-740803,207.98,14.3,65.51
SO-740804,96.4,18,66.87
SO-740805,59.82,10.6,0
SO-740806,59.41,10.6,68.3
SO-740807,85.68,10.6,0
SO-740808,81.09,12.45,0
SO-740809,105.79,12.45,158.92
SO-740810,233.84,16.15,63.88
SO-740811,174.44,12.45,200.87
SO-740812,168.49,14.3,0
SO-740813,164.58,16.15,152.88
SO-740814,149.89,12.45,107.73
SO-740815,33.77,12.45,0
SO-740816,83.13,10.6,0
SO-740817,58.81,12.45,0
SO-740818,114.62,14.3,0
SO-740819,52.99,10.6,114.32
SO-740820,126.5,12.45,46.59
SO-740821,151.94,10.6,176.76
SO-740822,172.16,8.75,0
SO-740823,134.29,14.3,169.18
SO-740824,599.07,14.3,417.2
SO-740825,118.3,12.45,56.26
SO-740826,280.3,16.15,187.6
SO-740827,218.16,10.6,251.01
SO-740828,78.05,14.3,0
SO-740829,66.33,8.75,0
SO-740830,69.47,12.45,0
SO-740831,148.97,12.45,47.98
SO-740832,163.95,12.45,86.38
SO-740833,114.19,12.45,125.55
SO-740834,103.55,10.6,139.3
SO-740835,303.15,18,191.33
SO-740836,77.5,12.45,0
SO-740837,545.71,14.3,209.7
SO-740838,96,12.45,105.34
SO-740839,395.03,12.45,383
SO-740840,115.32,16.15,0
SO-740841,79.61,14.3,0
SO-740842,37.42,8.75,0
SO-740843,51.01,10.6,0
SO-740844,136.48,10.6,0
SO-740845,324.34,16.15,58.21
SO-740846,54.05,14.3,0
SO-740847,154.31,12.45,0
SO-740848,203.3,14.3,125.28
SO-740849,45.63,10.6,0
SO-740850,90.35,12.45,0
SO-740851,80.24,12.45,0
SO-740852,130.83,10.6,0
SO-740853,89.35,12.45,0
SO-740854,247.04,16.15,226.09
SO-740855,195.66,16.15,185.64
SO-740856,289.79,16.15,141.38
SO-740857,228.68,14.3,211.79
SO-740858,128.75,14.3,80.61
SO-740859,52.37,8.75,0
SO-740860,39.75,8.75,0
SO-740861,181.7,18,106.94
SO-740862,233.61,10.6,257.68
SO-740863,80.99,10.6,0
SO-740864,59.14,12.45,0
SO-740865,143.25,14.3,0
SO-740866,370.04,16.15,175.74
SO-740867,105.04,18,148.08
SO-740868,101.19,10.6,116.93
SO-740869,76.17,8.75,0
SO-740870,338.68,14.3,156.78
SO-740871,124.4,10.6,108.98
SO-740872,74.47,14.3,66.43
SO-740873,163.43,12.45,90.22
SO-740874,138.16,14.3,0
SO-740875,214.92,12.45,0
SO-740876,102.05,12.45,0
SO-740877,122.85,14.3,0
SO-740878,195.32,18,119.61
SO-740879,250.72,16.15,158.65
SO-740880,275.88,16.15,164.82
SO-740881,119.87,12.45,0
SO-740882,125.4,10.6,32.59
SO-740883,142.95,12.45,189.16
SO-740884,309.96,14.3,340.19
SO-740885,167.57,18,175.39
SO-740886,68.39,10.6,0
SO-740887,196.42,16.15,141.11
SO-740888,72.64,10.6,92.46
SO-740889,44.31,6.9,0
SO-740890,139.15,12.45,78.69
SO-740891,78.22,12.45,71.82
SO-740892,796.35,16.15,558.17
SO-740893,70.66,10.6,0
SO-740894,445.74,16.15,423.45
SO-740895,96.52,16.15,128.46
SO-740896,108.05,16.15,0
SO-740897,147.05,16.15,175.61
SO-740898,142.54,10.6,0
SO-740899,149.06,16.15,124.27
SO-740900,292.2,14.3,194.56
SO-740901,87.36,10.6,0
SO-740902,53.71,10.6,148.49
SO-740903,52.64,10.6,0
SO-740904,78.79,10.6,0
SO-740905,80.12,12.45,0
SO-740906,133.49,10.6,65.27
SO-740907,124.37,10.6,0
SO-740908,215.13,10.6,100.28
SO-740909,185.48,16.15,173.45
SO-740910,544.72,16.15,431.55
SO-740911,181.75,16.15,191.89
SO-740912,47.27,8.75,0
SO-740913,72.22,8.75,0
SO-740914,92.31,10.6,34.87
SO-740915,69.3,8.75,0
SO-740916,77.19,8.75,0
SO-740917,65.99,10.6,0
SO-740918,34.15,8.75,0
SO-740919,257.35,18,90.89
SO-740920,57.22,10.6,0
SO-740921,40.3,6.9,0
SO-740922,47.41,8.75,0
SO-740923,62.83,6.9,0
SO-740924,307.4,12.45,460.55
SO-740925,90.6,12.45,0
SO-740926,121.65,10.6,0
SO-740927,220.1,16.15,99.09
SO-740928,52.04,12.45,0
SO-740929,125.57,10.6,79.11
SO-740930,60.99,10.6,107.4
SO-740931,128.04,14.3,195.85
SO-740932,138.34,10.6,77.68
SO-740933,47.85,8.75,0
SO-740934,44.98,12.45,0
SO-740935,192.83,14.3,48.8
SO-740936,86.12,10.6,0
SO-740937,146.39,10.6,83.91
SO-740938,85.54,14.3,168.47
SO-740939,171.4,16.15,170.84
SO-740940,75.75,12.45,0
SO-740941,48.32,10.6,0
SO-740942,77.06,10.6,0
SO-740943,73.19,10.6,0
SO-740944,91.74,10.6,85.65
SO-740945,217.46,16.15,176.61
SO-740946,50.78,10.6,69.96
SO-740947,22.59,8.75,0
SO-740948,49.9,12.45,0
SO-740949,343.66,16.15,119.34
SO-740950,101.28,12.45,0
SO-740951,81.63,10.6,37.45
SO-740952,59.66,12.45,0
SO-740953,214.48,14.3,138.55
SO-740954,181.02,16.15,0
SO-740955,119.51,10.6,57.5
SO-740956,141.7,12.45,0
SO-740957,349.76,16.15,315.15
SO-740958,58.62,6.9,0
SO-740959,344.53,16.15,333.4
SO-740960,143.6,18,189.58
SO-740961,224.9,12.45,71.02
SO-740962,430.57,14.3,246.2
SO-740963,45.58,12.45,88.46
SO-740964,228.62,18,0
SO-740965,84.17,12.45,0
SO-740966,101.98,14.3,0
SO-740967,54.24,14.3,0
SO-740968,64.07,16.15,121.68
SO-740969,289.47,14.3,0
SO-740970,79.14,10.6,0
SO-740971,235.63,12.45,90.27
SO-740972,298.36,14.3,159.32
SO-740973,41.36,14.3,0
SO-740974,174.64,14.3,197.74
SO-740975,192.1,12.45,271.95
SO-740976,65.89,12.45,0
SO-740977,80.68,10.6,0
SO-740978,46.81,10.6,0
SO-740979,90.49,14.3,203.69
SO-740980,201.52,16.15,164.37
SO-740981,288.66,12.45,150.72
SO-740982,72.93,14.3,0
SO-740983,40.71,6.9,0
SO-740984,260.29,14.3,187.41
SO-740985,246.52,10.6,178.44
SO-740986,78.08,8.75,0
SO-740987,64.27,10.6,0
SO-740988,76.88,14.3,247.2
SO-740989,47.19,8.75,0
SO-740990,463.39,14.3,304.98
SO-740991,91.7,10.6,0
SO-740992,91.68,12.45,0
SO-740993,33.89,6.9,0
SO-740994,553.58,12.45,270.18
SO-740995,366.91,14.3,435.73
SO-740996,71.29,12.45,0
SO-740997,209.91,14.3,0
SO-740998,227.26,12.45,281.21
SO-740999,90.19,14.3,0
SO-741000,249.82,16.15,181.92
SO-741001,134.05,14.3,94.27
SO-741002,150.2,10.6,60.84
SO-741003,52.14,6.9,0
SO-741004,74.68,8.75,0
SO-741005,47.46,8.75,0
SO-741006,50.59,10.6,0
SO-741007,82.7,10.6,0
SO-741008,129.64,14.3,0
SO-741009,33.08,8.75,0
SO-741010,154.23,12.45,147.62
SO-741011,28.35,12.45,0
SO-741012,57.28,10.6,0
SO-741013,114.27,10.6,80.02
SO-741014,81.1,8.75,0
SO-741015,102.72,12.45,0
SO-741016,53.81,10.6,37.8
SO-741017,247.03,12.45,245.8
SO-741018,170.16,16.15,0
SO-741019,346.07,14.3,270.98
SO-741020,181.34,16.15,207.63
SO-741021,57.09,10.6,77.46
SO-741022,117.42,16.15,74.36
SO-741023,395.84,14.3,333.36
SO-741024,82.12,16.15,0
SO-741025,46.36,10.6,0
SO-741026,147.13,14.3,94.39
SO-741027,270.42,14.3,220.66
SO-741028,96.38,12.45,0
SO-741029,52.14,12.45,128.57
SO-741030,220.77,16.15,170.76
SO-741031,98.36,14.3,0
SO-741032,220.7,16.15,299.6
SO-741033,195.16,18,105.79
SO-741034,49.36,8.75,0
SO-741035,109.34,10.6,0
SO-741036,85.79,14.3,0
SO-741037,173.15,18,56.62
SO-741038,61.16,14.3,0
SO-741039,75.86,10.6,0
SO-741040,134.27,14.3,0
SO-741041,206.17,12.45,0
SO-741042,144.69,14.3,122.96
SO-741043,19.89,8.75,0
SO-741044,129.42,12.45,0
SO-741045,76.44,12.45,0
SO-741046,221.53,16.15,201.65
SO-741047,301.05,14.3,240.86
SO-741048,94.59,16.15,106.42
SO-741049,221.46,14.3,239.34
SO-741050,49.83,14.3,0
SO-741051,56.19,8.75,0
SO-741052,102.7,12.45,0
SO-741053,79.49,12.45,0
SO-741054,93.22,10.6,0
SO-741055,116.59,12.45,0
SO-741056,145.3,14.3,126.22
SO-741057,327.84,14.3,145.83
SO-741058,314.82,10.6,118.01
SO-741059,240.11,12.45,211.24
SO-741060,140.69,14.3,0
SO-741061,26.66,8.75,0
SO-741062,104.19,10.6,0
SO-741063,264.96,12.45,82.48
SO-741064,63.41,8.75,0
SO-741065,55.35,14.3,0
SO-741066,177.73,16.15,0
SO-741067,152.53,10.6,100.47
SO-741068,42.42,8.75,0
SO-741069,85.06,8.75,0
SO-741070,324.17,14.3,184.53
SO-741071,123.38,14.3,0
SO-741072,42.05,8.75,0
SO-741073,102.1,10.6,0
SO-741074,426.23,16.15,424.57
SO-741075,222.43,12.45,123.13
SO-741076,426.03,18,0
SO-741077,177.28,12.45,177.58
SO-741078,85.19,14.3,0
SO-741079,141.24,16.15,203.43
SO-741080,186.84,14.3,0
SO-741081,48.82,8.75,0
SO-741082,610.39,14.3,227
SO-741083,262.78,12.45,148.72
SO-741084,162.75,10.6,162.6
SO-741085,251.69,14.3,101.43
SO-741086,93.32,12.45,0
SO-741087,182.1,10.6,91.84
SO-741088,78.1,6.9,0
SO-741089,264.55,14.3,89.03
SO-741090,66.36,12.45,0
SO-741091,65.09,16.15,0
SO-741092,272.15,16.15,239.95
SO-741093,102.36,14.3,0
SO-741094,99.07,12.45,0
SO-741095,57.36,12.45,0
SO-741096,78.75,10.6,0
SO-741097,407.37,14.3,219.9
SO-741098,128.41,16.15,0
SO-741099,156.05,14.3,155.07
SO-741100,52.95,8.75,0
SO-741101,279.75,16.15,0
SO-741102,111.59,12.45,107.59
SO-741103,55.08,12.45,0
SO-741104,293.62,16.15,218
SO-741105,67.93,14.3,0
SO-741106,455.38,16.15,329.06
SO-741107,52.84,12.45,0
SO-741108,121.21,12.45,0
SO-741109,77.29,16.15,0
SO-741110,145.1,14.3,0
SO-741111,46.36,12.45,0
SO-741112,199.57,14.3,149.6
SO-741113,152.81,16.15,0
SO-741114,283.58,10.6,272.34
SO-741115,32.79,12.45,0
SO-741116,74.36,10.6,0
SO-741117,341.36,18,0
SO-741118,88.12,14.3,0
SO-741119,182.67,12.45,138.51
SO-741120,64.72,14.3,0
SO-741121,171.79,18,194.92
SO-741122,182,14.3,116.68
SO-741123,220.95,12.45,0
SO-741124,145.8,14.3,110.57
SO-741125,265.16,10.6,152.09
SO-741126,135.89,14.3,74.3
SO-741127,350.78,14.3,251.79
SO-741128,94.15,10.6,0
SO-741129,213.48,14.3,229.22
SO-741130,171.49,10.6,0
SO-741131,104.31,10.6,0
SO-741132,124.82,12.45,74.06
SO-741133,39.94,6.9,0
SO-741134,55.66,12.45,0
SO-741135,30.19,10.6,0
SO-741136,168.1,12.45,99.4
SO-741137,231.63,16.15,0
SO-741138,145.09,16.15,199.22
SO-741139,50.64,12.45,0
SO-741140,77.58,12.45,63.49
SO-741141,462.59,10.6,219.41
SO-741142,249.87,14.3,204.91
SO-741143,343.13,18,0
SO-741144,460.64,16.15,278.89
SO-741145,79.96,16.15,0
SO-741146,87.03,10.6,0
SO-741147,241.65,16.15,116.62
SO-741148,189.41,14.3,0
SO-741149,79.4,10.6,0
SO-741150,314.43,16.15,109.21
SO-741151,65.44,6.9,0
SO-741152,129.22,16.15,56.65
SO-741153,93.22,18,73.89
SO-741154,201.2,10.6,201.61
SO-741155,109.1,10.6,0
SO-741156,110.79,14.3,182.26
SO-741157,90.34,8.75,0
SO-741158,53.97,10.6,27.46
SO-741159,143.48,14.3,0
SO-741160,53.96,6.9,0
SO-741161,43.03,10.6,0
SO-741162,88.64,16.15,0
SO-741163,104,12.45,0
SO-741164,147.85,16.15,118.64
SO-741165,88.48,8.75,0
SO-741166,262.59,18,135.53
SO-741167,57.62,8.75,0
SO-741168,112.6,8.75,0
SO-741169,249.71,16.15,329.55
SO-741170,120.44,18,64.29
SO-741171,73.1,18,71.55
SO-741172,221.63,14.3,95.21
SO-741173,61.86,12.45,0
SO-741174,111.64,12.45,0
SO-741175,63.74,14.3,0
SO-741176,92.68,10.6,0
SO-741177,91.04,14.3,0
SO-741178,190.9,12.45,183.32
SO-741179,45.9,14.3,0
SO-741180,140.26,18,129.7
SO-741181,58.5,10.6,0
SO-741182,123.05,14.3,0
SO-741183,219.57,16.15,106.77
SO-741184,276.12,16.15,237.94
SO-741185,148.13,18,202.4
SO-741186,74,12.45,0
SO-741187,125.06,12.45,198.65
SO-741188,109.97,14.3,0
SO-741189,69.19,10.6,0
SO-741190,119.27,14.3,0
SO-741191,77.97,10.6,0
SO-741192,385.01,16.15,290.06
SO-741193,191.14,12.45,0
SO-741194,348.32,16.15,198.54
SO-741195,191.31,12.45,152.11
SO-741196,119.58,10.6,119.73
SO-741197,100.47,12.45,58.9
SO-741198,95.01,14.3,0
SO-741199,71.22,12.45,0
SO-741200,123.29,12.45,0
SO-741201,59.78,14.3,0
SO-741202,86.87,12.45,0
SO-741203,87.4,8.75,0
SO-741204,120.38,14.3,155.61
SO-741205,81.32,14.3,0
SO-741206,61.9,10.6,0
SO-741207,71.37,10.6,0
SO-741208,62,10.6,0
SO-741209,197.67,18,56.01
SO-741210,167.75,12.45,237.69
SO-741211,221.28,16.15,145.09
SO-741212,310.53,12.45,86.21
SO-741213,264.13,14.3,221.77
SO-741214,54.12,10.6,135.71
SO-741215,167.05,12.45,82.17
SO-741216,48.27,14.3,0
SO-741217,252.88,16.15,298.6
SO-741218,58.19,10.6,123.8
SO-741219,97.44,14.3,0
SO-741220,139.56,10.6,59.53
SO-741221,93.88,18,0
SO-741222,66.55,8.75,0
SO-741223,175.88,16.15,0
SO-741224,31.55,6.9,0
SO-741225,86.99,8.75,0
SO-741226,92.48,12.45,0
SO-741227,55.88,8.75,0
SO-741228,71.78,10.6,86.34
SO-741229,194.2,14.3,144.02
SO-741230,34.51,8.75,0
SO-741231,184.1,18,70.4
SO-741232,141.41,12.45,113.9
SO-741233,112.14,12.45,0
SO-741234,89.35,14.3,175.09
SO-741235,26.63,8.75,0
SO-741236,124.22,12.45,166.64
SO-741237,136.9,12.45,74.92
SO-741238,92.81,10.6,108.6
SO-741239,175.5,12.45,0
SO-741240,137.7,18,171.85
SO-741241,112.2,10.6,0
SO-741242,83.14,14.3,0
SO-741243,30.89,10.6,0
SO-741244,250.09,14.3,219.56
SO-741245,301.43,14.3,196.15
SO-741246,476.03,16.15,379.57
SO-741247,75.5,12.45,35.79
SO-741248,129.75,12.45,62.04
SO-741249,93.85,14.3,42.78
SO-741250,216.76,16.15,262.47
SO-741251,106.91,12.45,0
SO-741252,73.6,10.6,0
SO-741253,127.32,18,79.88
SO-741254,376.25,16.15,168.58
SO-741255,234.5,10.6,0
SO-741256,164.41,12.45,134.6
SO-741257,132.82,10.6,0
SO-741258,159.38,12.45,36.74
SO-741259,64.51,10.6,0
SO-741260,87.71,10.6,139.4
SO-741261,240.11,12.45,104.94
SO-741262,179.14,16.15,181.08
SO-741263,127.33,12.45,0
SO-741264,99.64,10.6,102.37
SO-741265,103.11,8.75,0
SO-741266,44.59,8.75,0
SO-741267,78.2,12.45,0
SO-741268,205.19,10.6,197.66
SO-741269,99.34,10.6,0
SO-741270,47.47,12.45,0
SO-741271,58.74,12.45,0
SO-741272,135.45,12.45,110.16
SO-741273,217.34,12.45,134.96
SO-741274,136.61,12.45,0
SO-741275,516.8,14.3,197.7
SO-741276,192.48,18,0
SO-741277,297.03,14.3,134.17
SO-741278,33.19,14.3,0
SO-741279,209.43,10.6,184.91
SO-741280,251.03,14.3,0
SO-741281,89.9,10.6,0
SO-741282,177.85,10.6,119.74
SO-741283,358.73,14.3,368.91
SO-741284,200.68,16.15,146.63
SO-741285,355.67,16.15,316.55
SO-741286,255.91,12.45,176.44
SO-741287,142.68,16.15,128.77
SO-741288,60.04,10.6,0
SO-741289,256.95,14.3,170.27
SO-741290,59.43,14.3,0
SO-741291,287.86,14.3,238.55
SO-741292,93.36,14.3,0
SO-741293,71.47,8.75,0
SO-741294,133.85,16.15,0
SO-741295,171.8,16.15,167.44
SO-741296,28.49,8.75,0
SO-741297,66.52,12.45,0
SO-741298,107.07,16.15,107.37
SO-741299,85.25,14.3,65.29
SO-741300,113.84,12.45,103.04
SO-741301,325.38,12.45,163.23
SO-741302,110.38,6.9,0
SO-741303,66.32,6.9,0
SO-741304,99.58,10.6,160.89
SO-741305,115.33,14.3,170.89
SO-741306,295.59,12.45,330.39
SO-741307,56.95,8.75,0
SO-741308,200.06,12.45,101.27
SO-741309,76.9,14.3,0
SO-741310,204.61,14.3,187.24
SO-741311,170.47,14.3,0
SO-741312,220.1,10.6,115.78
SO-741313,94.46,12.45,106.24
SO-741314,77.42,10.6,0
SO-741315,99.85,10.6,0
SO-741316,254.67,14.3,105.23
SO-741317,40.97,8.75,67.43
SO-741318,134.74,14.3,0
SO-741319,181.39,10.6,71.28
SO-741320,271.8,12.45,175.75
SO-741321,157.99,12.45,108.53
SO-741322,68.32,10.6,91.86
SO-741323,130.94,16.15,117.89
SO-741324,84.14,12.45,0
SO-741325,117.55,12.45,0
SO-741326,42.42,12.45,0
SO-741327,40.58,6.9,0
SO-741328,60.61,14.3,0
SO-741329,70.89,12.45,0
SO-741330,87.84,12.45,0
SO-741331,184.13,16.15,171.89
SO-741332,402.74,14.3,268.6
SO-741333,166.66,10.6,115.06
SO-741334,39.8,10.6,0
SO-741335,231.43,14.3,151.72
SO-741336,30.3,14.3,0
SO-741337,88.81,14.3,115.97
SO-741338,117.65,10.6,51.53
SO-741339,41.72,10.6,35.6
SO-741340,82.65,12.45,0
SO-741341,593.91,14.3,367.68
SO-741342,110.49,16.15,128.13
SO-741343,41.09,8.75,0
SO-741344,71.11,10.6,0
SO-741345,39.1,10.6,0
SO-741346,126.65,16.15,63.13
SO-741347,146.98,12.45,0
SO-741348,178.17,18,55.93
SO-741349,98.57,12.45,0
SO-741350,51.9,8.75,0
SO-741351,140.89,10.6,65.99
SO-741352,413.43,16.15,164.99
SO-741353,81.15,14.3,0
SO-741354,149.8,12.45,169.25
SO-741355,250.83,14.3,0
SO-741356,148.55,16.15,203.2
SO-741357,408.69,18,126.34
SO-741358,54.43,10.6,50.79
SO-741359,116.37,12.45,34.5
SO-741360,83.36,8.75,0
SO-741361,56.01,10.6,0
SO-741362,84.02,10.6,0
SO-741363,37.02,6.9,0
SO-741364,69.3,8.75,0
SO-741365,170.58,14.3,70.67
SO-741366,43.45,10.6,0
SO-741367,183.73,14.3,170.87
SO-741368,152.11,10.6,93.88
SO-741369,44.54,8.75,0
SO-741370,107.25,10.6,0
SO-741371,139.99,18,131.59
SO-741372,223.34,10.6,0
SO-741373,75.19,10.6,0
SO-741374,56.72,8.75,0
SO-741375,375.93,14.3,242.1
SO-741376,83.97,10.6,64.59
SO-741377,77.74,14.3,0
SO-741378,52.7,12.45,0
SO-741379,363.99,12.45,272.14
SO-741380,98.86,12.45,0
SO-741381,86.53,10.6,0
SO-741382,96.27,12.45,0
SO-741383,51.39,8.75,0
SO-741384,26.23,8.75,0
SO-741385,181.64,16.15,127.1
SO-741386,32.4,8.75,0
SO-741387,90.09,14.3,0
SO-741388,23.31,10.6,0
SO-741389,95.83,8.75,0
SO-741390,138.05,14.3,192.91
SO-741391,215.15,14.3,144.09
SO-741392,217.17,14.3,139.49
SO-741393,109.16,12.45,84.16
SO-741394,52.07,10.6,0
SO-741395,116.43,14.3,0
SO-741396,24.3,6.9,0
SO-741397,154.33,12.45,0
SO-741398,65.66,12.45,0
SO-741399,169.23,10.6,42.08
SO-741400,249.82,16.15,0
SO-741401,78.69,12.45,0
SO-741402,42.87,10.6,0
SO-741403,54.36,8.75,0
SO-741404,136.45,14.3,0
SO-741405,387.86,18,134.31
SO-741406,315.6,10.6,194.05
SO-741407,72.57,14.3,0
SO-741408,318.53,16.15,95.95
SO-741409,53.2,8.75,0
SO-741410,131.96,14.3,0
SO-741411,239.15,18,185.96
SO-741412,232.75,16.15,250.12
SO-741413,105.36,10.6,0
SO-741414,165.35,12.45,197.22
SO-741415,359.99,12.45,216.51
SO-741416,86.54,10.6,0
SO-741417,100.36,10.6,0
SO-741418,87.67,10.6,0
SO-741419,43.7,12.45,0
SO-741420,55.95,8.75,0
SO-741421,90.69,12.45,24.94
SO-741422,49.59,8.75,0
SO-741423,87.58,10.6,93.16
SO-741424,303.98,12.45,193.16
SO-741425,60.69,8.75,0
SO-741426,83.71,12.45,0
SO-741427,176.65,12.45,0
SO-741428,137.99,18,0
SO-741429,27.06,10.6,0
SO-741430,98.6,12.45,0
SO-741431,65.11,12.45,0
SO-741432,144.64,14.3,86.08
SO-741433,192.24,12.45,199.57
SO-741434,61.91,10.6,0
SO-741435,333.48,12.45,172.34
SO-741436,73.04,8.75,0
SO-741437,93.94,10.6,0
SO-741438,88.1,10.6,0
SO-741439,45.1,8.75,0
SO-741440,83.16,12.45,0
SO-741441,180.03,10.6,87.9
SO-741442,331.61,14.3,254.54
SO-741443,60.78,12.45,0
SO-741444,247.95,16.15,161.41
SO-741445,83.9,14.3,0
SO-741446,157.51,12.45,88.47
SO-741447,66.18,14.3,0
SO-741448,84.7,12.45,0
SO-741449,136.32,12.45,0
SO-741450,42.13,12.45,58.29
SO-741451,47.53,12.45,0
SO-741452,95.82,10.6,125.47
SO-741453,312.69,16.15,219.46
SO-741454,305.08,12.45,136.08
SO-741455,108.06,14.3,124.31
SO-741456,279.66,16.15,0
SO-741457,33.16,8.75,0
SO-741458,209.54,14.3,0
SO-741459,74.64,12.45,0
SO-741460,214.76,14.3,0
SO-741461,390.33,16.15,297.81
SO-741462,95.07,14.3,43.48
SO-741463,297.1,16.15,153.22
SO-741464,125.88,18,0
SO-741465,94.22,14.3,0
SO-741466,533.71,14.3,495.22
SO-741467,24.44,8.75,0
SO-741468,18.3,10.6,0
SO-741469,87.64,10.6,53.92
SO-741470,405.62,12.45,203.43
SO-741471,40.92,10.6,0
SO-741472,294.11,14.3,134.02
SO-741473,90.83,10.6,156.93
SO-741474,162.54,10.6,194.24
SO-741475,99.74,12.45,0
SO-741476,341.23,18,360.1
SO-741477,239.43,16.15,134.78
SO-741478,183.71,18,0
SO-741479,118.59,14.3,0
SO-741480,82.98,10.6,0
SO-741481,154.85,10.6,0
SO-741482,60.51,14.3,75.05
SO-741483,108.83,16.15,123.77
SO-741484,135.58,12.45,93.54
SO-741485,250.05,16.15,108.28
SO-741486,85.89,8.75,0
SO-741487,158.74,16.15,163.96
SO-741488,185.7,18,0
SO-741489,101.76,14.3,0
SO-741490,95.29,8.75,0
SO-741491,121.16,12.45,0
SO-741492,88.04,12.45,0
SO-741493,84.75,12.45,0
SO-741494,102.25,10.6,0
SO-741495,59.51,12.45,0
SO-741496,106.32,16.15,0
SO-741497,155.71,16.15,62.07
SO-741498,147.23,14.3,121.91
SO-741499,103.37,8.75,0
SO-741500,381.59,14.3,312.53
SO-741501,106.74,12.45,70.35
SO-741502,334.66,14.3,105.89
SO-741503,86.66,14.3,0
SO-741504,103.5,12.45,55.13
SO-741505,70.65,8.75,81.21
SO-741506,200.6,18,95.11
SO-741507,130.01,16.15,156.76
SO-741508,173.27,14.3,0
SO-741509,211.69,14.3,0
SO-741510,45.22,8.75,0
SO-741511,272.37,10.6,122.33
SO-741512,110.04,12.45,0
SO-741513,99.71,12.45,0
SO-741514,210.93,16.15,0
SO-741515,29.71,8.75,0
SO-741516,76.19,10.6,66.44
SO-741517,73.03,12.45,0
SO-741518,132.7,10.6,77
SO-741519,37.74,8.75,0
SO-741520,96.23,10.6,59.34
SO-741521,62.35,8.75,0
SO-741522,63.78,12.45,0
SO-741523,255.45,12.45,358.43
SO-741524,274.87,12.45,191.59
SO-741525,55.51,8.75,0
SO-741526,212.96,18,131.53
SO-741527,243.85,18,226.13
SO-741528,332.89,12.45,139.2
SO-741529,143.24,14.3,130.51
SO-741530,88.31,8.75,0
SO-741531,214.85,12.45,0
SO-741532,199.19,12.45,198.91
SO-741533,60.72,14.3,0
SO-741534,58.53,10.6,0
SO-741535,124.98,14.3,0
SO-741536,111.02,10.6,0
SO-741537,180.52,10.6,97.42
SO-741538,85.81,14.3,0
SO-741539,37.04,12.45,0
SO-741540,61.92,12.45,0
SO-741541,58.74,8.75,0
SO-741542,247.31,16.15,187.68
SO-741543,104.1,12.45,180.09
SO-741544,87.32,14.3,0
SO-741545,1058.21,14.3,671.92
SO-741546,18.6,8.75,0
SO-741547,72.76,10.6,0
SO-741548,123.43,12.45,0
SO-741549,481.89,16.15,509.59
SO-741550,101.68,10.6,0
SO-741551,27.18,8.75,0
SO-741552,35.73,6.9,0
SO-741553,101.1,14.3,129.69
SO-741554,134.84,18,93.44
SO-741555,116.43,8.75,0
SO-741556,76.38,12.45,48.02
SO-741557,110.78,14.3,0
SO-741558,94.63,14.3,0
SO-741559,185.99,12.45,0
SO-741560,460.04,16.15,342.84
SO-741561,47.47,12.45,37.36
SO-741562,201.7,10.6,0
SO-741563,660.55,14.3,469.35
SO-741564,325.85,14.3,174.73
SO-741565,91.6,14.3,0
SO-741566,369,14.3,237.06
SO-741567,116.91,18,155.9
SO-741568,254.01,12.45,274.31
SO-741569,217.16,16.15,88.45
SO-741570,76.48,10.6,0
SO-741571,239.74,16.15,159.23
SO-741572,37.36,10.6,0
SO-741573,46.88,14.3,101.55
SO-741574,87.5,8.75,52.71
SO-741575,35.31,10.6,0
SO-741576,70.97,10.6,0
SO-741577,94.69,12.45,0
SO-741578,56.33,12.45,0
SO-741579,301.78,16.15,176.24
SO-741580,42.69,6.9,0
SO-741581,97.78,16.15,92.48
SO-741582,58.01,8.75,0
SO-741583,249.1,12.45,0
SO-741584,158.41,16.15,58.8
SO-741585,131.25,14.3,135.63
SO-741586,83.43,14.3,0
SO-741587,140.61,10.6,65.29
SO-741588,163.83,12.45,198.95
SO-741589,94,10.6,43.24
SO-741590,75.29,12.45,0
SO-741591,119.79,10.6,0
SO-741592,42.91,8.75,0
SO-741593,161.78,14.3,0
SO-741594,394.07,16.15,203.4
SO-741595,211.14,12.45,165.31
SO-741596,141.61,10.6,73.19
SO-741597,132.78,10.6,0
SO-741598,23.97,10.6,0
SO-741599,103.87,14.3,0
SO-741600,113.19,8.75,0
SO-741601,187.23,18,128.36
SO-741602,116.93,12.45,0
SO-741603,62.81,14.3,41.87
SO-741604,159.91,16.15,259.69
SO-741605,88.44,10.6,0
SO-741606,84.1,16.15,0
SO-741607,40.53,12.45,0
SO-741608,182.13,18,126.79
SO-741609,365.29,18,177.73
SO-741610,315.71,18,289.47
SO-741611,45.84,10.6,0
SO-741612,416.27,14.3,272.43
SO-741613,205.62,18,184.72
SO-741614,29.8,8.75,0
SO-741615,101.61,12.45,0
SO-741616,164.96,14.3,132.51
SO-741617,31.58,10.6,0
SO-741618,26.3,6.9,0
SO-741619,65.07,8.75,0
SO-741620,229.04,16.15,167.34
SO-741621,212.35,12.45,149.64
SO-741622,159.98,16.15,143.79
SO-741623,242.01,16.15,123.13
SO-741624,131.14,12.45,0
SO-741625,93.76,12.45,0
SO-741626,107.19,10.6,0
SO-741627,75.38,18,0
SO-741628,338.3,10.6,210.01
