session_id,clinic_code,practitioner_id,session_date,start_time,end_time,slot_minutes,slots_offered,sessional_cost_zar
SE-412486,LUM-CLR,PR-3023,20/03/2026,08:00,17:00,20,27,3940
SE-412487,LUM-CLR,PR-3024,2026-03-20,08:00,17:00,20,27,4215
SE-412488,LUM-GQE,PR-3025,20/03/2026,08:00,17:00,20,27,3480
SE-412489,LUM-GQE,PR-3026,20/03/2026,08:00,17:00,20,27,4421
SE-412490,LUM-GQE,PR-3027,2026-03-20,08:00,17:00,30,18,5152
SE-412491,LUM-GQE,PR-3028,2026-03-20,08:00,17:00,20,27,4210
SE-412492,LUM-BFN,PR-3029,2026-03-20,08:00,17:00,30,18,4817
SE-412493,LUM-BFN,PR-3030,2026-03-20,08:00,17:00,30,18,2885
SE-412494,LUM-BFN,PR-3031,2026-03-20,08:00,17:00,30,18,3256
SE-412495,LUM-BFN,PR-3032,2026-03-20,08:00,17:00,30,18,2779
SE-412496,LUM-SAN,PR-3005,2026-03-21,08:00,13:00,20,15,2352.22
SE-412497,LUM-SAN,PR-3006,2026-03-21,08:00,13:00,30,10,1741.11
SE-412498,LUM-PTA,PR-3009,2026-03-21,08:00,13:00,25,12,4567.22
SE-412499,LUM-PTA,PR-3012,2026-03-21,08:00,13:00,20,15,2262.78
SE-412500,LUM-PTA,PR-3013,2026-03-21,08:00,13:00,30,10,3154.44
SE-412501,LUM-UMH,PR-3015,21/03/2026,08:00,13:00,30,10,2676.11
SE-412502,LUM-UMH,PR-3017,21/03/2026,08:00,13:00,25,12,4147.22
SE-412503,LUM-GQE,PR-3028,2026-03-21,08:00,13:00,20,15,2338.89
SE-412504,LUM-BFN,PR-3030,2026-03-21,08:00,13:00,30,10,1602.78
SE-412505,LUM-BFN,PR-3032,21/03/2026,08:00,13:00,30,10,1543.89
SE-412506,LUM-SAN,PR-3001,2026-03-23,08:00,17:00,20,27,4207
SE-412507,LUM-SAN,PR-3002,2026-03-23,08:00,17:00,30,18,5987
SE-412508,LUM-SAN,PR-3003,2026-03-23,08:00,17:00,20,27,3679
SE-412509,LUM-SAN,PR-3004,23/03/2026,08:00,17:00,20,27,4117
SE-412510,LUM-SAN,PR-3005,23/03/2026,08:00,17:00,20,27,4234
SE-412511,LUM-SAN,PR-3006,2026-03-23,08:00,17:00,30,18,3134
SE-412512,LUM-SAN,PR-3007,2026-03-23,08:00,17:00,45,12,6711
SE-412513,LUM-PTA,PR-3008,2026-03-23,08:00,17:00,20,27,3803
SE-412514,LUM-PTA,PR-3009,2026-03-23,08:00,17:00,25,21,8221
SE-412515,LUM-PTA,PR-3011,2026-03-23,08:00,17:00,20,27,4519
SE-412516,LUM-PTA,PR-3012,2026-03-23,08:00,17:00,20,27,4073
SE-412517,LUM-PTA,PR-3013,2026-03-23,08:00,17:00,30,18,5678
SE-412518,LUM-UMH,PR-3014,2026-03-23,08:00,17:00,20,27,3616
SE-412519,LUM-UMH,PR-3015,23/03/2026,08:00,17:00,30,18,4817
SE-412520,LUM-UMH,PR-3016,2026-03-23,08:00,17:00,30,18,3166
SE-412521,LUM-UMH,PR-3017,2026-03-23,08:00,17:00,25,21,7465
SE-412522,LUM-UMH,PR-3018,23/03/2026,08:00,17:00,20,27,3765
SE-412523,LUM-CLR,PR-3019,2026-03-23,08:00,17:00,20,27,4416
SE-412524,LUM-CLR,PR-3020,2026-03-23,08:00,17:00,30,18,3302
SE-412525,LUM-CLR,PR-3021,2026-03-23,08:00,17:00,20,27,4210
SE-412526,LUM-CLR,PR-3022,23/03/2026,08:00,17:00,20,27,4199
SE-412527,LUM-CLR,PR-3023,2026-03-23,08:00,17:00,20,27,3940
SE-412528,LUM-CLR,PR-3024,2026-03-23,08:00,17:00,20,27,4215
SE-412529,LUM-GQE,PR-3025,2026-03-23,08:00,17:00,20,27,3480
SE-412530,LUM-GQE,PR-3026,23/03/2026,08:00,17:00,20,27,4421
SE-412531,LUM-GQE,PR-3027,2026-03-23,08:00,17:00,30,18,5152
SE-412532,LUM-GQE,PR-3028,23/03/2026,08:00,17:00,20,27,4210
SE-412533,LUM-BFN,PR-3029,23/03/2026,08:00,17:00,30,18,4817
SE-412534,LUM-BFN,PR-3030,2026-03-23,08:00,17:00,30,18,2885
SE-412535,LUM-BFN,PR-3031,23/03/2026,08:00,17:00,30,18,3256
SE-412536,LUM-BFN,PR-3032,2026-03-23,08:00,17:00,30,18,2779
SE-412537,LUM-SAN,PR-3002,2026-03-24,08:00,17:00,30,18,5987
SE-412538,LUM-SAN,PR-3003,2026-03-24,08:00,17:00,20,27,3679
SE-412539,LUM-SAN,PR-3004,2026-03-24,08:00,17:00,20,27,4117
SE-412540,LUM-SAN,PR-3005,24/03/2026,08:00,17:00,20,27,4234
SE-412541,LUM-SAN,PR-3006,2026-03-24,08:00,17:00,30,18,3134
SE-412542,LUM-PTA,PR-3008,24/03/2026,08:00,17:00,20,27,3803
SE-412543,LUM-PTA,PR-3009,24/03/2026,08:00,17:00,25,21,8221
SE-412544,LUM-PTA,PR-3010,2026-03-24,08:00,17:00,30,18,5602
SE-412545,LUM-PTA,PR-3011,24/03/2026,08:00,17:00,20,27,4519
SE-412546,LUM-PTA,PR-3012,2026-03-24,08:00,17:00,20,27,4073
SE-412547,LUM-UMH,PR-3014,2026-03-24,08:00,17:00,20,27,3616
SE-412548,LUM-UMH,PR-3015,24/03/2026,08:00,17:00,30,18,4817
SE-412549,LUM-UMH,PR-3016,2026-03-24,08:00,17:00,30,18,3166
SE-412550,LUM-UMH,PR-3017,24/03/2026,08:00,17:00,25,21,7465
SE-412551,LUM-UMH,PR-3018,24/03/2026,08:00,17:00,20,27,3765
SE-412552,LUM-CLR,PR-3019,24/03/2026,08:00,17:00,20,27,4416
SE-412553,LUM-CLR,PR-3020,2026-03-24,08:00,17:00,30,18,3302
SE-412554,LUM-CLR,PR-3021,2026-03-24,08:00,17:00,20,27,4210
SE-412555,LUM-CLR,PR-3022,2026-03-24,08:00,17:00,20,27,4199
SE-412556,LUM-CLR,PR-3023,24/03/2026,08:00,17:00,20,27,3940
SE-412557,LUM-CLR,PR-3024,2026-03-24,08:00,17:00,20,27,4215
SE-412558,LUM-GQE,PR-3025,24/03/2026,08:00,17:00,20,27,3480
SE-412559,LUM-GQE,PR-3026,2026-03-24,08:00,17:00,20,27,4421
SE-412560,LUM-BFN,PR-3029,2026-03-24,08:00,17:00,30,18,4817
SE-412561,LUM-BFN,PR-3030,24/03/2026,08:00,17:00,30,18,2885
SE-412562,LUM-BFN,PR-3031,2026-03-24,08:00,17:00,30,18,3256
SE-412563,LUM-BFN,PR-3032,24/03/2026,08:00,17:00,30,18,2779
SE-412564,LUM-SAN,PR-3001,2026-03-25,08:00,17:00,20,27,4207
SE-412565,LUM-SAN,PR-3002,25/03/2026,08:00,17:00,30,18,5987
SE-412566,LUM-SAN,PR-3003,25/03/2026,08:00,17:00,20,27,3679
SE-412567,LUM-SAN,PR-3004,2026-03-25,08:00,17:00,20,27,4117
SE-412568,LUM-SAN,PR-3006,2026-03-25,08:00,17:00,30,18,3134
SE-412569,LUM-SAN,PR-3007,2026-03-25,08:00,17:00,45,12,6711
SE-412570,LUM-PTA,PR-3008,2026-03-25,08:00,17:00,20,27,3803
SE-412571,LUM-PTA,PR-3009,2026-03-25,08:00,17:00,25,21,8221
SE-412572,LUM-PTA,PR-3010,2026-03-25,08:00,17:00,30,18,5602
SE-412573,LUM-PTA,PR-3011,2026-03-25,08:00,17:00,20,27,4519
SE-412574,LUM-PTA,PR-3012,2026-03-25,08:00,17:00,20,27,4073
SE-412575,LUM-PTA,PR-3013,2026-03-25,08:00,17:00,30,18,5678
SE-412576,LUM-UMH,PR-3014,2026-03-25,08:00,17:00,20,27,3616
SE-412577,LUM-UMH,PR-3015,25/03/2026,08:00,17:00,30,18,4817
SE-412578,LUM-UMH,PR-3017,2026-03-25,08:00,17:00,25,21,7465
SE-412579,LUM-UMH,PR-3018,2026-03-25,08:00,17:00,20,27,3765
SE-412580,LUM-CLR,PR-3019,2026-03-25,08:00,17:00,20,27,4416
SE-412581,LUM-CLR,PR-3021,25/03/2026,08:00,17:00,20,27,4210
SE-412582,LUM-CLR,PR-3022,25/03/2026,08:00,17:00,20,27,4199
SE-412583,LUM-CLR,PR-3023,2026-03-25,08:00,17:00,20,27,3940
SE-412584,LUM-CLR,PR-3024,25/03/2026,08:00,17:00,20,27,4215
SE-412585,LUM-GQE,PR-3025,25/03/2026,08:00,17:00,20,27,3480
SE-412586,LUM-GQE,PR-3026,2026-03-25,08:00,17:00,20,27,4421
SE-412587,LUM-GQE,PR-3027,25/03/2026,08:00,17:00,30,18,5152
SE-412588,LUM-GQE,PR-3028,25/03/2026,08:00,17:00,20,27,4210
SE-412589,LUM-BFN,PR-3029,2026-03-25,08:00,17:00,30,18,4817
SE-412590,LUM-BFN,PR-3030,2026-03-25,08:00,17:00,30,18,2885
SE-412591,LUM-BFN,PR-3031,2026-03-25,08:00,17:00,30,18,3256
SE-412592,LUM-BFN,PR-3032,2026-03-25,08:00,17:00,30,18,2779
SE-412593,LUM-SAN,PR-3001,26/03/2026,08:00,17:00,20,27,4207
SE-412594,LUM-SAN,PR-3002,2026-03-26,08:00,17:00,30,18,5987
SE-412595,LUM-SAN,PR-3003,2026-03-26,08:00,17:00,20,27,3679
SE-412596,LUM-SAN,PR-3004,2026-03-26,08:00,17:00,20,27,4117
SE-412597,LUM-SAN,PR-3005,2026-03-26,08:00,17:00,20,27,4234
SE-412598,LUM-SAN,PR-3006,2026-03-26,08:00,17:00,30,18,3134
SE-412599,LUM-SAN,PR-3007,26/03/2026,08:00,17:00,45,12,6711
SE-412600,LUM-PTA,PR-3008,2026-03-26,08:00,17:00,20,27,3803
SE-412601,LUM-PTA,PR-3010,26/03/2026,08:00,17:00,30,18,5602
SE-412602,LUM-PTA,PR-3011,2026-03-26,08:00,17:00,20,27,4519
SE-412603,LUM-PTA,PR-3012,2026-03-26,08:00,17:00,20,27,4073
SE-412604,LUM-PTA,PR-3013,2026-03-26,08:00,17:00,30,18,5678
SE-412605,LUM-UMH,PR-3014,26/03/2026,08:00,17:00,20,27,3616
SE-412606,LUM-UMH,PR-3015,26/03/2026,08:00,17:00,30,18,4817
SE-412607,LUM-UMH,PR-3016,26/03/2026,08:00,17:00,30,18,3166
SE-412608,LUM-UMH,PR-3018,26/03/2026,08:00,17:00,20,27,3765
SE-412609,LUM-CLR,PR-3019,2026-03-26,08:00,17:00,20,27,4416
SE-412610,LUM-CLR,PR-3020,2026-03-26,08:00,17:00,30,18,3302
SE-412611,LUM-CLR,PR-3021,2026-03-26,08:00,17:00,20,27,4210
SE-412612,LUM-CLR,PR-3022,26/03/2026,08:00,17:00,20,27,4199
SE-412613,LUM-CLR,PR-3023,2026-03-26,08:00,17:00,20,27,3940
SE-412614,LUM-CLR,PR-3024,2026-03-26,08:00,17:00,20,27,4215
SE-412615,LUM-GQE,PR-3025,26/03/2026,08:00,17:00,20,27,3480
SE-412616,LUM-GQE,PR-3027,2026-03-26,08:00,17:00,30,18,5152
SE-412617,LUM-GQE,PR-3028,2026-03-26,08:00,17:00,20,27,4210
SE-412618,LUM-BFN,PR-3029,2026-03-26,08:00,17:00,30,18,4817
SE-412619,LUM-BFN,PR-3030,2026-03-26,08:00,17:00,30,18,2885
SE-412620,LUM-BFN,PR-3031,2026-03-26,08:00,17:00,30,18,3256
SE-412621,LUM-BFN,PR-3032,2026-03-26,08:00,17:00,30,18,2779
SE-412622,LUM-SAN,PR-3001,27/03/2026,08:00,17:00,20,27,4207
SE-412623,LUM-SAN,PR-3002,2026-03-27,08:00,17:00,30,18,5987
SE-412624,LUM-SAN,PR-3003,27/03/2026,08:00,17:00,20,27,3679
SE-412625,LUM-SAN,PR-3004,27/03/2026,08:00,17:00,20,27,4117
SE-412626,LUM-SAN,PR-3005,2026-03-27,08:00,17:00,20,27,4234
SE-412627,LUM-SAN,PR-3006,2026-03-27,08:00,17:00,30,18,3134
SE-412628,LUM-SAN,PR-3007,2026-03-27,08:00,17:00,45,12,6711
SE-412629,LUM-PTA,PR-3008,2026-03-27,08:00,17:00,20,27,3803
SE-412630,LUM-PTA,PR-3010,2026-03-27,08:00,17:00,30,18,5602
SE-412631,LUM-PTA,PR-3011,2026-03-27,08:00,17:00,20,27,4519
SE-412632,LUM-PTA,PR-3012,2026-03-27,08:00,17:00,20,27,4073
SE-412633,LUM-PTA,PR-3013,2026-03-27,08:00,17:00,30,18,5678
SE-412634,LUM-UMH,PR-3014,27/03/2026,08:00,17:00,20,27,3616
SE-412635,LUM-UMH,PR-3015,2026-03-27,08:00,17:00,30,18,4817
SE-412636,LUM-UMH,PR-3016,2026-03-27,08:00,17:00,30,18,3166
SE-412637,LUM-UMH,PR-3018,2026-03-27,08:00,17:00,20,27,3765
SE-412638,LUM-CLR,PR-3019,2026-03-27,08:00,17:00,20,27,4416
SE-412639,LUM-CLR,PR-3020,2026-03-27,08:00,17:00,30,18,3302
SE-412640,LUM-CLR,PR-3021,2026-03-27,08:00,17:00,20,27,4210
SE-412641,LUM-CLR,PR-3022,2026-03-27,08:00,17:00,20,27,4199
SE-412642,LUM-CLR,PR-3023,2026-03-27,08:00,17:00,20,27,3940
SE-412643,LUM-CLR,PR-3024,2026-03-27,08:00,17:00,20,27,4215
SE-412644,LUM-GQE,PR-3025,27/03/2026,08:00,17:00,20,27,3480
SE-412645,LUM-GQE,PR-3026,2026-03-27,08:00,17:00,20,27,4421
SE-412646,LUM-GQE,PR-3027,2026-03-27,08:00,17:00,30,18,5152
SE-412647,LUM-GQE,PR-3028,2026-03-27,08:00,17:00,20,27,4210
SE-412648,LUM-BFN,PR-3029,2026-03-27,08:00,17:00,30,18,4817
SE-412649,LUM-BFN,PR-3030,2026-03-27,08:00,17:00,30,18,2885
SE-412650,LUM-BFN,PR-3031,2026-03-27,08:00,17:00,30,18,3256
SE-412651,LUM-BFN,PR-3032,2026-03-27,08:00,17:00,30,18,2779
SE-412652,LUM-SAN,PR-3002,2026-03-28,08:00,13:00,30,10,3326.11
SE-412653,LUM-PTA,PR-3009,2026-03-28,08:00,13:00,25,12,4567.22
SE-412654,LUM-PTA,PR-3010,2026-03-28,08:00,13:00,30,10,3112.22
SE-412655,LUM-PTA,PR-3012,2026-03-28,08:00,13:00,20,15,2262.78
SE-412656,LUM-UMH,PR-3015,28/03/2026,08:00,13:00,30,10,2676.11
SE-412657,LUM-UMH,PR-3018,2026-03-28,08:00,13:00,20,15,2091.67
SE-412658,LUM-CLR,PR-3024,28/03/2026,08:00,13:00,20,15,2341.67
SE-412659,LUM-GQE,PR-3025,2026-03-28,08:00,13:00,20,15,1933.33
SE-412660,LUM-GQE,PR-3027,2026-03-28,08:00,13:00,30,10,2862.22
SE-412661,LUM-BFN,PR-3031,2026-03-28,08:00,13:00,30,10,1808.89
SE-412662,LUM-BFN,PR-3032,2026-03-28,08:00,13:00,30,10,1543.89
SE-412663,LUM-SAN,PR-3001,2026-03-30,08:00,17:00,20,27,4207
SE-412664,LUM-SAN,PR-3002,30/03/2026,08:00,17:00,30,18,5987
SE-412665,LUM-SAN,PR-3003,30/03/2026,08:00,17:00,20,27,3679
SE-412666,LUM-SAN,PR-3005,2026-03-30,08:00,17:00,20,27,4234
SE-412667,LUM-SAN,PR-3007,2026-03-30,08:00,17:00,45,12,6711
SE-412668,LUM-PTA,PR-3008,2026-03-30,08:00,17:00,20,27,3803
SE-412669,LUM-PTA,PR-3009,30/03/2026,08:00,17:00,25,21,8221
SE-412670,LUM-PTA,PR-3010,2026-03-30,08:00,17:00,30,18,5602
SE-412671,LUM-PTA,PR-3011,2026-03-30,08:00,17:00,20,27,4519
SE-412672,LUM-PTA,PR-3012,30/03/2026,08:00,17:00,20,27,4073
SE-412673,LUM-PTA,PR-3013,30/03/2026,08:00,17:00,30,18,5678
SE-412674,LUM-UMH,PR-3015,2026-03-30,08:00,17:00,30,18,4817
SE-412675,LUM-UMH,PR-3016,2026-03-30,08:00,17:00,30,18,3166
SE-412676,LUM-UMH,PR-3017,2026-03-30,08:00,17:00,25,21,7465
SE-412677,LUM-UMH,PR-3018,2026-03-30,08:00,17:00,20,27,3765
SE-412678,LUM-CLR,PR-3019,2026-03-30,08:00,17:00,20,27,4416
SE-412679,LUM-CLR,PR-3020,30/03/2026,08:00,17:00,30,18,3302
SE-412680,LUM-CLR,PR-3021,2026-03-30,08:00,17:00,20,27,4210
SE-412681,LUM-CLR,PR-3023,30/03/2026,08:00,17:00,20,27,3940
SE-412682,LUM-CLR,PR-3024,30/03/2026,08:00,17:00,20,27,4215
SE-412683,LUM-GQE,PR-3026,2026-03-30,08:00,17:00,20,27,4421
SE-412684,LUM-GQE,PR-3027,30/03/2026,08:00,17:00,30,18,5152
SE-412685,LUM-GQE,PR-3028,2026-03-30,08:00,17:00,20,27,4210
SE-412686,LUM-BFN,PR-3029,2026-03-30,08:00,17:00,30,18,4817
SE-412687,LUM-BFN,PR-3030,2026-03-30,08:00,17:00,30,18,2885
SE-412688,LUM-BFN,PR-3031,2026-03-30,08:00,17:00,30,18,3256
SE-412689,LUM-BFN,PR-3032,30/03/2026,08:00,17:00,30,18,2779
SE-412690,LUM-SAN,PR-3001,2026-03-31,08:00,17:00,20,27,4207
SE-412691,LUM-SAN,PR-3002,2026-03-31,08:00,17:00,30,18,5987
SE-412692,LUM-SAN,PR-3003,31/03/2026,08:00,17:00,20,27,3679
SE-412693,LUM-SAN,PR-3004,31/03/2026,08:00,17:00,20,27,4117
SE-412694,LUM-SAN,PR-3005,31/03/2026,08:00,17:00,20,27,4234
SE-412695,LUM-SAN,PR-3006,31/03/2026,08:00,17:00,30,18,3134
SE-412696,LUM-SAN,PR-3007,2026-03-31,08:00,17:00,45,12,6711
SE-412697,LUM-PTA,PR-3009,2026-03-31,08:00,17:00,25,21,8221
SE-412698,LUM-PTA,PR-3010,31/03/2026,08:00,17:00,30,18,5602
SE-412699,LUM-PTA,PR-3012,2026-03-31,08:00,17:00,20,27,4073
SE-412700,LUM-PTA,PR-3013,31/03/2026,08:00,17:00,30,18,5678
SE-412701,LUM-UMH,PR-3014,2026-03-31,08:00,17:00,20,27,3616
SE-412702,LUM-UMH,PR-3016,2026-03-31,08:00,17:00,30,18,3166
SE-412703,LUM-UMH,PR-3017,2026-03-31,08:00,17:00,25,21,7465
SE-412704,LUM-UMH,PR-3018,2026-03-31,08:00,17:00,20,27,3765
SE-412705,LUM-CLR,PR-3019,31/03/2026,08:00,17:00,20,27,4416
SE-412706,LUM-CLR,PR-3020,2026-03-31,08:00,17:00,30,18,3302
SE-412707,LUM-CLR,PR-3021,31/03/2026,08:00,17:00,20,27,4210
SE-412708,LUM-CLR,PR-3022,31/03/2026,08:00,17:00,20,27,4199
SE-412709,LUM-CLR,PR-3023,2026-03-31,08:00,17:00,20,27,3940
SE-412710,LUM-CLR,PR-3024,2026-03-31,08:00,17:00,20,27,4215
SE-412711,LUM-GQE,PR-3025,2026-03-31,08:00,17:00,20,27,3480
SE-412712,LUM-GQE,PR-3026,2026-03-31,08:00,17:00,20,27,4421
SE-412713,LUM-GQE,PR-3027,2026-03-31,08:00,17:00,30,18,5152
SE-412714,LUM-GQE,PR-3028,2026-03-31,08:00,17:00,20,27,4210
SE-412715,LUM-BFN,PR-3029,2026-03-31,08:00,17:00,30,18,4817
SE-412716,LUM-BFN,PR-3030,31/03/2026,08:00,17:00,30,18,2885
SE-412717,LUM-BFN,PR-3032,31/03/2026,08:00,17:00,30,18,2779
SE-412718,LUM-SAN,PR-3001,2026-04-01,08:00,17:00,20,27,4207
SE-412719,LUM-SAN,PR-3002,01/04/2026,08:00,17:00,30,18,5987
SE-412720,LUM-SAN,PR-3003,01/04/2026,08:00,17:00,20,27,3679
SE-412721,LUM-SAN,PR-3004,2026-04-01,08:00,17:00,20,27,4117
SE-412722,LUM-SAN,PR-3006,2026-04-01,08:00,17:00,30,18,3134
SE-412723,LUM-SAN,PR-3007,2026-04-01,08:00,17:00,45,12,6711
SE-412724,LUM-PTA,PR-3008,2026-04-01,08:00,17:00,20,27,3803
SE-412725,LUM-PTA,PR-3009,2026-04-01,08:00,17:00,25,21,8221
SE-412726,LUM-PTA,PR-3010,2026-04-01,08:00,17:00,30,18,5602
SE-412727,LUM-PTA,PR-3012,01/04/2026,08:00,17:00,20,27,4073
SE-412728,LUM-PTA,PR-3013,2026-04-01,08:00,17:00,30,18,5678
SE-412729,LUM-UMH,PR-3014,2026-04-01,08:00,17:00,20,27,3616
SE-412730,LUM-UMH,PR-3015,2026-04-01,08:00,17:00,30,18,4817
SE-412731,LUM-UMH,PR-3016,2026-04-01,08:00,17:00,30,18,3166
SE-412732,LUM-UMH,PR-3017,2026-04-01,08:00,17:00,25,21,7465
SE-412733,LUM-UMH,PR-3018,01/04/2026,08:00,17:00,20,27,3765
SE-412734,LUM-CLR,PR-3019,01/04/2026,08:00,17:00,20,27,4416
SE-412735,LUM-CLR,PR-3020,01/04/2026,08:00,17:00,30,18,3302
SE-412736,LUM-CLR,PR-3021,2026-04-01,08:00,17:00,20,27,4210
SE-412737,LUM-CLR,PR-3022,2026-04-01,08:00,17:00,20,27,4199
SE-412738,LUM-CLR,PR-3023,01/04/2026,08:00,17:00,20,27,3940
SE-412739,LUM-CLR,PR-3024,2026-04-01,08:00,17:00,20,27,4215
SE-412740,LUM-GQE,PR-3025,2026-04-01,08:00,17:00,20,27,3480
SE-412741,LUM-GQE,PR-3026,2026-04-01,08:00,17:00,20,27,4421
SE-412742,LUM-GQE,PR-3027,2026-04-01,08:00,17:00,30,18,5152
SE-412743,LUM-GQE,PR-3028,2026-04-01,08:00,17:00,20,27,4210
SE-412744,LUM-BFN,PR-3029,01/04/2026,08:00,17:00,30,18,4817
SE-412745,LUM-BFN,PR-3030,2026-04-01,08:00,17:00,30,18,2885
SE-412746,LUM-BFN,PR-3032,2026-04-01,08:00,17:00,30,18,2779
SE-412747,LUM-SAN,PR-3001,2026-04-02,08:00,17:00,20,27,4207
SE-412748,LUM-SAN,PR-3002,02/04/2026,08:00,17:00,30,18,5987
SE-412749,LUM-SAN,PR-3003,02/04/2026,08:00,17:00,20,27,3679
SE-412750,LUM-SAN,PR-3004,2026-04-02,08:00,17:00,20,27,4117
SE-412751,LUM-SAN,PR-3005,2026-04-02,08:00,17:00,20,27,4234
SE-412752,LUM-SAN,PR-3006,2026-04-02,08:00,17:00,30,18,3134
SE-412753,LUM-SAN,PR-3007,2026-04-02,08:00,17:00,45,12,6711
SE-412754,LUM-PTA,PR-3008,2026-04-02,08:00,17:00,20,27,3803
SE-412755,LUM-PTA,PR-3009,02/04/2026,08:00,17:00,25,21,8221
SE-412756,LUM-PTA,PR-3010,2026-04-02,08:00,17:00,30,18,5602
SE-412757,LUM-PTA,PR-3012,2026-04-02,08:00,17:00,20,27,4073
SE-412758,LUM-PTA,PR-3013,2026-04-02,08:00,17:00,30,18,5678
SE-412759,LUM-UMH,PR-3014,2026-04-02,08:00,17:00,20,27,3616
SE-412760,LUM-UMH,PR-3015,02/04/2026,08:00,17:00,30,18,4817
SE-412761,LUM-UMH,PR-3017,02/04/2026,08:00,17:00,25,21,7465
SE-412762,LUM-UMH,PR-3018,2026-04-02,08:00,17:00,20,27,3765
SE-412763,LUM-CLR,PR-3019,02/04/2026,08:00,17:00,20,27,4416
SE-412764,LUM-CLR,PR-3020,02/04/2026,08:00,17:00,30,18,3302
SE-412765,LUM-CLR,PR-3021,02/04/2026,08:00,17:00,20,27,4210
SE-412766,LUM-CLR,PR-3022,2026-04-02,08:00,17:00,20,27,4199
SE-412767,LUM-CLR,PR-3023,2026-04-02,08:00,17:00,20,27,3940
SE-412768,LUM-CLR,PR-3024,02/04/2026,08:00,17:00,20,27,4215
SE-412769,LUM-GQE,PR-3025,02/04/2026,08:00,17:00,20,27,3480
SE-412770,LUM-GQE,PR-3027,02/04/2026,08:00,17:00,30,18,5152
SE-412771,LUM-BFN,PR-3029,2026-04-02,08:00,17:00,30,18,4817
SE-412772,LUM-BFN,PR-3030,2026-04-02,08:00,17:00,30,18,2885
SE-412773,LUM-BFN,PR-3031,2026-04-02,08:00,17:00,30,18,3256
SE-412774,LUM-BFN,PR-3032,02/04/2026,08:00,17:00,30,18,2779
SE-412775,LUM-SAN,PR-3002,2026-04-03,08:00,17:00,30,18,5987
SE-412776,LUM-SAN,PR-3003,03/04/2026,08:00,17:00,20,27,3679
SE-412777,LUM-SAN,PR-3004,03/04/2026,08:00,17:00,20,27,4117
SE-412778,LUM-SAN,PR-3005,2026-04-03,08:00,17:00,20,27,4234
SE-412779,LUM-SAN,PR-3007,2026-04-03,08:00,17:00,45,12,6711
SE-412780,LUM-PTA,PR-3009,03/04/2026,08:00,17:00,25,21,8221
SE-412781,LUM-PTA,PR-3010,2026-04-03,08:00,17:00,30,18,5602
SE-412782,LUM-PTA,PR-3011,2026-04-03,08:00,17:00,20,27,4519
SE-412783,LUM-PTA,PR-3012,2026-04-03,08:00,17:00,20,27,4073
SE-412784,LUM-UMH,PR-3014,2026-04-03,08:00,17:00,20,27,3616
SE-412785,LUM-UMH,PR-3015,2026-04-03,08:00,17:00,30,18,4817
SE-412786,LUM-UMH,PR-3016,2026-04-03,08:00,17:00,30,18,3166
SE-412787,LUM-UMH,PR-3017,2026-04-03,08:00,17:00,25,21,7465
SE-412788,LUM-UMH,PR-3018,2026-04-03,08:00,17:00,20,27,3765
SE-412789,LUM-CLR,PR-3019,03/04/2026,08:00,17:00,20,27,4416
SE-412790,LUM-CLR,PR-3020,03/04/2026,08:00,17:00,30,18,3302
SE-412791,LUM-CLR,PR-3021,2026-04-03,08:00,17:00,20,27,4210
SE-412792,LUM-CLR,PR-3022,03/04/2026,08:00,17:00,20,27,4199
SE-412793,LUM-CLR,PR-3023,2026-04-03,08:00,17:00,20,27,3940
SE-412794,LUM-CLR,PR-3024,2026-04-03,08:00,17:00,20,27,4215
SE-412795,LUM-GQE,PR-3025,2026-04-03,08:00,17:00,20,27,3480
SE-412796,LUM-GQE,PR-3026,03/04/2026,08:00,17:00,20,27,4421
SE-412797,LUM-GQE,PR-3027,2026-04-03,08:00,17:00,30,18,5152
SE-412798,LUM-BFN,PR-3029,2026-04-03,08:00,17:00,30,18,4817
SE-412799,LUM-BFN,PR-3030,2026-04-03,08:00,17:00,30,18,2885
SE-412800,LUM-BFN,PR-3031,2026-04-03,08:00,17:00,30,18,3256
SE-412801,LUM-BFN,PR-3032,2026-04-03,08:00,17:00,30,18,2779
SE-412802,LUM-SAN,PR-3002,04/04/2026,08:00,13:00,30,10,3326.11
SE-412803,LUM-SAN,PR-3006,2026-04-04,08:00,13:00,30,10,1741.11
SE-412804,LUM-PTA,PR-3008,2026-04-04,08:00,13:00,20,15,2112.78
SE-412805,LUM-PTA,PR-3011,2026-04-04,08:00,13:00,20,15,2510.56
SE-412806,LUM-UMH,PR-3015,2026-04-04,08:00,13:00,30,10,2676.11
SE-412807,LUM-CLR,PR-3020,2026-04-04,08:00,13:00,30,10,1834.44
SE-412808,LUM-CLR,PR-3022,2026-04-04,08:00,13:00,20,15,2332.78
SE-412809,LUM-CLR,PR-3023,2026-04-04,08:00,13:00,20,15,2188.89
SE-412810,LUM-GQE,PR-3025,2026-04-04,08:00,13:00,20,15,1933.33
SE-412811,LUM-GQE,PR-3027,2026-04-04,08:00,13:00,30,10,2862.22
SE-412812,LUM-GQE,PR-3028,2026-04-04,08:00,13:00,20,15,2338.89
SE-412813,LUM-BFN,PR-3030,2026-04-04,08:00,13:00,30,10,1602.78
SE-412814,LUM-BFN,PR-3032,04/04/2026,08:00,13:00,30,10,1543.89
SE-412815,LUM-SAN,PR-3001,2026-04-06,08:00,17:00,20,27,4207
