snapshot_date,loan_id,days_past_due,outstanding_balance_zar,arrears_amount_zar,arrears_bucket
2026-07-31,LN-513770,0,7735,0,Current
2026-07-31,LN-513771,0,36322.64,0,Current
2026-07-31,LN-513772,0,2521.66,0,Current
2026-07-31,LN-513773,0,"35,764.77",0,Current
2026-07-31,LN-513774,0,28115.66,0,Current
2026-07-31,LN-513775,60,"41,622.25",8049.2,31-60
2026-07-31,LN-513776,30,5367.56,4333.14,1-30
2026-07-31,LN-513777,0,"4,061.96",0,Current
2026-07-31,LN-513778,0,8710.12,0,Current
2026-07-31,LN-513779,0,34302.82,0,Current
2026-07-31,LN-513780,0,43855.28,0,Current
2026-07-31,LN-513781,0,"21,926.50",0,Current
2026-07-31,LN-513782,0,27504.12,0,Current
2026-07-31,LN-513783,0,9161.4,0,Current
2026-07-31,LN-513784,0,1731.46,0,Current
2026-07-31,LN-513785,60,29017.63,5815.18,31-60
2026-07-31,LN-513786,0,27197.44,0,Current
2026-07-31,LN-513787,30,7014.01,8392.91,1-30
2026-07-31,LN-513788,60,33883.06,11122.7,31-60
2026-07-31,LN-513789,0,21371.48,0,Current
2026-07-31,LN-513790,0,37039.36,0,Current
2026-07-31,LN-513791,0,35623.64,0,Current
2026-07-31,LN-513792,0,22282.1,0,Current
2026-07-31,LN-513793,0,39548.12,0,Current
2026-07-31,LN-513794,0,15380.22,0,Current
2026-07-31,LN-513795,0,"14,209.06",0,Current
2026-07-31,LN-513796,0,15543.92,0,Current
2026-07-31,LN-513797,0,11479.82,0,Current
2026-07-31,LN-513798,0,35905.28,0,Current
2026-07-31,LN-513799,0,25673.81,0,Current
2026-07-31,LN-513800,30,26955.14,2846.46,1-30
2026-07-31,LN-513801,0,6005.01,0,Current
2026-07-31,LN-513802,30,7592.83,1328.98,1-30
2026-07-31,LN-513803,0,28783.96,0,Current
2026-07-31,LN-513804,0,16653.9,0,Current
2026-07-31,LN-513805,60,22955.44,3542.12,31-60
2026-07-31,LN-513806,0,4697.78,0,Current
2026-07-31,LN-513807,0,17117.46,0,Current
2026-07-31,LN-513808,0,3918.5,0,Current
2026-07-31,LN-513809,30,12159.84,9789.38,1-30
2026-07-31,LN-513810,30,24597.9,1431.49,1-30
2026-07-31,LN-513811,0,20083.56,0,Current
2026-07-31,LN-513812,0,25081.86,0,Current
2026-07-31,LN-513813,0,27838.58,0,Current
2026-07-31,LN-513814,60,7948.2,2461.46,31-60
2026-07-31,LN-513815,0,8328.84,0,Current
2026-07-31,LN-513816,0,6139.29,0,Current
2026-07-31,LN-513817,0,11124.28,0,Current
2026-07-31,LN-513818,90,24551.68,9828.78,61-90
2026-07-31,LN-513819,0,21371.48,0,Current
2026-07-31,LN-513820,0,18825.5,0,Current
2026-07-31,LN-513821,90,21239.53,4677.33,61-90
2026-07-31,LN-513822,0,19533.52,0,Current
2026-07-31,LN-513823,0,40394.57,0,Current
2026-07-31,LN-513824,0,29423.36,0,Current
2026-07-31,LN-513825,60,14568.66,2211.46,31-60
2026-07-31,LN-513826,0,3918.5,0,Current
2026-07-31,LN-513827,0,4061.96,0,Current
2026-07-31,LN-513828,0,27699.44,0,Current
2026-07-31,LN-513829,0,39548.12,0,Current
2026-07-31,LN-513830,0,1693.86,0,Current
2026-07-31,LN-513831,0,16694.84,0,Current
2026-07-31,LN-513832,0,28115.66,0,Current
2026-07-31,LN-513833,60,42686.5,8212.62,31-60
2026-07-31,LN-513834,60,14432.28,0,31-60
2026-07-31,LN-513836,30,13867.97,1440.17,1-30
2026-07-31,LN-513837,0,7874.88,0,Current
2026-07-31,LN-513838,0,1641.06,0,Current
2026-07-31,LN-513839,0,22870.48,0,Current
2026-07-31,LN-513840,0,3421.41,0,Current
2026-07-31,LN-513841,0,20257.74,0,Current
2026-07-31,LN-513842,120,15271.94,5234.76,90+
2026-07-31,LN-513843,0,34879.2,0,Current
2026-07-31,LN-513844,60,44646.24,6524.12,31-60
2026-07-31,LN-513845,0,3900.28,0,Current
2026-07-31,LN-513846,90,44890.36,12155.19,61-90
2026-07-31,LN-513847,0,13456.5,0,Current
2026-07-31,LN-513848,0,"1,701.12",0,Current
2026-07-31,LN-513849,0,27699.44,0,Current
2026-07-31,LN-513850,0,"27,977.30",0,Current
2026-07-31,LN-513851,0,22985.5,0,Current
2026-07-31,LN-513852,0,8710.12,0,Current
2026-07-31,LN-513853,0,3774.98,0,Current
2026-07-31,LN-513854,0,19055.82,0,Current
2026-07-31,LN-513856,0,37631.89,0,Current
2026-07-31,LN-513857,0,16376.48,0,Current
2026-07-31,LN-513858,0,25927.6,0,Current
2026-07-31,LN-513859,0,39836.72,0,Current
2026-07-31,LN-513860,0,"10,384.40",0,Current
2026-07-31,LN-513861,0,23149.55,0,Current
2026-07-31,LN-513862,0,22821.7,0,Current
2026-07-31,LN-513863,0,"38,613.68",0,Current
2026-07-31,LN-513864,0,18386.65,0,Current
2026-07-31,LN-513865,0,32510.25,0,Current
2026-07-31,LN-513866,0,8193.83,0,Current
2026-07-31,LN-513867,0,31652.09,0,Current
2026-07-31,LN-513868,0,15127.3,0,Current
2026-07-31,LN-513869,0,"30,237.20",0,Current
2026-07-31,LN-513870,90,9553.27,3675.3,61-90
2026-07-31,LN-513871,0,45615.95,0,Current
2026-07-31,LN-513872,0,32278.7,0,Current
2026-07-31,LN-513873,0,15919.73,0,Current
2026-07-31,LN-513874,0,42273.15,0,Current
2026-07-31,LN-513875,0,32394.65,0,Current
2026-07-31,LN-513876,0,12354.85,0,Current
2026-07-31,LN-513877,0,21393.1,0,Current
2026-07-31,LN-513878,0,4187.3,0,Current
2026-07-31,LN-513879,0,16813.25,0,Current
2026-07-31,LN-513880,0,26131.95,0,Current
2026-07-31,LN-513881,30,45222.35,3289.82,1-30
2026-07-31,LN-513882,0,35276.8,0,Current
2026-07-31,LN-513883,0,24560.65,0,Current
2026-07-31,LN-513884,150,0,14380.55,90+
2026-07-31,LN-513885,30,12936.04,2180.78,1-30
2026-07-31,LN-513886,60,11410.6,3124.88,31-60
2026-07-31,LN-513887,0,14132.63,0,Current
2026-07-31,LN-513888,0,"36,635.60",0,Current
2026-07-31,LN-513889,0,32510.25,0,Current
2026-07-31,LN-513890,0,7484.5,0,Current
2026-07-31,LN-513891,0,22528.65,0,Current
2026-07-31,LN-513892,0,29445.95,0,Current
2026-07-31,LN-513893,150,0,7576.05,90+
2026-07-31,LN-513894,0,24780.2,0,Current
2026-07-31,LN-513895,0,5783.85,0,Current
2026-07-31,LN-513896,0,19104.1,0,Current
2026-07-31,LN-513897,30,15623.82,2391.71,1-30
2026-07-31,LN-513898,0,42152.6,0,Current
2026-07-31,LN-513899,0,12700.11,0,Current
2026-07-31,LN-513900,0,"32,892.20",0,Current
2026-07-31,LN-513901,0,12445.65,0,Current
2026-07-31,LN-513902,0,"42,273.15",0,Current
2026-07-31,LN-513903,0,27996.1,0,Current
2026-07-31,LN-513904,0,14822.55,0,Current
2026-07-31,LN-513905,0,31494.95,0,Current
2026-07-31,LN-513906,0,38882.2,0,Current
2026-07-31,LN-513907,0,39045.2,0,Current
2026-07-31,LN-513908,120,44970.84,22245.4,90+
2026-07-31,LN-513909,0,9391.5,0,Current
2026-07-31,LN-513910,0,26067.25,0,Current
2026-07-31,LN-513911,0,10930.6,0,Current
2026-07-31,LN-513912,0,15508.8,0,Current
2026-07-31,LN-513913,0,5291.75,0,Current
2026-07-31,LN-513914,0,19334.4,0,Current
2026-07-31,LN-513915,0,32272.45,0,Current
2026-07-31,LN-513916,0,32510.25,0,Current
2026-07-31,LN-513917,30,19334.4,0,1-30
2026-07-31,LN-513918,0,35276.79,0,Current
2026-07-31,LN-513919,0,29839.1,0,Current
2026-07-31,LN-513920,30,21549.44,1702.63,1-30
2026-07-31,LN-513921,0,20174.79,0,Current
2026-07-31,LN-513922,0,31331.8,0,Current
2026-07-31,LN-513923,0,22485.45,0,Current
2026-07-31,LN-513924,0,26441.05,0,Current
2026-07-31,LN-513925,0,19504.45,0,Current
2026-07-31,LN-513926,0,"29,165.45",0,Current
2026-07-31,LN-513927,30,18230,1385.78,1-30
2026-07-31,LN-513928,0,3293.25,0,Current
2026-07-31,LN-513929,0,45489.11,0,Current
2026-07-31,LN-513930,30,13467.37,2040.72,1-30
2026-07-31,LN-513931,0,16333.25,0,Current
2026-07-31,LN-513932,30,32410.8,2401.1,1-30
2026-07-31,LN-513933,0,36525.9,0,Current
2026-07-31,LN-513934,0,35377.7,0,Current
2026-07-31,LN-513935,120,34833.37,6682.4,90+
2026-07-31,LN-513936,0,32740.5,0,Current
2026-07-31,LN-513937,0,13490.25,0,Current
2026-07-31,LN-513938,0,8400.3,0,Current
2026-07-31,LN-513939,0,32278.7,0,Current
2026-07-31,LN-513940,0,19111.8,0,Current
2026-07-31,LN-513941,0,8609.3,0,Current
2026-07-31,LN-513942,0,37118.95,0,Current
2026-07-31,LN-513943,0,7400.85,0,Current
2026-07-31,LN-513944,0,"11,668.10",0,Current
2026-07-31,LN-513945,0,13615.4,0,Current
2026-07-31,LN-513946,0,38999.81,0,Current
2026-07-31,LN-513947,0,"30,419.75",0,Current
2026-07-31,LN-513948,0,12834.4,0,Current
2026-07-31,LN-513949,0,10999.5,0,Current
2026-07-31,LN-513950,0,12341.64,0,Current
2026-07-31,LN-513951,0,20671.55,0,Current
2026-07-31,LN-513952,0,42273.15,0,Current
2026-07-31,LN-513953,0,24223.3,0,Current
2026-07-31,LN-513954,0,21980.25,0,Current
2026-07-31,LN-513955,0,42722.3,0,Current
2026-07-31,LN-513956,0,29459,0,Current
2026-07-31,LN-513957,0,24106,0,Current
2026-07-31,LN-513958,0,38999.8,0,Current
2026-07-31,LN-513959,0,"16,440.00",0,Current
2026-07-31,LN-513960,0,40541.56,0,Current
2026-07-31,LN-513961,0,23330.95,0,Current
2026-07-31,LN-513962,150,0,13582.25,90+
2026-07-31,LN-513963,0,21884.3,0,Current
2026-07-31,LN-513964,0,4473.5,0,Current
2026-07-31,LN-513965,30,34582.96,2584.55,1-30
2026-07-31,LN-513966,0,42393.1,0,Current
2026-07-31,LN-513967,0,22041.25,0,Current
2026-07-31,LN-513968,0,42393.1,0,Current
2026-07-31,LN-513969,0,8532.2,0,Current
2026-07-31,LN-513970,0,6397.55,0,Current
2026-07-31,LN-513971,0,16265.45,0,Current
2026-07-31,LN-513972,0,19811.1,0,Current
2026-07-31,LN-513973,30,16399.43,952.22,1-30
2026-07-31,LN-513974,0,29639.9,0,Current
2026-07-31,LN-513975,0,39116.9,0,Current
2026-07-31,LN-513976,0,24136.65,0,Current
2026-07-31,LN-513977,0,24093.2,0,Current
2026-07-31,LN-513978,0,13508.24,0,Current
2026-07-31,LN-513979,60,16246.82,4562.28,31-60
2026-07-31,LN-513980,0,18203.34,0,Current
2026-07-31,LN-513981,0,23719.75,0,Current
2026-07-31,LN-513982,0,26279.9,0,Current
2026-07-31,LN-513983,0,38999.8,0,Current
2026-07-31,LN-513984,0,6981.85,0,Current
2026-07-31,LN-513985,0,26628.7,0,Current
2026-07-31,LN-513986,0,17119.1,0,Current
2026-07-31,LN-513987,0,19772.8,0,Current
2026-07-31,LN-513988,0,20275.45,0,Current
2026-07-31,LN-513989,0,5143.45,0,Current
2026-07-31,LN-513990,90,9933.32,2085.09,61-90
2026-07-31,LN-513991,0,16856.1,0,Current
2026-07-31,LN-513992,0,4557.49,0,Current
2026-07-31,LN-513993,0,6462.75,0,Current
2026-07-31,LN-513994,0,18476.45,0,Current
2026-07-31,LN-513995,150,0,16083.55,90+
2026-07-31,LN-513996,0,"31,610.05",0,Current
2026-07-31,LN-513997,0,29418.95,0,Current
2026-07-31,LN-513998,0,"27,697.65",0,Current
2026-07-31,LN-513999,0,19310.15,0,Current
2026-07-31,LN-514000,0,"23,985.65",0,Current
2026-07-31,LN-514001,0,20911.74,0,Current
2026-07-31,LN-514002,0,"27,670.68",0,Current
2026-07-31,LN-514003,0,24070.7,0,Current
2026-07-31,LN-514004,0,39860.65,0,Current
2026-07-31,LN-514005,0,21710.25,0,Current
2026-07-31,LN-514006,0,4541.4,0,Current
2026-07-31,LN-514007,0,10888.95,0,Current
2026-07-31,LN-514008,0,22409.75,0,Current
2026-07-31,LN-514009,0,26628.71,0,Current
2026-07-31,LN-514010,30,17836.86,1748.39,1-30
2026-07-31,LN-514011,150,0,46513.85,90+
2026-07-31,LN-514012,0,23603.61,0,Current
2026-07-31,LN-514013,0,5839.95,0,Current
2026-07-31,LN-514014,0,16473.25,0,Current
2026-07-31,LN-514015,150,0,15037.2,90+
2026-07-31,LN-514016,0,42393.1,0,Current
2026-07-31,LN-514017,0,4281.7,0,Current
2026-07-31,LN-514018,0,31787.55,0,Current
2026-07-31,LN-514019,0,"28,299.25",0,Current
2026-07-31,LN-514020,90,24543.81,3681.51,61-90
2026-07-31,LN-514021,0,3513.14,0,Current
2026-07-31,LN-514022,120,"50,639.30",15589.08,90+
2026-07-31,LN-514023,0,4767.25,0,Current
2026-07-31,LN-514024,0,7827.4,0,Current
2026-07-31,LN-514025,0,31610.05,0,Current
2026-07-31,LN-514026,120,20778.02,6471.52,90+
2026-07-31,LN-514027,0,27817.55,0,Current
2026-07-31,LN-514028,0,23196.55,0,Current
2026-07-31,LN-514029,0,13031.6,0,Current
2026-07-31,LN-514030,150,0,12849.1,90+
2026-07-31,LN-514031,60,10374.7,0,31-60
2026-07-31,LN-514032,0,11629.45,0,Current
2026-07-31,LN-514033,30,5325.91,2614.68,1-30
2026-07-31,LN-514034,150,0,11126.25,90+
2026-07-31,LN-514035,0,"15,504.50",0,Current
2026-07-31,LN-514036,0,13647.55,0,Current
2026-07-31,LN-514037,0,39116.9,0,Current
2026-07-31,LN-514038,30,18893.18,1441.32,1-30
2026-07-31,LN-514039,0,20232.5,0,Current
2026-07-31,LN-514040,0,30419.75,0,Current
2026-07-31,LN-514041,0,10014.85,0,Current
2026-07-31,LN-514042,30,11431.76,5566.06,1-30
2026-07-31,LN-514043,120,27875.73,12441.64,90+
2026-07-31,LN-514044,0,23519.25,0,Current
2026-07-31,LN-514045,0,4597.75,0,Current
2026-07-31,LN-514046,0,41482.2,0,Current
2026-07-31,LN-514047,0,21387.15,0,Current
2026-07-31,LN-514048,0,27996.1,0,Current
2026-07-31,LN-514049,0,24180.85,0,Current
2026-07-31,LN-514050,0,42273.15,0,Current
2026-07-31,LN-514051,0,10212.75,0,Current
2026-07-31,LN-514052,0,3889.39,0,Current
2026-07-31,LN-514053,0,19772.8,0,Current
2026-07-31,LN-514054,0,8754.42,0,Current
2026-07-31,LN-514055,0,40738.39,0,Current
2026-07-31,LN-514056,0,32394.65,0,Current
2026-07-31,LN-514057,30,2072.29,1284.99,1-30
2026-07-31,LN-514058,0,30840.65,0,Current
2026-07-31,LN-514059,0,42152.6,0,Current
2026-07-31,LN-514060,90,15096.82,5490.84,61-90
2026-07-31,LN-514061,30,15933.49,1205.38,1-30
2026-07-31,LN-514062,0,"36,281.10",0,Current
2026-07-31,LN-514063,120,28124.22,8810.16,90+
2026-07-31,LN-514064,0,18331.95,0,Current
2026-07-31,LN-514065,0,5143.45,0,Current
2026-07-31,LN-514066,0,21317,0,Current
2026-07-31,LN-514067,0,7629.2,0,Current
2026-07-31,LN-514068,0,16909.2,0,Current
2026-07-31,LN-514069,0,25192.05,0,Current
2026-07-31,LN-514070,60,"22,232.98",15161.92,31-60
2026-07-31,LN-514071,30,32026.62,3184.55,1-30
2026-07-31,LN-514072,0,24560.65,0,Current
2026-07-31,LN-514073,0,"24,025.00",0,Current
2026-07-31,LN-514074,30,"5,893.10",494.07,1-30
2026-07-31,LN-514075,0,44539.25,0,Current
2026-07-31,LN-514076,30,35019.88,3497.55,1-30
2026-07-31,LN-514077,30,19418.42,1961.07,1-30
2026-07-31,LN-514078,0,24570.11,0,Current
2026-07-31,LN-514079,0,14432.65,0,Current
2026-07-31,LN-514080,0,38999.81,0,Current
2026-07-31,LN-514081,0,12921.15,0,Current
2026-07-31,LN-514082,0,10930.6,0,Current
2026-07-31,LN-514083,120,39929.96,12909.48,90+
2026-07-31,LN-514084,60,13990.4,0,31-60
2026-07-31,LN-514085,0,9725.25,0,Current
2026-07-31,LN-514086,0,20994.15,0,Current
2026-07-31,LN-514087,0,"28,951.67",0,Current
2026-07-31,LN-514088,0,42308.95,0,Current
2026-07-31,LN-514089,0,32394.65,0,Current
2026-07-31,LN-514090,0,3604,0,Current
2026-07-31,LN-514091,0,28478.1,0,Current
2026-07-31,LN-514092,0,12341.65,0,Current
2026-07-31,LN-514093,30,32394.65,0,1-30
2026-07-31,LN-514094,0,12341.65,0,Current
2026-07-31,LN-514095,0,17653.65,0,Current
2026-07-31,LN-514096,0,40542.4,0,Current
2026-07-31,LN-514097,0,7651.65,0,Current
2026-07-31,LN-514098,90,52169.99,7620.96,61-90
2026-07-31,LN-514099,0,10300.8,0,Current
2026-07-31,LN-514100,60,31778.38,3417.94,31-60
2026-07-31,LN-514101,0,41847.07,0,Current
2026-07-31,LN-514102,0,11995.1,0,Current
2026-07-31,LN-514103,0,32394.65,0,Current
2026-07-31,LN-514104,0,10337.8,0,Current
2026-07-31,LN-514105,0,33107.9,0,Current
2026-07-31,LN-514106,0,21775.9,0,Current
2026-07-31,LN-514107,0,23171.35,0,Current
2026-07-31,LN-514108,0,12921.15,0,Current
2026-07-31,LN-514109,0,19504.45,0,Current
2026-07-31,LN-514110,0,28653.11,0,Current
2026-07-31,LN-514111,0,20493.35,0,Current
2026-07-31,LN-514112,0,7169.4,0,Current
2026-07-31,LN-514113,90,21097.89,8170.23,61-90
2026-07-31,LN-514114,0,5819.15,0,Current
2026-07-31,LN-514115,0,36348.45,0,Current
2026-07-31,LN-514116,0,"17,764.95",0,Current
2026-07-31,LN-514117,150,0,22113.6,90+
2026-07-31,LN-514118,0,42512.5,0,Current
2026-07-31,LN-514119,0,25729.44,0,Current
2026-07-31,LN-514120,0,9078.4,0,Current
2026-07-31,LN-514121,0,38882.21,0,Current
2026-07-31,LN-514122,0,"30,153.40",0,Current
2026-07-31,LN-514123,0,24867.8,0,Current
2026-07-31,LN-514124,0,23176.5,0,Current
2026-07-31,LN-514125,0,8357.2,0,Current
2026-07-31,LN-514126,0,8144.64,0,Current
2026-07-31,LN-514127,0,3262.3,0,Current
2026-07-31,LN-514128,30,40969.01,3933.61,1-30
2026-07-31,LN-514129,0,18704,0,Current
2026-07-31,LN-514130,0,26806.7,0,Current
2026-07-31,LN-514131,0,39116.9,0,Current
2026-07-31,LN-514132,0,29393.32,0,Current
2026-07-31,LN-514133,0,"24,570.80",0,Current
2026-07-31,LN-514134,0,32510.25,0,Current
2026-07-31,LN-514135,0,"42,152.60",0,Current
2026-07-31,LN-514136,0,20174.8,0,Current
2026-07-31,LN-514137,0,37120.45,0,Current
2026-07-31,LN-514138,0,42152.6,0,Current
2026-07-31,LN-514139,0,23814.85,0,Current
2026-07-31,LN-514140,0,12056.9,0,Current
2026-07-31,LN-514141,0,14712.36,0,Current
2026-07-31,LN-514142,0,42152.6,0,Current
2026-07-31,LN-514143,0,19953.7,0,Current
2026-07-31,LN-514144,0,12700.1,0,Current
2026-07-31,LN-514145,0,13988.9,0,Current
2026-07-31,LN-514146,0,"8,404.10",0,Current
2026-07-31,LN-514147,0,5291.75,0,Current
2026-07-31,LN-514148,0,45615.95,0,Current
2026-07-31,LN-514149,0,7240.95,0,Current
2026-07-31,LN-514150,0,11782.4,0,Current
2026-07-31,LN-514151,0,4846.15,0,Current
2026-07-31,LN-514152,0,26477.6,0,Current
2026-07-31,LN-514153,0,10411.5,0,Current
2026-07-31,LN-514154,0,25274.8,0,Current
2026-07-31,LN-514155,0,11346.9,0,Current
2026-07-31,LN-514156,120,27462.95,11885.84,90+
2026-07-31,LN-514157,0,17382.54,0,Current
2026-07-31,LN-514158,30,24514.95,3718.54,1-30
2026-07-31,LN-514159,0,9000.45,0,Current
2026-07-31,LN-514160,0,"21,317.00",0,Current
2026-07-31,LN-514161,0,3245.1,0,Current
2026-07-31,LN-514162,0,24867.8,0,Current
2026-07-31,LN-514163,30,12439.17,709.84,1-30
2026-07-31,LN-514164,0,32278.7,0,Current
2026-07-31,LN-514165,30,32833.9,0,1-30
2026-07-31,LN-514166,0,2509.9,0,Current
2026-07-31,LN-514167,0,22621.15,0,Current
2026-07-31,LN-514168,0,28183.55,0,Current
2026-07-31,LN-514169,0,32510.25,0,Current
2026-07-31,LN-514170,0,21855.52,0,Current
2026-07-31,LN-514171,0,11804.65,0,Current
2026-07-31,LN-514172,60,33980.9,6055.02,31-60
2026-07-31,LN-514173,0,28951.29,0,Current
2026-07-31,LN-514174,0,10365.96,0,Current
2026-07-31,LN-514175,0,"32,278.70",0,Current
2026-07-31,LN-514176,30,23714.86,3625.17,1-30
2026-07-31,LN-514177,0,28578.55,0,Current
2026-07-31,LN-514178,0,28578.55,0,Current
2026-07-31,LN-514179,120,26925.43,11778.2,90+
2026-07-31,LN-514180,0,3262.3,0,Current
2026-07-31,LN-514181,0,7850.8,0,Current
2026-07-31,LN-514182,0,26553.4,0,Current
2026-07-31,LN-514183,0,25930.1,0,Current
2026-07-31,LN-514184,0,15212.5,0,Current
2026-07-31,LN-514185,0,"26,131.95",0,Current
2026-07-31,LN-514186,0,16333.24,0,Current
2026-07-31,LN-514187,0,6249.28,0,Current
2026-07-31,LN-514188,0,5414.75,0,Current
2026-07-31,LN-514190,0,26628.7,0,Current
2026-07-31,LN-514191,0,12341.65,0,Current
2026-07-31,LN-514192,30,"8,140.15",818.72,1-30
2026-07-31,LN-514193,0,"13,484.20",0,Current
2026-07-31,LN-514194,0,10934.5,0,Current
2026-07-31,LN-514195,0,35295.39,0,Current
2026-07-31,LN-514196,0,42152.6,0,Current
2026-07-31,LN-514197,0,18597.6,0,Current
2026-07-31,LN-514198,30,10420.03,807.88,1-30
2026-07-31,LN-514199,0,12093.1,0,Current
2026-07-31,LN-514200,0,23116.1,0,Current
2026-07-31,LN-514201,30,31365.25,0,1-30
2026-07-31,LN-514202,0,19054.55,0,Current
2026-07-31,LN-514203,0,"7,413.95",0,Current
2026-07-31,LN-514204,0,6485.85,0,Current
2026-07-31,LN-514205,0,10113.05,0,Current
2026-07-31,LN-514206,0,19444.75,0,Current
2026-07-31,LN-514207,0,"5,018.05",0,Current
2026-07-31,LN-514208,0,45361.41,0,Current
2026-07-31,LN-514209,0,20096.8,0,Current
2026-07-31,LN-514210,0,24161,0,Current
2026-07-31,LN-514211,0,"8,193.83",0,Current
2026-07-31,LN-514212,0,12341.65,0,Current
2026-07-31,LN-514213,0,26553.4,0,Current
2026-07-31,LN-514214,0,14837.97,0,Current
2026-07-31,LN-514215,0,17846.89,0,Current
2026-07-31,LN-514216,0,"9,013.75",0,Current
2026-07-31,LN-514217,60,25849.14,3666.56,31-60
2026-07-31,LN-514218,0,45615.95,0,Current
2026-07-31,LN-514219,60,"48,194.46",6468.9,31-60
2026-07-31,LN-514220,0,21962.9,0,Current
2026-07-31,LN-514221,0,"32,510.25",0,Current
2026-07-31,LN-514222,0,22041.25,0,Current
2026-07-31,LN-514223,0,7091.2,0,Current
2026-07-31,LN-514224,0,38999.81,0,Current
2026-07-31,LN-514225,0,13652.85,0,Current
2026-07-31,LN-514226,0,10337.8,0,Current
2026-07-31,LN-514227,0,23648.2,0,Current
2026-07-31,LN-514228,0,26897.8,0,Current
2026-07-31,LN-514229,0,"24,423.37",0,Current
2026-07-31,LN-514230,0,26910.35,0,Current
2026-07-31,LN-514231,0,7777,0,Current
2026-07-31,LN-514232,0,8134.95,0,Current
2026-07-31,LN-514233,0,34981.2,0,Current
2026-07-31,LN-514234,0,10983.64,0,Current
2026-07-31,LN-514235,0,32394.64,0,Current
2026-07-31,LN-514236,60,38769.6,5385.12,31-60
2026-07-31,LN-514237,0,13105.95,0,Current
2026-07-31,LN-514238,150,0,14798.7,90+
2026-07-31,LN-514239,0,35377.7,0,Current
2026-07-31,LN-514240,0,13244.1,0,Current
2026-07-31,LN-514241,0,9402.5,0,Current
2026-07-31,LN-514242,0,25109.3,0,Current
2026-07-31,LN-514243,0,"39,259.65",0,Current
2026-07-31,LN-514244,0,"29,639.90",0,Current
2026-07-31,LN-514245,30,21687.65,3535.79,1-30
2026-07-31,LN-514246,0,25578.3,0,Current
2026-07-31,LN-514247,0,31188.65,0,Current
2026-07-31,LN-514248,0,6153.62,0,Current
2026-07-31,LN-514249,0,42152.6,0,Current
2026-07-31,LN-514250,0,32510.25,0,Current
2026-07-31,LN-514251,0,"41,661.75",0,Current
2026-07-31,LN-514252,0,42152.6,0,Current
2026-07-31,LN-514253,0,21075.25,0,Current
2026-07-31,LN-514254,0,35112.2,0,Current
2026-07-31,LN-514255,0,25192.05,0,Current
2026-07-31,LN-514256,0,17442,0,Current
2026-07-31,LN-514257,0,28578.35,0,Current
2026-07-31,LN-514258,0,"7,782.10",0,Current
2026-07-31,LN-514259,0,21317,0,Current
2026-07-31,LN-514260,0,14911.7,0,Current
2026-07-31,LN-514261,0,6021.3,0,Current
2026-07-31,LN-514262,0,32278.7,0,Current
2026-07-31,LN-514263,0,16796.16,0,Current
2026-07-31,LN-514264,0,16915.9,0,Current
2026-07-31,LN-514265,0,32539.85,0,Current
2026-07-31,LN-514266,0,21317,0,Current
2026-07-31,LN-514267,0,22091.13,0,Current
2026-07-31,LN-514268,0,10888.95,0,Current
2026-07-31,LN-514269,0,26520.45,0,Current
2026-07-31,LN-514270,0,19448.7,0,Current
2026-07-31,LN-514271,30,47597,2599.52,1-30
2026-07-31,LN-514272,0,17828.35,0,Current
2026-07-31,LN-514273,0,32278.7,0,Current
2026-07-31,LN-514274,0,10119.1,0,Current
2026-07-31,LN-514275,0,4349.3,0,Current
2026-07-31,LN-514276,0,39116.9,0,Current
2026-07-31,LN-514277,0,"38,999.81",0,Current
2026-07-31,LN-514278,0,20919,0,Current
2026-07-31,LN-514279,0,16772.25,0,Current
2026-07-31,LN-514280,0,27738.15,0,Current
2026-07-31,LN-514281,0,25274.8,0,Current
2026-07-31,LN-514282,30,10488.94,1602.73,1-30
2026-07-31,LN-514283,30,14296.76,6851.93,1-30
2026-07-31,LN-514284,0,42512.5,0,Current
2026-07-31,LN-514285,120,"35,862.15",9267.44,90+
2026-07-31,LN-514286,0,32394.65,0,Current
2026-07-31,LN-514287,0,32278.7,0,Current
2026-07-31,LN-514288,30,16990.61,1668.44,1-30
2026-07-31,LN-514289,150,0,16449.1,90+
2026-07-31,LN-514290,0,38882.2,0,Current
2026-07-31,LN-514291,60,13228.35,2504.9,31-60
2026-07-31,LN-514292,0,15770.8,0,Current
2026-07-31,LN-514293,0,33812.65,0,Current
2026-07-31,LN-514294,0,37939.55,0,Current
2026-07-31,LN-514295,0,"20,174.80",0,Current
2026-07-31,LN-514296,0,25515,0,Current
2026-07-31,LN-514297,0,"32,394.65",0,Current
2026-07-31,LN-514298,0,21958.35,0,Current
2026-07-31,LN-514299,0,32394.65,0,Current
2026-07-31,LN-514300,0,27473.9,0,Current
2026-07-31,LN-514301,0,17653.65,0,Current
2026-07-31,LN-514302,0,35377.7,0,Current
2026-07-31,LN-514303,60,47907.3,6691.52,31-60
2026-07-31,LN-514304,30,26477.62,0,1-30
2026-07-31,LN-514305,0,29586.8,0,Current
2026-07-31,LN-514306,0,33620.8,0,Current
2026-07-31,LN-514307,0,26206.1,0,Current
2026-07-31,LN-514309,0,32510.25,0,Current
2026-07-31,LN-514310,0,42273.15,0,Current
2026-07-31,LN-514311,0,17282.79,0,Current
2026-07-31,LN-514312,0,21435.35,0,Current
2026-07-31,LN-514313,0,45866.9,0,Current
2026-07-31,LN-514314,0,5268.85,0,Current
2026-07-31,LN-514315,0,12341.64,0,Current
2026-07-31,LN-514316,0,34755.41,0,Current
