order_id,order_date,customer_id,warehouse_code,rep_id,order_status,payment_terms_days
SO-752478,03/07/2026,CUS-5056,WH-01,REP-104,Delivered,30
SO-752479,2026-07-03,CUS-5052,WH-01,REP-112,Delivered,60
SO-752480,03/07/2026,CUS-5041,WH-03,REP-103,Delivered,30
SO-752481,03/07/2026,CUS-5053,WH-01,REP-112,Delivered,30
SO-752482,2026-07-03,CUS-5386,WH-03,REP-103,Delivered,60
SO-752483,2026-07-03,CUS-5410,WH-03,REP-109,Delivered,30
SO-752484,03/07/2026,CUS-5386,WH-03,REP-103,Delivered,60
SO-752485,2026-07-03,CUS-5139,WH-01,REP-106,Delivered,14
SO-752486,2026-07-03,CUS-5179,WH-01,REP-107,Delivered,60
SO-752487,2026-07-03,CUS-5191,WH-01,REP-112,Delivered,14
SO-752488,2026-07-03,CUS-5348,WH-03,REP-109,Delivered,30
SO-752489,2026-07-03,CUS-5428,WH-01,REP-110,Delivered,30
SO-752490,03/07/2026,CUS-5005,WH-01,REP-101,Returned,14
SO-752491,03/07/2026,CUS-5413,WH-01,REP-111,Delivered,30
SO-752492,03/07/2026,CUS-5002,WH-03,REP-109,Delivered,30
SO-752493,2026-07-03,CUS-5002,WH-03,REP-109,Delivered,30
SO-752494,2026-07-03,CUS-5100,WH-01,REP-110,Delivered,30
SO-752495,2026-07-03,CUS-5360,WH-02,REP-108,Delivered,45
SO-752496,2026-07-03,CUS-5346,WH-01,REP-101,Delivered,30
SO-752497,2026-07-03,CUS-5386,WH-03,REP-103,Delivered,60
SO-752498,2026-07-03,CUS-5003,WH-01,REP-106,Delivered,30
SO-752499,2026-07-03,CUS-5471,WH-01,REP-110,Delivered,30
SO-752500,2026-07-03,CUS-5050,WH-03,REP-109,Delivered,45
SO-752501,2026-07-03,CUS-5044,WH-01,REP-111,Delivered,14
SO-752502,2026-07-03,CUS-5031,WH-02,REP-108,Delivered,30
SO-752503,03/07/2026,CUS-5052,WH-01,REP-112,Delivered,60
SO-752504,03/07/2026,CUS-5480,WH-01,REP-112,Delivered,30
SO-752505,03/07/2026,CUS-5028,WH-01,REP-106,Delivered,30
SO-752506,2026-07-03,CUS-5030,WH-03,REP-103,Delivered,30
SO-752507,2026-07-03,CUS-5032,WH-01,REP-110,Delivered,14
SO-752508,2026-07-03,CUS-5264,WH-01,REP-104,Delivered,30
SO-752509,2026-07-03,CUS-5002,WH-03,REP-109,Delivered,30
SO-752510,2026-07-03,CUS-5052,WH-01,REP-112,Delivered,60
SO-752511,2026-07-03,CUS-5052,WH-01,REP-112,Delivered,60
SO-752512,2026-07-03,CUS-5033,WH-02,REP-102,Cancelled,30
SO-752513,2026-07-03,CUS-5233,WH-01,REP-101,Delivered,30
SO-752514,03/07/2026,CUS-5056,WH-01,REP-104,Delivered,30
SO-752515,03/07/2026,CUS-5024,WH-01,REP-111,Delivered,45
SO-752516,2026-07-03,CUS-5041,WH-03,REP-103,Delivered,30
SO-752517,03/07/2026,CUS-5054,WH-01,REP-112,Delivered,14
SO-752518,2026-07-03,CUS-5041,WH-03,REP-103,Delivered,30
SO-752519,2026-07-03,CUS-5045,WH-01,REP-110,Delivered,30
SO-752520,2026-07-03,CUS-5033,WH-02,REP-102,Delivered,30
SO-752521,03/07/2026,CUS-5411,WH-01,REP-101,Delivered,30
SO-752522,2026-07-03,CUS-5011,WH-01,REP-112,Delivered,60
SO-752523,2026-07-03,CUS-5430,WH-02,REP-102,Delivered,30
SO-752524,2026-07-03,CUS-5044,WH-01,REP-111,Delivered,14
SO-752525,2026-07-03,CUS-5197,WH-01,REP-104,Delivered,60
SO-752526,2026-07-03,CUS-5423,WH-02,REP-102,Delivered,14
SO-752527,2026-07-03,CUS-5274,WH-01,REP-107,Delivered,45
SO-752528,2026-07-03,CUS-5041,WH-03,REP-103,Delivered,30
SO-752529,03/07/2026,CUS-5349,WH-01,REP-112,Delivered,30
SO-752530,2026-07-03,CUS-5001,WH-01,REP-104,Delivered,60
SO-752531,2026-07-03,CUS-5046,WH-01,REP-106,Delivered,45
SO-752532,2026-07-03,CUS-5008,WH-01,REP-105,Delivered,30
SO-752533,03/07/2026,CUS-5399,WH-02,REP-108,Delivered,30
SO-752534,2026-07-03,CUS-5035,WH-01,REP-107,Delivered,45
SO-752535,2026-07-03,CUS-5055,WH-01,REP-105,Delivered,14
SO-752536,2026-07-03,CUS-5438,WH-01,REP-101,Delivered,30
SO-752537,2026-07-03,CUS-5069,WH-01,REP-112,Delivered,45
SO-752538,2026-07-03,CUS-5054,WH-01,REP-112,Delivered,14
SO-752539,2026-07-03,CUS-5031,WH-02,REP-108,Delivered,30
SO-752540,2026-07-03,CUS-5432,WH-01,REP-104,Delivered,30
SO-752541,2026-07-03,CUS-5041,WH-03,REP-103,Cancelled,30
SO-752542,2026-07-03,CUS-5047,WH-02,REP-102,Delivered,30
SO-752543,2026-07-03,CUS-5041,WH-03,REP-103,Delivered,30
SO-752544,2026-07-03,CUS-5051,WH-01,REP-106,Delivered,14
SO-752545,03/07/2026,CUS-5398,WH-01,REP-107,Delivered,30
SO-752546,2026-07-03,CUS-5028,WH-01,REP-106,Delivered,30
SO-752547,2026-07-03,CUS-5007,WH-01,REP-104,Delivered,30
SO-752548,2026-07-03,CUS-5041,WH-03,REP-103,Delivered,30
SO-752549,2026-07-03,CUS-5043,WH-01,REP-107,Delivered,30
SO-752550,2026-07-03,CUS-5048,WH-01,REP-112,Delivered,30
SO-752551,2026-07-03,CUS-5052,WH-01,REP-112,Delivered,60
SO-752552,03/07/2026,CUS-5322,WH-01,REP-104,Delivered,45
SO-752553,2026-07-03,CUS-5006,WH-01,REP-106,Delivered,30
SO-752554,2026-07-03,CUS-5005,WH-01,REP-101,Delivered,14
SO-752555,2026-07-03,CUS-5444,WH-01,REP-106,Delivered,30
SO-752556,2026-07-03,CUS-5382,WH-03,REP-103,Delivered,30
SO-752557,03/07/2026,CUS-5376,WH-01,REP-105,Delivered,30
SO-752558,2026-07-03,CUS-5069,WH-01,REP-112,Delivered,45
SO-752559,2026-07-03,CUS-5020,WH-01,REP-101,Delivered,30
SO-752560,03/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752561,2026-07-03,CUS-5038,WH-01,REP-110,Delivered,45
SO-752562,03/07/2026,CUS-5013,WH-01,REP-110,Delivered,45
SO-752563,2026-07-03,CUS-5050,WH-03,REP-109,Delivered,45
SO-752564,2026-07-03,CUS-5371,WH-02,REP-102,Delivered,45
SO-752565,2026-07-03,CUS-5031,WH-02,REP-108,Delivered,30
SO-752566,2026-07-03,CUS-5044,WH-01,REP-111,Delivered,14
SO-752567,2026-07-03,CUS-5030,WH-03,REP-103,Delivered,30
SO-752568,2026-07-03,CUS-5020,WH-01,REP-101,Delivered,30
SO-752569,03/07/2026,CUS-5024,WH-01,REP-111,Delivered,45
SO-752570,2026-07-03,CUS-5041,WH-03,REP-103,Delivered,30
SO-752571,03/07/2026,CUS-5303,WH-01,REP-111,Delivered,45
SO-752572,2026-07-03,CUS-5034,WH-01,REP-111,Delivered,30
SO-752573,03/07/2026,CUS-5028,WH-01,REP-106,Delivered,30
SO-752574,03/07/2026,CUS-5051,WH-01,REP-106,Delivered,14
SO-752575,2026-07-03,CUS-5361,WH-01,REP-110,Delivered,60
SO-752576,2026-07-03,CUS-5012,WH-01,REP-110,Delivered,30
SO-752577,2026-07-03,CUS-5434,WH-03,REP-103,Delivered,30
SO-752578,2026-07-03,CUS-5315,WH-03,REP-103,Delivered,30
SO-752579,2026-07-03,CUS-5022,WH-03,REP-103,Delivered,30
SO-752580,2026-07-03,CUS-5424,WH-03,REP-109,Delivered,30
SO-752581,2026-07-04,CUS-5311,WH-01,REP-112,Delivered,60
SO-752582,2026-07-04,CUS-5208,WH-01,REP-107,Delivered,30
SO-752583,2026-07-04,CUS-5307,WH-01,REP-110,Delivered,14
SO-752584,2026-07-04,CUS-5053,WH-01,REP-112,Delivered,30
SO-752585,2026-07-04,CUS-5428,WH-01,REP-110,Delivered,30
SO-752586,2026-07-04,CUS-5085,WH-03,REP-109,Delivered,30
SO-752587,2026-07-04,CUS-5174,WH-03,REP-109,Delivered,60
SO-752588,2026-07-04,CUS-5052,WH-01,REP-112,Delivered,60
SO-752589,04/07/2026,CUS-5038,WH-01,REP-110,Delivered,45
SO-752590,2026-07-04,CUS-5191,WH-01,REP-112,Delivered,14
SO-752591,04/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752592,2026-07-04,CUS-5002,WH-03,REP-109,Delivered,30
SO-752593,04/07/2026,CUS-5055,WH-01,REP-105,Delivered,14
SO-752594,04/07/2026,CUS-5012,WH-01,REP-110,Delivered,30
SO-752595,04/07/2026,CUS-5030,WH-03,REP-103,Delivered,30
SO-752596,04/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752597,04/07/2026,CUS-5457,WH-02,REP-102,Delivered,30
SO-752598,2026-07-04,CUS-5343,WH-01,REP-107,Delivered,60
SO-752599,2026-07-04,CUS-5048,WH-01,REP-112,Delivered,30
SO-752600,2026-07-04,CUS-5052,WH-01,REP-112,Delivered,60
SO-752601,04/07/2026,CUS-5047,WH-02,REP-102,Delivered,30
SO-752602,04/07/2026,CUS-5032,WH-01,REP-110,Delivered,14
SO-752603,04/07/2026,CUS-5015,WH-02,REP-108,Delivered,60
SO-752604,2026-07-04,CUS-5159,WH-02,REP-108,Delivered,45
SO-752605,2026-07-04,CUS-5396,WH-01,REP-110,Delivered,30
SO-752606,2026-07-04,CUS-5052,WH-01,REP-112,Delivered,60
SO-752607,2026-07-04,CUS-5012,WH-01,REP-110,Delivered,30
SO-752608,2026-07-04,CUS-5027,WH-01,REP-107,Delivered,30
SO-752609,2026-07-04,CUS-5393,WH-01,REP-101,Delivered,45
SO-752610,2026-07-04,CUS-5471,WH-01,REP-110,Delivered,30
SO-752611,2026-07-04,CUS-5054,WH-01,REP-112,Delivered,14
SO-752612,2026-07-04,CUS-5006,WH-01,REP-106,Delivered,30
SO-752613,2026-07-04,CUS-5040,WH-01,REP-101,Delivered,30
SO-752614,2026-07-04,CUS-5333,WH-03,REP-103,Delivered,30
SO-752615,04/07/2026,CUS-5041,WH-03,REP-103,Returned,30
SO-752616,2026-07-04,CUS-5020,WH-01,REP-101,Delivered,30
SO-752617,04/07/2026,CUS-5014,WH-01,REP-110,Delivered,45
SO-752618,2026-07-04,CUS-5011,WH-01,REP-112,Delivered,60
SO-752619,2026-07-04,CUS-5023,WH-01,REP-110,Returned,60
SO-752620,04/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752621,2026-07-04,CUS-5010,WH-01,REP-107,Delivered,30
SO-752622,2026-07-06,CUS-5041,WH-03,REP-103,Delivered,30
SO-752623,2026-07-06,CUS-5040,WH-01,REP-101,Delivered,30
SO-752624,06/07/2026,CUS-5015,WH-02,REP-108,Delivered,60
SO-752625,06/07/2026,CUS-5047,WH-02,REP-102,Delivered,30
SO-752626,06/07/2026,CUS-5025,WH-02,REP-108,Delivered,45
SO-752627,2026-07-06,CUS-5052,WH-01,REP-112,Delivered,60
SO-752628,06/07/2026,CUS-5118,WH-02,REP-102,Delivered,30
SO-752629,2026-07-06,CUS-5171,WH-01,REP-112,Delivered,30
SO-752630,2026-07-06,CUS-5034,WH-01,REP-111,Delivered,30
SO-752631,2026-07-06,CUS-5041,WH-03,REP-103,Delivered,30
SO-752632,2026-07-06,CUS-5029,WH-01,REP-101,Delivered,60
SO-752633,2026-07-06,CUS-5396,WH-01,REP-110,Delivered,30
SO-752634,2026-07-06,CUS-5033,WH-02,REP-102,Delivered,30
SO-752635,2026-07-06,CUS-5282,WH-03,REP-109,Delivered,30
SO-752636,06/07/2026,CUS-5034,WH-01,REP-111,Delivered,30
SO-752637,2026-07-06,CUS-5022,WH-03,REP-103,Delivered,30
SO-752638,2026-07-06,CUS-5041,WH-03,REP-103,Delivered,30
SO-752639,2026-07-06,CUS-5011,WH-01,REP-112,Delivered,60
SO-752640,2026-07-06,CUS-5041,WH-03,REP-103,Delivered,30
SO-752641,2026-07-06,CUS-5418,WH-02,REP-102,Delivered,30
SO-752642,06/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752643,2026-07-06,CUS-5049,WH-01,REP-106,Delivered,45
SO-752644,2026-07-06,CUS-5022,WH-03,REP-103,Delivered,30
SO-752645,2026-07-06,CUS-5434,WH-03,REP-103,Delivered,30
SO-752646,2026-07-06,CUS-5003,WH-01,REP-106,Delivered,30
SO-752647,06/07/2026,CUS-5400,WH-01,REP-110,Returned,30
SO-752648,2026-07-06,CUS-5172,WH-01,REP-106,Delivered,30
SO-752649,06/07/2026,CUS-5002,WH-03,REP-109,Delivered,30
SO-752650,2026-07-06,CUS-5332,WH-03,REP-103,Delivered,14
SO-752651,06/07/2026,CUS-5037,WH-02,REP-102,Delivered,45
SO-752652,2026-07-06,CUS-5445,WH-01,REP-101,Delivered,60
SO-752653,2026-07-06,CUS-5022,WH-03,REP-103,Delivered,30
SO-752654,2026-07-06,CUS-5035,WH-01,REP-107,Delivered,45
SO-752655,2026-07-06,CUS-5043,WH-01,REP-107,Delivered,30
SO-752656,2026-07-06,CUS-5288,WH-01,REP-111,Delivered,30
SO-752657,2026-07-06,CUS-5048,WH-01,REP-112,Delivered,30
SO-752658,2026-07-06,CUS-5031,WH-02,REP-108,Delivered,30
SO-752659,2026-07-06,CUS-5055,WH-01,REP-105,Delivered,14
SO-752660,2026-07-06,CUS-5020,WH-01,REP-101,Delivered,30
SO-752661,2026-07-06,CUS-5378,WH-01,REP-112,Delivered,60
SO-752662,2026-07-06,CUS-5401,WH-01,REP-106,Delivered,60
SO-752663,2026-07-06,CUS-5388,WH-01,REP-101,Delivered,60
SO-752664,2026-07-06,CUS-5048,WH-01,REP-112,Delivered,30
SO-752665,2026-07-06,CUS-5048,WH-01,REP-112,Delivered,30
SO-752666,06/07/2026,CUS-5204,WH-01,REP-106,Delivered,60
SO-752667,06/07/2026,CUS-5052,WH-01,REP-112,Delivered,60
SO-752668,06/07/2026,CUS-5400,WH-01,REP-110,Delivered,30
SO-752669,06/07/2026,CUS-5421,WH-02,REP-102,Delivered,14
SO-752670,06/07/2026,CUS-5014,WH-01,REP-110,Delivered,45
SO-752671,2026-07-06,CUS-5043,WH-01,REP-107,Delivered,30
SO-752672,06/07/2026,CUS-5011,WH-01,REP-112,Delivered,60
SO-752673,06/07/2026,CUS-5049,WH-01,REP-106,Delivered,45
SO-752674,2026-07-06,CUS-5055,WH-01,REP-105,Delivered,14
SO-752675,2026-07-06,CUS-5411,WH-01,REP-101,Delivered,30
SO-752676,2026-07-06,CUS-5035,WH-01,REP-107,Delivered,45
SO-752677,06/07/2026,CUS-5005,WH-01,REP-101,Delivered,14
SO-752678,2026-07-06,CUS-5077,WH-01,REP-107,Delivered,30
SO-752679,06/07/2026,CUS-5043,WH-01,REP-107,Delivered,30
SO-752680,2026-07-06,CUS-5001,WH-01,REP-104,Delivered,60
SO-752681,2026-07-06,CUS-5044,WH-01,REP-111,Delivered,14
SO-752682,2026-07-06,CUS-5339,WH-01,REP-105,Delivered,30
SO-752683,06/07/2026,CUS-5011,WH-01,REP-112,Delivered,60
SO-752684,2026-07-06,CUS-5031,WH-02,REP-108,Cancelled,30
SO-752685,2026-07-06,CUS-5042,WH-01,REP-104,Delivered,30
SO-752686,06/07/2026,CUS-5318,WH-01,REP-106,Delivered,30
SO-752687,2026-07-06,CUS-5246,WH-01,REP-105,Delivered,30
SO-752688,2026-07-06,CUS-5041,WH-03,REP-103,Delivered,30
SO-752689,06/07/2026,CUS-5053,WH-01,REP-112,Delivered,30
SO-752690,2026-07-06,CUS-5001,WH-01,REP-104,Delivered,60
SO-752691,2026-07-06,CUS-5261,WH-01,REP-105,Delivered,30
SO-752692,2026-07-06,CUS-5007,WH-01,REP-104,Delivered,30
SO-752693,06/07/2026,CUS-5482,WH-03,REP-103,Delivered,60
SO-752694,2026-07-06,CUS-5052,WH-01,REP-112,Delivered,60
SO-752695,2026-07-06,CUS-5036,WH-01,REP-112,Delivered,30
SO-752696,2026-07-06,CUS-5011,WH-01,REP-112,Delivered,60
SO-752697,2026-07-06,CUS-5016,WH-01,REP-104,Delivered,30
SO-752698,2026-07-06,CUS-5041,WH-03,REP-103,Delivered,30
SO-752699,06/07/2026,CUS-5028,WH-01,REP-106,Delivered,30
SO-752700,2026-07-06,CUS-5233,WH-01,REP-101,Delivered,30
SO-752701,2026-07-06,CUS-5326,WH-01,REP-106,Delivered,30
SO-752702,2026-07-06,CUS-5007,WH-01,REP-104,Delivered,30
SO-752703,2026-07-06,CUS-5031,WH-02,REP-108,Delivered,30
SO-752704,2026-07-06,CUS-5058,WH-01,REP-105,Delivered,45
SO-752705,2026-07-06,CUS-5130,WH-01,REP-110,Delivered,45
SO-752706,2026-07-06,CUS-5043,WH-01,REP-107,Delivered,30
SO-752707,2026-07-06,CUS-5330,WH-01,REP-111,Delivered,14
SO-752708,06/07/2026,CUS-5313,WH-01,REP-101,Delivered,30
SO-752709,2026-07-06,CUS-5031,WH-02,REP-108,Delivered,30
SO-752710,2026-07-06,CUS-5047,WH-02,REP-102,Delivered,30
SO-752711,2026-07-06,CUS-5257,WH-01,REP-110,Delivered,45
SO-752712,2026-07-06,CUS-5024,WH-01,REP-111,Delivered,45
SO-752713,06/07/2026,CUS-5047,WH-02,REP-102,Delivered,30
SO-752714,2026-07-06,CUS-5359,WH-03,REP-109,Delivered,30
SO-752715,2026-07-06,CUS-5364,WH-01,REP-110,Delivered,45
SO-752716,2026-07-06,CUS-5043,WH-01,REP-107,Delivered,30
SO-752717,2026-07-06,CUS-5014,WH-01,REP-110,Delivered,45
SO-752718,06/07/2026,CUS-5050,WH-03,REP-109,Delivered,45
SO-752719,2026-07-07,CUS-5036,WH-01,REP-112,Delivered,30
SO-752720,07/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752721,2026-07-07,CUS-5415,WH-01,REP-106,Delivered,45
SO-752722,2026-07-07,CUS-5048,WH-01,REP-112,Delivered,30
SO-752723,07/07/2026,CUS-5022,WH-03,REP-103,Delivered,30
SO-752724,2026-07-07,CUS-5003,WH-01,REP-106,Delivered,30
SO-752725,2026-07-07,CUS-5032,WH-01,REP-110,Delivered,14
SO-752726,07/07/2026,CUS-5031,WH-02,REP-108,Delivered,30
SO-752727,2026-07-07,CUS-5041,WH-03,REP-103,Delivered,30
SO-752728,2026-07-07,CUS-5030,WH-03,REP-103,Delivered,30
SO-752729,2026-07-07,CUS-5045,WH-01,REP-110,Delivered,30
SO-752730,2026-07-07,CUS-5277,WH-01,REP-101,Delivered,30
SO-752731,2026-07-07,CUS-5025,WH-02,REP-108,Delivered,45
SO-752732,2026-07-07,CUS-5038,WH-01,REP-110,Delivered,45
SO-752733,2026-07-07,CUS-5051,WH-01,REP-106,Delivered,14
SO-752734,07/07/2026,CUS-5040,WH-01,REP-101,Delivered,30
SO-752735,2026-07-07,CUS-5021,WH-03,REP-103,Delivered,14
SO-752736,07/07/2026,CUS-5256,WH-03,REP-103,Delivered,60
SO-752737,07/07/2026,CUS-5043,WH-01,REP-107,Delivered,30
SO-752738,2026-07-07,CUS-5422,WH-01,REP-112,Delivered,30
SO-752739,2026-07-07,CUS-5286,WH-01,REP-110,Delivered,45
SO-752740,2026-07-07,CUS-5350,WH-02,REP-102,Delivered,14
SO-752741,07/07/2026,CUS-5052,WH-01,REP-112,Delivered,60
SO-752742,07/07/2026,CUS-5005,WH-01,REP-101,Delivered,14
SO-752743,2026-07-07,CUS-5457,WH-02,REP-102,Delivered,30
SO-752744,2026-07-07,CUS-5449,WH-02,REP-108,Delivered,30
SO-752745,2026-07-07,CUS-5030,WH-03,REP-103,Delivered,30
SO-752746,2026-07-07,CUS-5232,WH-01,REP-101,Delivered,60
SO-752747,2026-07-07,CUS-5031,WH-02,REP-108,Delivered,30
SO-752748,07/07/2026,CUS-5402,WH-02,REP-108,Delivered,30
SO-752749,2026-07-07,CUS-5052,WH-01,REP-112,Delivered,60
SO-752750,2026-07-07,CUS-5047,WH-02,REP-102,Delivered,30
SO-752751,07/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752752,2026-07-07,CUS-5363,WH-01,REP-106,Delivered,30
SO-752753,07/07/2026,CUS-5003,WH-01,REP-106,Delivered,30
SO-752754,2026-07-07,CUS-5028,WH-01,REP-106,Delivered,30
SO-752755,2026-07-07,CUS-5237,WH-01,REP-111,Delivered,45
SO-752756,07/07/2026,CUS-5008,WH-01,REP-105,Delivered,30
SO-752757,07/07/2026,CUS-5320,WH-01,REP-106,Delivered,30
SO-752758,2026-07-07,CUS-5246,WH-01,REP-105,Delivered,30
SO-752759,2026-07-07,CUS-5146,WH-01,REP-106,Delivered,30
SO-752760,2026-07-07,CUS-5460,WH-01,REP-107,Delivered,30
SO-752761,2026-07-07,CUS-5052,WH-01,REP-112,Delivered,60
SO-752762,2026-07-07,CUS-5101,WH-01,REP-112,Delivered,30
SO-752763,2026-07-07,CUS-5030,WH-03,REP-103,Delivered,30
SO-752764,07/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752765,2026-07-07,CUS-5093,WH-01,REP-106,Delivered,30
SO-752766,07/07/2026,CUS-5446,WH-03,REP-103,Delivered,60
SO-752767,07/07/2026,CUS-5043,WH-01,REP-107,Delivered,30
SO-752768,2026-07-07,CUS-5239,WH-02,REP-108,Delivered,60
SO-752769,2026-07-07,CUS-5041,WH-03,REP-103,Delivered,30
SO-752770,07/07/2026,CUS-5028,WH-01,REP-106,Delivered,30
SO-752771,07/07/2026,CUS-5290,WH-01,REP-104,Delivered,30
SO-752772,2026-07-07,CUS-5024,WH-01,REP-111,Delivered,45
SO-752773,07/07/2026,CUS-5048,WH-01,REP-112,Delivered,30
SO-752774,2026-07-07,CUS-5413,WH-01,REP-111,Delivered,30
SO-752775,2026-07-07,CUS-5454,WH-01,REP-106,Delivered,14
SO-752776,2026-07-07,CUS-5043,WH-01,REP-107,Delivered,30
SO-752777,2026-07-07,CUS-5001,WH-01,REP-104,Delivered,60
SO-752778,07/07/2026,CUS-5038,WH-01,REP-110,Delivered,45
SO-752779,2026-07-07,CUS-5041,WH-03,REP-103,Delivered,30
SO-752780,2026-07-07,CUS-5431,WH-02,REP-108,Delivered,45
SO-752781,2026-07-07,CUS-5043,WH-01,REP-107,Delivered,30
SO-752782,2026-07-07,CUS-5047,WH-02,REP-102,Delivered,30
SO-752783,2026-07-07,CUS-5047,WH-02,REP-102,Delivered,30
SO-752784,2026-07-07,CUS-5390,WH-01,REP-107,Delivered,30
SO-752785,2026-07-07,CUS-5048,WH-01,REP-112,Delivered,30
SO-752786,2026-07-07,CUS-5438,WH-01,REP-101,Delivered,30
SO-752787,2026-07-07,CUS-5313,WH-01,REP-101,Delivered,30
SO-752788,2026-07-07,CUS-5155,WH-01,REP-105,Delivered,30
SO-752789,2026-07-07,CUS-5054,WH-01,REP-112,Delivered,14
SO-752790,2026-07-07,CUS-5317,WH-01,REP-111,Delivered,30
SO-752791,07/07/2026,CUS-5014,WH-01,REP-110,Delivered,45
SO-752792,2026-07-07,CUS-5051,WH-01,REP-106,Delivered,14
SO-752793,2026-07-07,CUS-5042,WH-01,REP-104,Delivered,30
SO-752794,2026-07-07,CUS-5041,WH-03,REP-103,Delivered,30
SO-752795,2026-07-07,CUS-5025,WH-02,REP-108,Delivered,45
SO-752796,07/07/2026,CUS-5042,WH-01,REP-104,Delivered,30
SO-752797,2026-07-07,CUS-5445,WH-01,REP-101,Returned,60
SO-752798,2026-07-07,CUS-5122,WH-02,REP-108,Delivered,30
SO-752799,2026-07-07,CUS-5087,WH-01,REP-110,Delivered,30
SO-752800,07/07/2026,CUS-5435,WH-01,REP-106,Delivered,45
SO-752801,2026-07-07,CUS-5002,WH-03,REP-109,Delivered,30
SO-752802,2026-07-07,CUS-5043,WH-01,REP-107,Delivered,30
SO-752803,2026-07-07,CUS-5047,WH-02,REP-102,Delivered,30
SO-752804,07/07/2026,CUS-5030,WH-03,REP-103,Delivered,30
SO-752805,2026-07-07,CUS-5051,WH-01,REP-106,Delivered,14
SO-752806,07/07/2026,CUS-5049,WH-01,REP-106,Delivered,45
SO-752807,2026-07-07,CUS-5027,WH-01,REP-107,Delivered,30
SO-752808,2026-07-07,CUS-5055,WH-01,REP-105,Delivered,14
SO-752809,07/07/2026,CUS-5139,WH-01,REP-106,Delivered,14
SO-752810,2026-07-07,CUS-5044,WH-01,REP-111,Delivered,14
SO-752811,2026-07-07,CUS-5436,WH-01,REP-111,Delivered,30
SO-752812,2026-07-07,CUS-5004,WH-02,REP-102,Delivered,30
SO-752813,07/07/2026,CUS-5052,WH-01,REP-112,Delivered,60
SO-752814,07/07/2026,CUS-5479,WH-01,REP-105,Delivered,60
SO-752815,07/07/2026,CUS-5024,WH-01,REP-111,Delivered,45
SO-752816,2026-07-07,CUS-5257,WH-01,REP-110,Delivered,45
SO-752817,07/07/2026,CUS-5400,WH-01,REP-110,Delivered,30
SO-752818,07/07/2026,CUS-5052,WH-01,REP-112,Delivered,60
SO-752819,2026-07-07,CUS-5052,WH-01,REP-112,Delivered,60
SO-752820,2026-07-07,CUS-5032,WH-01,REP-110,Delivered,14
SO-752821,07/07/2026,CUS-5037,WH-02,REP-102,Delivered,45
SO-752822,2026-07-07,CUS-5029,WH-01,REP-101,Delivered,60
SO-752823,2026-07-07,CUS-5020,WH-01,REP-101,Delivered,30
SO-752824,07/07/2026,CUS-5054,WH-01,REP-112,Delivered,14
SO-752825,07/07/2026,CUS-5034,WH-01,REP-111,Delivered,30
SO-752826,2026-07-07,CUS-5046,WH-01,REP-106,Delivered,45
SO-752827,07/07/2026,CUS-5002,WH-03,REP-109,Delivered,30
SO-752828,2026-07-07,CUS-5006,WH-01,REP-106,Delivered,30
SO-752829,2026-07-07,CUS-5046,WH-01,REP-106,Delivered,45
SO-752830,2026-07-07,CUS-5340,WH-01,REP-101,Delivered,30
SO-752831,07/07/2026,CUS-5003,WH-01,REP-106,Delivered,30
SO-752832,2026-07-07,CUS-5055,WH-01,REP-105,Delivered,14
SO-752833,2026-07-07,CUS-5104,WH-01,REP-110,Delivered,60
SO-752834,07/07/2026,CUS-5014,WH-01,REP-110,Delivered,45
SO-752835,2026-07-07,CUS-5054,WH-01,REP-112,Delivered,14
SO-752836,2026-07-07,CUS-5024,WH-01,REP-111,Delivered,45
SO-752837,08/07/2026,CUS-5353,WH-02,REP-108,Delivered,30
SO-752838,08/07/2026,CUS-5451,WH-01,REP-104,Delivered,30
SO-752839,2026-07-08,CUS-5018,WH-01,REP-105,Delivered,30
SO-752840,08/07/2026,CUS-5053,WH-01,REP-112,Delivered,30
SO-752841,08/07/2026,CUS-5039,WH-01,REP-110,Delivered,60
SO-752842,2026-07-08,CUS-5156,WH-01,REP-111,Delivered,30
SO-752843,2026-07-08,CUS-5034,WH-01,REP-111,Delivered,30
SO-752844,2026-07-08,CUS-5423,WH-02,REP-102,Delivered,14
SO-752845,2026-07-08,CUS-5041,WH-03,REP-103,Delivered,30
SO-752846,08/07/2026,CUS-5484,WH-01,REP-110,Delivered,60
SO-752847,08/07/2026,CUS-5023,WH-01,REP-110,Delivered,60
SO-752848,08/07/2026,CUS-5022,WH-03,REP-103,Delivered,30
SO-752849,2026-07-08,CUS-5467,WH-03,REP-103,Delivered,45
SO-752850,2026-07-08,CUS-5422,WH-01,REP-112,Delivered,30
SO-752851,08/07/2026,CUS-5442,WH-01,REP-101,Delivered,30
SO-752852,08/07/2026,CUS-5046,WH-01,REP-106,Delivered,45
SO-752853,2026-07-08,CUS-5047,WH-02,REP-102,Delivered,30
SO-752854,2026-07-08,CUS-5041,WH-03,REP-103,Delivered,30
