snapshot_date,warehouse_code,sku,units_on_hand,units_in_transit
2026-05-14,WH-03,MP-1117,129,1
2026-05-14,WH-01,MP-1118,268,74
2026-05-14,WH-02,MP-1118,77,23
2026-05-14,WH-03,MP-1118,57,13
2026-05-14,WH-01,MP-1119,194,21
2026-05-14,WH-02,MP-1119,55,13
2026-05-14,WH-03,MP-1119,51,9
2026-05-14,WH-01,MP-1120,96,48
2026-05-14,WH-02,MP-1120,42,1
2026-05-14,WH-03,MP-1120,52,13
2026-05-14,WH-01,MP-1121,315,116
2026-05-14,WH-02,MP-1121,79,22
2026-05-14,WH-03,MP-1121,98,24
2026-05-14,WH-01,MP-1122,196,10
2026-05-14,WH-02,MP-1122,71,13
2026-05-14,WH-03,MP-1122,47,23
2026-05-14,WH-01,MP-1123,187,10
2026-05-14,WH-02,MP-1123,29,7
2026-05-14,WH-03,MP-1123,45,11
2026-05-14,WH-01,MP-1124,227,69
2026-05-14,WH-02,MP-1124,54,16
2026-05-14,WH-03,MP-1124,35,3
2026-05-14,WH-01,MP-1125,423,129
2026-05-14,WH-02,MP-1125,124,19
2026-05-14,WH-03,MP-1125,93,32
2026-05-14,WH-01,MP-1126,113,27
2026-05-14,WH-02,MP-1126,24,11
2026-05-14,WH-03,MP-1126,21,9
2026-05-14,WH-01,MP-1127,145,10
2026-05-14,WH-02,MP-1127,47,9
2026-05-14,WH-03,MP-1127,79,13
2026-05-14,WH-01,MP-1128,228,37
2026-05-14,WH-02,MP-1128,73,18
2026-05-14,WH-03,MP-1128,86,1
2026-05-14,WH-01,MP-1129,676,96
2026-05-14,WH-02,MP-1129,87,29
2026-05-14,WH-03,MP-1129,109,35
2026-05-14,WH-01,MP-1130,286,105
2026-05-14,WH-02,MP-1130,101,16
2026-05-14,WH-03,MP-1130,86,25
2026-05-14,WH-01,MP-1131,268,1
2026-05-14,WH-02,MP-1131,81,24
2026-05-14,WH-03,MP-1131,84,6
2026-05-18,WH-01,MP-1001,1359,84
2026-05-18,WH-02,MP-1001,163,19
2026-05-18,WH-03,MP-1001,300,135
2026-05-18,WH-01,MP-1002,1618,541
2026-05-18,WH-02,MP-1002,295,16
2026-05-18,WH-03,MP-1002,351,66
2026-05-18,WH-01,MP-1003,692,84
2026-05-18,WH-02,MP-1003,81,13
2026-05-18,WH-03,MP-1003,175,50
2026-05-18,WH-01,MP-1004,921,41
2026-05-18,WH-02,MP-1004,131,6
2026-05-18,WH-03,MP-1004,136,15
2026-05-18,WH-01,MP-1005,400,146
2026-05-18,WH-02,MP-1005,121,33
2026-05-18,WH-03,MP-1005,204,54
2026-05-18,WH-01,MP-1006,1419,370
2026-05-18,WH-02,MP-1006,242,13
2026-05-18,WH-03,MP-1006,423,59
2026-05-18,WH-01,MP-1007,560,107
2026-05-18,WH-02,MP-1007,100,27
2026-05-18,WH-03,MP-1007,167,8
2026-05-18,WH-01,MP-1008,1566,483
2026-05-18,WH-02,MP-1008,480,86
2026-05-18,WH-03,MP-1008,381,104
2026-05-18,WH-01,MP-1009,679,243
2026-05-18,WH-02,MP-1009,179,40
2026-05-18,WH-03,MP-1009,179,29
2026-05-18,WH-01,MP-1010,556,35
2026-05-18,WH-02,MP-1010,110,10
2026-05-18,WH-03,MP-1010,96,3
2026-05-18,WH-01,MP-1011,851,116
2026-05-18,WH-02,MP-1011,153,3
2026-05-18,WH-03,MP-1011,157,48
2026-05-18,WH-01,MP-1012,1749,244
2026-05-18,WH-02,MP-1012,503,137
2026-05-18,WH-03,MP-1012,445,230
2026-05-18,WH-01,MP-1013,409,103
2026-05-18,WH-02,MP-1013,120,53
2026-05-18,WH-03,MP-1013,180,22
2026-05-18,WH-01,MP-1014,686,90
2026-05-18,WH-02,MP-1014,309,51
2026-05-18,WH-03,MP-1014,275,57
2026-05-18,WH-01,MP-1015,968,248
2026-05-18,WH-02,MP-1015,260,62
2026-05-18,WH-03,MP-1015,300,8
2026-05-18,WH-01,MP-1016,956,99
2026-05-18,WH-02,MP-1016,346,40
2026-05-18,WH-03,MP-1016,252,29
2026-05-18,WH-01,MP-1017,1388,239
2026-05-18,WH-02,MP-1017,276,4
2026-05-18,WH-03,MP-1017,317,64
2026-05-18,WH-01,MP-1018,1515,33
2026-05-18,WH-02,MP-1018,315,51
2026-05-18,WH-03,MP-1018,329,27
2026-05-18,WH-01,MP-1019,634,72
2026-05-18,WH-02,MP-1019,116,5
2026-05-18,WH-03,MP-1019,142,11
2026-05-18,WH-01,MP-1020,2153,641
2026-05-18,WH-02,MP-1020,437,29
2026-05-18,WH-03,MP-1020,334,154
2026-05-18,WH-01,MP-1021,296,85
2026-05-18,WH-02,MP-1021,99,37
2026-05-18,WH-03,MP-1021,83,29
2026-05-18,WH-01,MP-1022,756,217
2026-05-18,WH-02,MP-1022,146,29
2026-05-18,WH-03,MP-1022,149,59
2026-05-18,WH-01,MP-1023,125,212
2026-05-18,WH-02,MP-1023,228,14
2026-05-18,WH-03,MP-1023,34,1
2026-05-18,WH-01,MP-1024,53,19
2026-05-18,WH-02,MP-1024,228,21
2026-05-18,WH-03,MP-1024,16,24
2026-05-18,WH-01,MP-1025,110,191
2026-05-18,WH-02,MP-1025,228,9
2026-05-18,WH-03,MP-1025,30,9
2026-05-18,WH-01,MP-1026,59,4
2026-05-18,WH-02,MP-1026,228,9
2026-05-18,WH-03,MP-1026,16,22
2026-05-18,WH-01,MP-1027,505,129
2026-05-18,WH-02,MP-1027,123,9
2026-05-18,WH-03,MP-1027,128,17
2026-05-18,WH-01,MP-1028,350,110
2026-05-18,WH-02,MP-1028,89,24
2026-05-18,WH-03,MP-1028,59,13
2026-05-18,WH-01,MP-1029,456,75
2026-05-18,WH-02,MP-1029,204,57
2026-05-18,WH-03,MP-1029,243,66
2026-05-18,WH-01,MP-1030,491,15
2026-05-18,WH-02,MP-1030,76,3
2026-05-18,WH-03,MP-1030,149,36
2026-05-18,WH-01,MP-1031,323,150
2026-05-18,WH-02,MP-1031,103,30
2026-05-18,WH-03,MP-1031,114,26
2026-05-18,WH-01,MP-1032,469,0
2026-05-18,WH-02,MP-1032,159,57
2026-05-18,WH-03,MP-1032,237,48
2026-05-18,WH-01,MP-1033,435,95
2026-05-18,WH-02,MP-1033,131,19
2026-05-18,WH-03,MP-1033,86,3
2026-05-18,WH-01,MP-1034,1211,315
2026-05-18,WH-02,MP-1034,272,59
2026-05-18,WH-03,MP-1034,362,78
2026-05-18,WH-01,MP-1035,1226,200
2026-05-18,WH-02,MP-1035,227,53
2026-05-18,WH-03,MP-1035,343,7
2026-05-18,WH-01,MP-1036,1646,23
2026-05-18,WH-02,MP-1036,193,3
2026-05-18,WH-03,MP-1036,449,59
2026-05-18,WH-01,MP-1037,1361,346
2026-05-18,WH-02,MP-1037,353,140
2026-05-18,WH-03,MP-1037,493,198
2026-05-18,WH-01,MP-1038,1344,118
2026-05-18,WH-02,MP-1038,254,56
2026-05-18,WH-03,MP-1038,476,156
2026-05-18,WH-01,MP-1039,460,41
2026-05-18,WH-02,MP-1039,109,44
2026-05-18,WH-03,MP-1039,185,5
2026-05-18,WH-01,MP-1040,1062,130
2026-05-18,WH-02,MP-1040,265,20
2026-05-18,WH-03,MP-1040,192,15
2026-05-18,WH-01,MP-1041,394,43
2026-05-18,WH-02,MP-1041,60,21
2026-05-18,WH-03,MP-1041,86,42
2026-05-18,WH-01,MP-1042,790,121
2026-05-18,WH-02,MP-1042,101,25
2026-05-18,WH-03,MP-1042,125,6
2026-05-18,WH-01,MP-1043,901,10
2026-05-18,WH-02,MP-1043,410,22
2026-05-18,WH-03,MP-1043,240,15
2026-05-18,WH-01,MP-1044,499,47
2026-05-18,WH-02,MP-1044,224,45
2026-05-18,WH-03,MP-1044,167,61
2026-05-18,WH-01,MP-1045,425,195
2026-05-18,WH-02,MP-1045,152,47
2026-05-18,WH-03,MP-1045,149,32
2026-05-18,WH-01,MP-1046,531,169
2026-05-18,WH-02,MP-1046,177,66
2026-05-18,WH-03,MP-1046,224,50
2026-05-18,WH-01,MP-1047,1602,593
2026-05-18,WH-02,MP-1047,437,89
2026-05-18,WH-03,MP-1047,513,58
2026-05-18,WH-01,MP-1048,692,54
2026-05-18,WH-02,MP-1048,230,21
2026-05-18,WH-03,MP-1048,263,19
2026-05-18,WH-01,MP-1049,396,6
2026-05-18,WH-02,MP-1049,104,3
2026-05-18,WH-03,MP-1049,66,35
2026-05-18,WH-01,MP-1050,512,10
2026-05-18,WH-02,MP-1050,87,13
2026-05-18,WH-03,MP-1050,118,26
2026-05-18,WH-01,MP-1051,1444,290
2026-05-18,WH-02,MP-1051,277,35
2026-05-18,WH-03,MP-1051,303,12
2026-05-18,WH-01,MP-1052,576,130
2026-05-18,WH-02,MP-1052,203,45
2026-05-18,WH-03,MP-1052,255,7
2026-05-18,WH-01,MP-1053,544,164
2026-05-18,WH-02,MP-1053,145,17
2026-05-18,WH-03,MP-1053,94,1
2026-05-18,WH-01,MP-1054,326,33
2026-05-18,WH-02,MP-1054,80,27
2026-05-18,WH-03,MP-1054,106,28
2026-05-18,WH-01,MP-1055,481,174
2026-05-18,WH-02,MP-1055,137,13
2026-05-18,WH-03,MP-1055,85,9
2026-05-18,WH-01,MP-1056,1166,198
2026-05-18,WH-02,MP-1056,150,34
2026-05-18,WH-03,MP-1056,202,34
2026-05-18,WH-01,MP-1057,537,2
2026-05-18,WH-02,MP-1057,89,22
2026-05-18,WH-03,MP-1057,171,3
2026-05-18,WH-01,MP-1058,228,68
2026-05-18,WH-02,MP-1058,52,2
2026-05-18,WH-03,MP-1058,66,1
2026-05-18,WH-01,MP-1059,413,36
2026-05-18,WH-02,MP-1059,126,11
2026-05-18,WH-03,MP-1059,94,35
2026-05-18,WH-01,MP-1060,121,11
2026-05-18,WH-02,MP-1060,28,5
2026-05-18,WH-03,MP-1060,24,0
2026-05-18,WH-01,MP-1061,300,73
2026-05-18,WH-02,MP-1061,53,1
2026-05-18,WH-03,MP-1061,60,16
2026-05-18,WH-01,MP-1062,205,83
2026-05-18,WH-02,MP-1062,66,11
2026-05-18,WH-03,MP-1062,66,6
2026-05-18,WH-01,MP-1063,322,85
2026-05-18,WH-02,MP-1063,100,26
2026-05-18,WH-03,MP-1063,118,14
2026-05-18,WH-01,MP-1064,394,162
2026-05-18,WH-02,MP-1064,113,11
2026-05-18,WH-03,MP-1064,122,15
2026-05-18,WH-01,MP-1065,457,70
2026-05-18,WH-02,MP-1065,121,25
2026-05-18,WH-03,MP-1065,130,40
2026-05-18,WH-01,MP-1066,267,119
2026-05-18,WH-02,MP-1066,101,11
2026-05-18,WH-03,MP-1066,90,35
2026-05-18,WH-01,MP-1067,299,69
2026-05-18,WH-02,MP-1067,60,25
2026-05-18,WH-03,MP-1067,116,34
2026-05-18,WH-01,MP-1068,206,15
2026-05-18,WH-02,MP-1068,21,11
2026-05-18,WH-03,MP-1068,43,2
2026-05-18,WH-01,MP-1069,158,25
2026-05-18,WH-02,MP-1069,40,12
2026-05-18,WH-03,MP-1069,46,3
2026-05-18,WH-01,MP-1070,214,83
2026-05-18,WH-02,MP-1070,47,1
2026-05-18,WH-03,MP-1070,54,16
2026-05-18,WH-01,MP-1071,117,19
2026-05-18,WH-02,MP-1071,31,2
2026-05-18,WH-03,MP-1071,49,10
2026-05-18,WH-01,MP-1072,342,59
2026-05-18,WH-02,MP-1072,58,6
2026-05-18,WH-03,MP-1072,68,7
2026-05-18,WH-01,MP-1073,373,26
2026-05-18,WH-02,MP-1073,40,1
2026-05-18,WH-03,MP-1073,74,21
2026-05-18,WH-01,MP-1074,303,91
2026-05-18,WH-02,MP-1074,50,1
2026-05-18,WH-03,MP-1074,67,26
2026-05-18,WH-01,MP-1075,490,32
2026-05-18,WH-02,MP-1075,148,27
2026-05-18,WH-03,MP-1075,157,27
2026-05-18,WH-01,MP-1076,633,119
2026-05-18,WH-02,MP-1076,96,33
2026-05-18,WH-03,MP-1076,108,55
2026-05-18,WH-01,MP-1077,714,23
2026-05-18,WH-02,MP-1077,122,54
2026-05-18,WH-03,MP-1077,173,17
2026-05-18,WH-01,MP-1078,490,103
2026-05-18,WH-02,MP-1078,76,5
2026-05-18,WH-03,MP-1078,141,19
2026-05-18,WH-01,MP-1079,631,57
2026-05-18,WH-02,MP-1079,137,56
2026-05-18,WH-03,MP-1079,101,46
2026-05-18,WH-01,MP-1080,1008,26
2026-05-18,WH-02,MP-1080,228,19
2026-05-18,WH-03,MP-1080,231,77
2026-05-18,WH-01,MP-1081,716,135
2026-05-18,WH-02,MP-1081,160,50
2026-05-18,WH-03,MP-1081,221,62
2026-05-18,WH-01,MP-1082,143,82
2026-05-18,WH-02,MP-1082,46,22
2026-05-18,WH-03,MP-1082,58,16
2026-05-18,WH-01,MP-1083,129,52
2026-05-18,WH-02,MP-1083,54,11
2026-05-18,WH-03,MP-1083,62,11
2026-05-18,WH-01,MP-1084,36,6
2026-05-18,WH-02,MP-1084,228,5
2026-05-18,WH-03,MP-1084,9,14
2026-05-18,WH-01,MP-1085,60,90
2026-05-18,WH-02,MP-1085,228,4
2026-05-18,WH-03,MP-1085,16,27
2026-05-18,WH-01,MP-1086,17,30
2026-05-18,WH-02,MP-1086,228,4
2026-05-18,WH-03,MP-1086,5,10
2026-05-18,WH-01,MP-1087,15,3
2026-05-18,WH-02,MP-1087,228,1
2026-05-18,WH-03,MP-1087,3,1
2026-05-18,WH-01,MP-1088,90,23
2026-05-18,WH-02,MP-1088,33,2
2026-05-18,WH-03,MP-1088,30,13
2026-05-18,WH-01,MP-1089,223,62
2026-05-18,WH-02,MP-1089,46,2
2026-05-18,WH-03,MP-1089,31,8
2026-05-18,WH-01,MP-1090,254,68
2026-05-18,WH-02,MP-1090,54,12
2026-05-18,WH-03,MP-1090,38,8
2026-05-18,WH-01,MP-1091,177,41
2026-05-18,WH-02,MP-1091,19,10
2026-05-18,WH-03,MP-1091,40,11
2026-05-18,WH-01,MP-1092,112,34
2026-05-18,WH-02,MP-1092,29,5
2026-05-18,WH-03,MP-1092,25,1
2026-05-18,WH-01,MP-1093,122,16
2026-05-18,WH-02,MP-1093,20,4
2026-05-18,WH-03,MP-1093,16,3
2026-05-18,WH-01,MP-1094,140,15
2026-05-18,WH-02,MP-1094,46,17
2026-05-18,WH-03,MP-1094,59,13
2026-05-18,WH-01,MP-1095,100,42
2026-05-18,WH-02,MP-1095,19,12
2026-05-18,WH-03,MP-1095,29,9
2026-05-18,WH-01,MP-1096,290,67
2026-05-18,WH-02,MP-1096,46,5
2026-05-18,WH-03,MP-1096,57,13
2026-05-18,WH-01,MP-1097,253,37
2026-05-18,WH-02,MP-1097,65,2
2026-05-18,WH-03,MP-1097,61,24
2026-05-18,WH-01,MP-1098,669,162
2026-05-18,WH-02,MP-1098,126,16
2026-05-18,WH-03,MP-1098,194,49
2026-05-18,WH-01,MP-1099,491,134
2026-05-18,WH-02,MP-1099,164,49
2026-05-18,WH-03,MP-1099,91,41
2026-05-18,WH-01,MP-1100,388,124
2026-05-18,WH-02,MP-1100,105,21
2026-05-18,WH-03,MP-1100,81,20
2026-05-18,WH-01,MP-1101,575,80
2026-05-18,WH-02,MP-1101,130,34
2026-05-18,WH-03,MP-1101,155,40
2026-05-18,WH-01,MP-1102,488,151
2026-05-18,WH-02,MP-1102,126,33
2026-05-18,WH-03,MP-1102,176,19
2026-05-18,WH-01,MP-1103,688,221
2026-05-18,WH-02,MP-1103,217,24
2026-05-18,WH-03,MP-1103,239,71
2026-05-18,WH-01,MP-1104,125,32
2026-05-18,WH-02,MP-1104,25,6
2026-05-18,WH-03,MP-1104,31,10
2026-05-18,WH-01,MP-1105,391,18
2026-05-18,WH-02,MP-1105,71,25
2026-05-18,WH-03,MP-1105,113,1
2026-05-18,WH-01,MP-1106,309,2
2026-05-18,WH-02,MP-1106,118,27
2026-05-18,WH-03,MP-1106,109,17
2026-05-18,WH-01,MP-1107,248,78
2026-05-18,WH-02,MP-1107,62,15
2026-05-18,WH-03,MP-1107,36,12
2026-05-18,WH-01,MP-1108,332,64
2026-05-18,WH-02,MP-1108,138,13
2026-05-18,WH-03,MP-1108,110,31
2026-05-18,WH-01,MP-1109,304,124
2026-05-18,WH-02,MP-1109,131,40
2026-05-18,WH-03,MP-1109,90,43
2026-05-18,WH-01,MP-1110,444,149
2026-05-18,WH-02,MP-1110,105,41
2026-05-18,WH-03,MP-1110,121,11
2026-05-18,WH-01,MP-1111,303,7
2026-05-18,WH-02,MP-1111,46,17
2026-05-18,WH-03,MP-1111,55,12
2026-05-18,WH-01,MP-1112,314,44
2026-05-18,WH-02,MP-1112,86,9
2026-05-18,WH-03,MP-1112,54,3
2026-05-18,WH-01,MP-1113,191,69
2026-05-18,WH-02,MP-1113,56,1
2026-05-18,WH-03,MP-1113,38,10
2026-05-18,WH-01,MP-1114,620,265
2026-05-18,WH-02,MP-1114,225,56
2026-05-18,WH-03,MP-1114,158,46
2026-05-18,WH-01,MP-1115,645,233
2026-05-18,WH-02,MP-1115,162,53
2026-05-18,WH-03,MP-1115,206,40
2026-05-18,WH-01,MP-1116,1201,101
2026-05-18,WH-02,MP-1116,389,115
2026-05-18,WH-03,MP-1116,333,25
2026-05-18,WH-01,MP-1117,814,140
2026-05-18,WH-02,MP-1117,94,29
2026-05-18,WH-03,MP-1117,227,32
2026-05-18,WH-01,MP-1118,218,75
2026-05-18,WH-02,MP-1118,72,10
2026-05-18,WH-03,MP-1118,50,8
2026-05-18,WH-01,MP-1119,184,57
2026-05-18,WH-02,MP-1119,52,6
2026-05-18,WH-03,MP-1119,42,16
2026-05-18,WH-01,MP-1120,118,57
2026-05-18,WH-02,MP-1120,36,12
2026-05-18,WH-03,MP-1120,27,11
2026-05-18,WH-01,MP-1121,279,116
2026-05-18,WH-02,MP-1121,77,18
2026-05-18,WH-03,MP-1121,82,7
2026-05-18,WH-01,MP-1122,263,95
2026-05-18,WH-02,MP-1122,45,13
2026-05-18,WH-03,MP-1122,78,27
2026-05-18,WH-01,MP-1123,147,18
2026-05-18,WH-02,MP-1123,33,9
2026-05-18,WH-03,MP-1123,53,0
2026-05-18,WH-01,MP-1124,266,59
2026-05-18,WH-02,MP-1124,71,3
2026-05-18,WH-03,MP-1124,56,12
2026-05-18,WH-01,MP-1125,413,59
2026-05-18,WH-02,MP-1125,76,32
2026-05-18,WH-03,MP-1125,87,47
2026-05-18,WH-01,MP-1126,166,12
2026-05-18,WH-02,MP-1126,37,1
2026-05-18,WH-03,MP-1126,22,6
2026-05-18,WH-01,MP-1127,172,43
2026-05-18,WH-02,MP-1127,63,20
2026-05-18,WH-03,MP-1127,43,3
2026-05-18,WH-01,MP-1128,323,138
2026-05-18,WH-02,MP-1128,62,26
2026-05-18,WH-03,MP-1128,123,20
2026-05-18,WH-01,MP-1129,633,123
2026-05-18,WH-02,MP-1129,133,28
2026-05-18,WH-03,MP-1129,174,56
2026-05-18,WH-01,MP-1130,310,91
2026-05-18,WH-02,MP-1130,78,30
2026-05-18,WH-03,MP-1130,86,24
2026-05-18,WH-01,MP-1131,313,11
2026-05-18,WH-02,MP-1131,54,1
2026-05-18,WH-03,MP-1131,68,2
2026-05-21,WH-01,MP-1001,846,504
2026-05-21,WH-02,MP-1001,217,36
2026-05-21,WH-03,MP-1001,390,120
2026-05-21,WH-01,MP-1002,1393,89
2026-05-21,WH-02,MP-1002,188,84
2026-05-21,WH-03,MP-1002,286,126
2026-05-21,WH-01,MP-1003,536,99
2026-05-21,WH-02,MP-1003,68,34
2026-05-21,WH-03,MP-1003,144,15
2026-05-21,WH-01,MP-1004,562,67
2026-05-21,WH-02,MP-1004,91,0
2026-05-21,WH-03,MP-1004,135,9
2026-05-21,WH-01,MP-1005,634,123
2026-05-21,WH-02,MP-1005,92,6
2026-05-21,WH-03,MP-1005,201,27
2026-05-21,WH-01,MP-1006,1241,214
2026-05-21,WH-02,MP-1006,206,89
2026-05-21,WH-03,MP-1006,376,31
2026-05-21,WH-01,MP-1007,359,146
2026-05-21,WH-02,MP-1007,110,35
2026-05-21,WH-03,MP-1007,97,22
2026-05-21,WH-01,MP-1008,2283,725
2026-05-21,WH-02,MP-1008,345,16
2026-05-21,WH-03,MP-1008,441,108
2026-05-21,WH-01,MP-1009,813,221
2026-05-21,WH-02,MP-1009,113,18
2026-05-21,WH-03,MP-1009,194,18
2026-05-21,WH-01,MP-1010,637,0
2026-05-21,WH-02,MP-1010,87,46
2026-05-21,WH-03,MP-1010,164,21
2026-05-21,WH-01,MP-1011,637,259
2026-05-21,WH-02,MP-1011,149,33
2026-05-21,WH-03,MP-1011,263,52
2026-05-21,WH-01,MP-1012,1480,160
2026-05-21,WH-02,MP-1012,369,89
2026-05-21,WH-03,MP-1012,659,6
2026-05-21,WH-01,MP-1013,629,184
2026-05-21,WH-02,MP-1013,188,41
2026-05-21,WH-03,MP-1013,202,23
2026-05-21,WH-01,MP-1014,1243,135
2026-05-21,WH-02,MP-1014,221,28
2026-05-21,WH-03,MP-1014,349,104
2026-05-21,WH-01,MP-1015,841,64
2026-05-21,WH-02,MP-1015,135,14
2026-05-21,WH-03,MP-1015,274,77
2026-05-21,WH-01,MP-1016,1636,221
2026-05-21,WH-02,MP-1016,202,108
2026-05-21,WH-03,MP-1016,441,43
2026-05-21,WH-01,MP-1017,1073,230
2026-05-21,WH-02,MP-1017,239,26
2026-05-21,WH-03,MP-1017,251,38
2026-05-21,WH-01,MP-1018,1169,555
2026-05-21,WH-02,MP-1018,349,82
2026-05-21,WH-03,MP-1018,341,140
2026-05-21,WH-01,MP-1019,425,9
2026-05-21,WH-02,MP-1019,153,28
2026-05-21,WH-03,MP-1019,162,5
2026-05-21,WH-01,MP-1020,1611,387
2026-05-21,WH-02,MP-1020,457,26
2026-05-21,WH-03,MP-1020,528,127
2026-05-21,WH-01,MP-1021,367,83
2026-05-21,WH-02,MP-1021,61,27
2026-05-21,WH-03,MP-1021,133,33
2026-05-21,WH-01,MP-1022,710,191
2026-05-21,WH-02,MP-1022,177,36
2026-05-21,WH-03,MP-1022,189,17
2026-05-21,WH-01,MP-1023,125,40
2026-05-21,WH-02,MP-1023,228,45
2026-05-21,WH-03,MP-1023,34,45
2026-05-21,WH-01,MP-1024,53,89
2026-05-21,WH-02,MP-1024,228,1
2026-05-21,WH-03,MP-1024,16,1
2026-05-21,WH-01,MP-1025,110,38
2026-05-21,WH-02,MP-1025,228,10
2026-05-21,WH-03,MP-1025,30,11
2026-05-21,WH-01,MP-1026,59,81
2026-05-21,WH-02,MP-1026,228,19
2026-05-21,WH-03,MP-1026,16,9
2026-05-21,WH-01,MP-1027,381,114
2026-05-21,WH-02,MP-1027,63,32
2026-05-21,WH-03,MP-1027,68,25
2026-05-21,WH-01,MP-1028,260,16
2026-05-21,WH-02,MP-1028,91,10
2026-05-21,WH-03,MP-1028,78,3
2026-05-21,WH-01,MP-1029,509,214
2026-05-21,WH-02,MP-1029,170,37
2026-05-21,WH-03,MP-1029,179,32
2026-05-21,WH-01,MP-1030,316,19
2026-05-21,WH-02,MP-1030,133,43
2026-05-21,WH-03,MP-1030,98,32
2026-05-21,WH-01,MP-1031,312,105
2026-05-21,WH-02,MP-1031,137,22
2026-05-21,WH-03,MP-1031,112,10
2026-05-21,WH-01,MP-1032,928,21
2026-05-21,WH-02,MP-1032,208,13
2026-05-21,WH-03,MP-1032,261,75
2026-05-21,WH-01,MP-1033,474,21
2026-05-21,WH-02,MP-1033,113,36
2026-05-21,WH-03,MP-1033,70,35
2026-05-21,WH-01,MP-1034,1361,248
2026-05-21,WH-02,MP-1034,266,23
2026-05-21,WH-03,MP-1034,338,87
2026-05-21,WH-01,MP-1035,1219,268
2026-05-21,WH-02,MP-1035,187,44
2026-05-21,WH-03,MP-1035,216,44
2026-05-21,WH-01,MP-1036,1266,74
2026-05-21,WH-02,MP-1036,274,107
2026-05-21,WH-03,MP-1036,483,76
2026-05-21,WH-01,MP-1037,2801,443
2026-05-21,WH-02,MP-1037,533,178
2026-05-21,WH-03,MP-1037,666,174
2026-05-21,WH-01,MP-1038,1960,174
2026-05-21,WH-02,MP-1038,417,91
2026-05-21,WH-03,MP-1038,379,40
2026-05-21,WH-01,MP-1039,709,182
2026-05-21,WH-02,MP-1039,97,35
2026-05-21,WH-03,MP-1039,158,42
2026-05-21,WH-01,MP-1040,840,212
2026-05-21,WH-02,MP-1040,290,15
2026-05-21,WH-03,MP-1040,302,33
2026-05-21,WH-01,MP-1041,314,113
2026-05-21,WH-02,MP-1041,66,19
2026-05-21,WH-03,MP-1041,140,37
2026-05-21,WH-01,MP-1042,705,83
2026-05-21,WH-02,MP-1042,193,20
2026-05-21,WH-03,MP-1042,157,41
2026-05-21,WH-01,MP-1043,909,240
2026-05-21,WH-02,MP-1043,349,2
2026-05-21,WH-03,MP-1043,179,76
2026-05-21,WH-01,MP-1044,449,106
2026-05-21,WH-02,MP-1044,110,50
2026-05-21,WH-03,MP-1044,202,53
2026-05-21,WH-01,MP-1045,687,150
2026-05-21,WH-02,MP-1045,122,28
2026-05-21,WH-03,MP-1045,79,12
2026-05-21,WH-01,MP-1046,642,93
2026-05-21,WH-02,MP-1046,167,37
2026-05-21,WH-03,MP-1046,215,28
2026-05-21,WH-01,MP-1047,1231,259
2026-05-21,WH-02,MP-1047,333,158
2026-05-21,WH-03,MP-1047,382,192
2026-05-21,WH-01,MP-1048,1043,264
2026-05-21,WH-02,MP-1048,180,2
2026-05-21,WH-03,MP-1048,311,50
2026-05-21,WH-01,MP-1049,434,121
2026-05-21,WH-02,MP-1049,71,32
2026-05-21,WH-03,MP-1049,117,29
2026-05-21,WH-01,MP-1050,405,208
2026-05-21,WH-02,MP-1050,181,30
2026-05-21,WH-03,MP-1050,199,42
2026-05-21,WH-01,MP-1051,890,271
2026-05-21,WH-02,MP-1051,280,42
2026-05-21,WH-03,MP-1051,463,15
2026-05-21,WH-01,MP-1052,515,87
2026-05-21,WH-02,MP-1052,173,71
2026-05-21,WH-03,MP-1052,170,37
2026-05-21,WH-01,MP-1053,431,53
2026-05-21,WH-02,MP-1053,147,33
2026-05-21,WH-03,MP-1053,74,38
2026-05-21,WH-01,MP-1054,222,132
2026-05-21,WH-02,MP-1054,78,33
2026-05-21,WH-03,MP-1054,72,25
2026-05-21,WH-01,MP-1055,430,109
2026-05-21,WH-02,MP-1055,141,22
2026-05-21,WH-03,MP-1055,142,43
2026-05-21,WH-01,MP-1056,690,19
2026-05-21,WH-02,MP-1056,169,30
2026-05-21,WH-03,MP-1056,308,52
2026-05-21,WH-01,MP-1057,494,77
2026-05-21,WH-02,MP-1057,159,2
2026-05-21,WH-03,MP-1057,175,10
2026-05-21,WH-01,MP-1058,336,103
2026-05-21,WH-02,MP-1058,56,15
2026-05-21,WH-03,MP-1058,65,24
2026-05-21,WH-01,MP-1059,423,175
2026-05-21,WH-02,MP-1059,101,16
2026-05-21,WH-03,MP-1059,100,37
2026-05-21,WH-01,MP-1060,132,6
2026-05-21,WH-02,MP-1060,28,6
2026-05-21,WH-03,MP-1060,31,1
2026-05-21,WH-01,MP-1061,239,77
2026-05-21,WH-02,MP-1061,40,21
2026-05-21,WH-03,MP-1061,52,20
2026-05-21,WH-01,MP-1062,286,2
2026-05-21,WH-02,MP-1062,39,21
2026-05-21,WH-03,MP-1062,68,3
2026-05-21,WH-01,MP-1063,450,114
2026-05-21,WH-02,MP-1063,95,10
2026-05-21,WH-03,MP-1063,107,25
2026-05-21,WH-01,MP-1064,314,89
2026-05-21,WH-02,MP-1064,86,13
2026-05-21,WH-03,MP-1064,91,25
2026-05-21,WH-01,MP-1065,503,4
2026-05-21,WH-02,MP-1065,81,7
2026-05-21,WH-03,MP-1065,134,36
2026-05-21,WH-01,MP-1066,373,59
2026-05-21,WH-02,MP-1066,103,10
