order_id,freight_cost,handling_cost,rebate_amount
SO-744554,945.42,128.7,0
SO-744555,631.94,112.05,0
SO-744556,1412.21,128.7,0
SO-744557,441.75,78.75,0
SO-744558,154.57,62.1,0
SO-744559,1279.22,95.4,0
SO-744560,446.74,145.35,0
SO-744561,1822.62,112.05,1604.66
SO-744562,356.58,112.05,0
SO-744563,789.61,112.05,0
SO-744564,1024.16,145.35,0
SO-744565,726.82,112.05,0
SO-744566,3272.35,145.35,2039.22
SO-744567,749.43,78.75,0
SO-744568,796.77,128.7,0
SO-744569,1196.24,162,891.14
SO-744570,210.27,62.1,0
SO-744571,1237.29,112.05,0
SO-744572,1372.86,128.7,657.81
SO-744573,4268.1,145.35,"3,345.79"
SO-744574,868.62,112.05,0
SO-744575,978.95,128.7,938.82
SO-744576,2475.06,145.35,986.91
SO-744577,2985.63,128.7,"2,837.01"
SO-744578,1346.62,95.4,0
SO-744579,2939.92,95.4,1345.97
SO-744580,594.38,78.75,0
SO-744581,1181.5,162,761.96
SO-744582,2257.92,112.05,1077.25
SO-744583,718.46,95.4,857.22
SO-744584,1241.73,162,815.81
SO-744585,594.06,78.75,0
SO-744586,497.45,95.4,0
SO-744587,2921.34,162,2520.96
SO-744588,1246.67,162,946.24
SO-744589,346.18,78.75,0
SO-744590,1293.54,162,2340.06
SO-744591,169.62,62.1,0
SO-744592,895.68,145.35,0
SO-744593,1067.9,112.05,0
SO-744594,314.05,95.4,0
SO-744595,833.42,128.7,1018.16
SO-744596,7403.59,145.35,5387.32
SO-744597,1741.76,95.4,1351.59
SO-744598,3548.66,128.7,1362.72
SO-744599,1895.88,128.7,915.85
SO-744600,764.66,128.7,0
SO-744601,1750.22,145.35,0
SO-744602,1422.93,128.7,0
SO-744603,453.63,78.75,0
SO-744604,1318.57,95.4,298.86
SO-744605,1665.33,112.05,2320.51
SO-744606,2458.69,112.05,2656.98
SO-744607,458.06,78.75,0
SO-744608,1505.55,112.05,"1,582.95"
SO-744609,996.47,112.05,770.22
SO-744610,1109.98,95.4,0
SO-744611,1701.12,128.7,0
SO-744612,955.99,95.4,414.27
SO-744613,552.85,95.4,0
SO-744614,2288.73,128.7,1116.48
SO-744615,1412.22,128.7,792.09
SO-744616,506.71,78.75,0
SO-744617,420.41,95.4,0
SO-744618,175.68,62.1,0
SO-744619,1064.53,112.05,0
SO-744620,744.48,128.7,692.3
SO-744621,1185.39,128.7,0
SO-744622,1502.54,95.4,1674.75
SO-744623,662.61,95.4,0
SO-744624,1455.4,112.05,0
SO-744625,1094.43,112.05,1052.74
SO-744626,1028.46,128.7,0
SO-744627,1204.88,112.05,1222.56
SO-744628,2647.58,128.7,998.9
SO-744629,1085.77,128.7,0
SO-744630,1053.91,112.05,0
SO-744631,819.9,112.05,0
SO-744632,832.16,95.4,0
SO-744633,4861.37,145.35,3244.67
SO-744634,483.6,78.75,0
SO-744635,1496.78,128.7,0
SO-744636,4303.44,145.35,2630.14
SO-744637,493.71,78.75,0
SO-744638,519.96,95.4,0
SO-744639,2297.27,128.7,1412.96
SO-744640,1997.9,162,0
SO-744641,290.66,62.1,0
SO-744642,359.38,95.4,0
SO-744643,838.98,78.75,0
SO-744644,442.69,112.05,0
SO-744645,979.47,162,857.1
SO-744646,1640.52,145.35,1679.09
SO-744647,2084.47,145.35,1634.24
SO-744648,732.77,95.4,650.32
SO-744649,1531.84,128.7,1729.15
SO-744650,503.93,62.1,0
SO-744651,808.29,78.75,0
SO-744652,1285.9,112.05,1403.48
SO-744653,1093.9,112.05,0
SO-744654,1212.28,145.35,1498.37
SO-744655,3156.4,145.35,1026.94
SO-744656,1396.47,128.7,1248.3
SO-744657,3563.68,145.35,1135.96
SO-744658,378.92,95.4,0
SO-744659,648.48,95.4,0
SO-744660,3041.58,95.4,"1,565.75"
SO-744661,940.95,128.7,0
SO-744662,1564.34,162,907.16
SO-744663,1577.74,112.05,1709.6
SO-744664,394.15,62.1,0
SO-744665,397.01,95.4,0
SO-744666,2380.15,145.35,1128.3
SO-744667,597.15,78.75,0
SO-744668,498.54,95.4,0
SO-744669,997.99,112.05,0
SO-744670,2206.91,128.7,1322.27
SO-744671,1049.5,112.05,370.17
SO-744672,545.5,95.4,0
SO-744673,2078.63,162,0
SO-744674,959.09,112.05,504.66
SO-744675,1600.26,95.4,2554.97
SO-744676,1525.23,128.7,450.92
SO-744677,1746.8,145.35,"1,305.57"
SO-744678,1982.58,145.35,"1,313.67"
SO-744679,367.83,95.4,0
SO-744680,1215.32,112.05,0
SO-744681,1113.43,95.4,1591.34
SO-744682,454.36,78.75,0
SO-744683,1575.49,95.4,1591.54
SO-744684,1071.4,128.7,0
SO-744685,4622.24,145.35,3565.23
SO-744686,2474.12,128.7,2588.19
SO-744687,1563.66,145.35,1296.53
SO-744688,326.21,62.1,0
SO-744689,897.37,145.35,1552.73
SO-744690,1504.27,112.05,858.11
SO-744691,2130.05,145.35,1267.45
SO-744692,2815.97,145.35,1718.79
SO-744693,1604.81,145.35,1891.49
SO-744694,1218.3,112.05,0
SO-744695,2008.24,145.35,2428.39
SO-744696,1476.44,128.7,"1,410.11"
SO-744697,710.81,78.75,0
SO-744698,906.3,95.4,0
SO-744699,1228.91,112.05,0
SO-744700,955.35,95.4,0
SO-744701,3423.3,128.7,1839.82
SO-744702,1067.81,112.05,1074.61
SO-744703,3171.44,145.35,1379.19
SO-744704,1223.76,145.35,500.4
SO-744705,316.79,78.75,0
SO-744706,3124.32,112.05,2694.78
SO-744707,1065.27,95.4,982.09
SO-744708,374.83,112.05,0
SO-744709,1174.16,112.05,853.81
SO-744710,462.54,62.1,0
SO-744711,665.11,78.75,0
SO-744712,533.87,62.1,0
SO-744713,1963.23,95.4,1112.98
SO-744714,987.82,95.4,575.08
SO-744715,698.27,95.4,0
SO-744716,1944.17,112.05,1401.6
SO-744717,4269.95,128.7,2092.22
SO-744718,680.56,128.7,0
SO-744719,1120.36,128.7,784.5
SO-744720,616.45,95.4,0
SO-744721,447.09,112.05,0
SO-744722,5129.97,145.35,2977.84
SO-744723,1131.51,162,0
SO-744724,825.58,78.75,0
SO-744725,421.96,95.4,0
SO-744726,1412.3,95.4,2527.22
SO-744727,522.91,95.4,0
SO-744728,954.67,95.4,0
SO-744729,1392.28,95.4,0
SO-744730,879.54,112.05,0
SO-744731,489.72,112.05,0
SO-744732,2062.98,128.7,1834.7
SO-744733,1937.44,145.35,0
SO-744734,1999.06,145.35,2267.53
SO-744735,1919.28,162,1388.32
SO-744736,905.16,112.05,293.89
SO-744737,124.34,62.1,0
SO-744738,2899.42,112.05,1393.35
SO-744739,4040.73,128.7,1431.44
SO-744740,912.98,95.4,0
SO-744741,1182.75,128.7,0
SO-744742,1328.25,95.4,1162.75
SO-744743,1496.94,128.7,885.96
SO-744744,855.66,95.4,0
SO-744745,1553.58,112.05,1133.26
SO-744746,520.24,78.75,0
SO-744747,845.13,128.7,0
SO-744748,756.34,95.4,1328.3
SO-744749,441.53,95.4,0
SO-744750,929.62,95.4,0
SO-744751,2200.7,145.35,1496.78
SO-744752,863.72,95.4,0
SO-744753,3249.71,112.05,2181
SO-744754,2399.34,145.35,1729.53
SO-744755,342.84,95.4,0
SO-744756,745.19,145.35,772.95
SO-744757,1392.62,128.7,1008.04
SO-744758,1168.9,162,"2,110.37"
SO-744759,704.07,112.05,1739.05
SO-744760,422.38,78.75,0
SO-744761,868.91,95.4,0
SO-744762,1585.01,95.4,0
SO-744763,879.81,95.4,647.86
SO-744764,680.14,95.4,0
SO-744765,775.47,95.4,0
SO-744766,5058.76,128.7,2559.27
SO-744767,1060.29,128.7,0
SO-744768,1149.79,112.05,0
SO-744769,692.08,112.05,0
SO-744770,324.06,78.75,0
SO-744771,619.3,95.4,0
SO-744772,1297.01,112.05,615.22
SO-744773,438.68,95.4,0
SO-744774,3381.06,145.35,1344.03
SO-744775,1698.45,128.7,0
SO-744776,926.04,112.05,0
SO-744777,236.42,78.75,0
SO-744778,644.22,95.4,0
SO-744779,711.11,112.05,1123.28
SO-744780,1850.49,145.35,0
SO-744781,2952.11,145.35,4712.27
SO-744782,587.25,95.4,637.94
SO-744783,1072.72,95.4,0
SO-744784,3595.06,145.35,2053.91
SO-744785,1448.39,95.4,655.01
SO-744786,2150.39,145.35,1672.1
SO-744787,2927.62,95.4,1838.48
SO-744788,920.31,128.7,852.22
SO-744789,1065.77,128.7,573.05
SO-744790,1746.09,112.05,1624.66
SO-744791,1032.21,162,0
SO-744792,1255.58,112.05,0
SO-744793,565.22,112.05,0
SO-744794,1467.87,112.05,452.61
SO-744795,503.81,112.05,0
SO-744796,1045.93,78.75,0
SO-744797,500.13,95.4,0
SO-744798,1270.93,128.7,856.87
SO-744799,609.24,95.4,526.94
SO-744800,503.01,112.05,960.88
SO-744801,691.48,78.75,0
SO-744802,465.47,145.35,0
SO-744803,1090.17,112.05,0
SO-744804,1419.53,95.4,1127.25
SO-744805,1655.48,112.05,1182.86
SO-744806,865.56,145.35,493.31
SO-744807,656.12,112.05,659.99
SO-744808,1934.51,162,1637.48
SO-744809,1807.95,128.7,0
SO-744810,1275.07,95.4,0
SO-744811,786.75,112.05,0
SO-744812,1582.95,112.05,539.16
SO-744813,897.33,128.7,0
SO-744814,550.13,78.75,0
SO-744815,767.99,112.05,0
SO-744816,2034.13,95.4,0
SO-744817,1746.32,112.05,722.36
SO-744818,478.92,78.75,0
SO-744819,839.86,95.4,0
SO-744820,1189.98,162,0
SO-744821,2126.53,112.05,1908.35
SO-744822,968.57,112.05,0
SO-744823,401.89,78.75,0
SO-744824,850.57,112.05,0
SO-744825,1041.72,62.1,0
SO-744826,1394.87,95.4,0
SO-744827,779.64,112.05,0
SO-744828,1892.76,162,0
SO-744829,1076.03,112.05,0
SO-744830,505.27,95.4,0
SO-744831,335.33,78.75,0
SO-744832,698.35,78.75,349.23
SO-744833,444.46,112.05,0
SO-744834,1096.18,112.05,225.49
SO-744835,341.43,78.75,0
SO-744836,1203.99,95.4,1291.99
SO-744837,967.62,112.05,0
SO-744838,1499.19,145.35,1641.76
SO-744839,1616.38,112.05,0
SO-744840,597.2,78.75,0
SO-744841,2093.26,112.05,3252.87
SO-744842,647.72,112.05,0
SO-744843,1259.68,128.7,0
SO-744844,909.45,112.05,0
SO-744845,600.66,95.4,0
SO-744846,1017.27,112.05,0
SO-744847,1413.51,112.05,1816.89
SO-744848,1916.86,145.35,1173.56
SO-744849,3687.3,145.35,4206.04
SO-744850,819.16,128.7,885.71
SO-744851,1945.63,112.05,719.84
SO-744852,680.82,95.4,0
SO-744853,1925.29,145.35,0
SO-744854,446.5,95.4,0
SO-744855,439.99,95.4,0
SO-744856,730.22,95.4,712.81
SO-744857,1153.06,128.7,0
SO-744858,2839.98,95.4,1917.41
SO-744859,1641.88,145.35,0
SO-744860,777.21,128.7,0
SO-744861,972.29,128.7,0
SO-744862,812.58,112.05,423.58
SO-744863,657.65,78.75,0
SO-744864,408.35,95.4,0
SO-744865,345.72,112.05,0
SO-744866,780.49,112.05,254.54
SO-744867,648.28,78.75,0
SO-744868,192.62,78.75,0
SO-744869,3408.78,145.35,"1,636.30"
SO-744870,356.42,128.7,0
SO-744871,1846.48,95.4,1493.91
SO-744872,370.71,128.7,0
SO-744873,355.49,78.75,0
SO-744874,571.38,78.75,0
SO-744875,1376.91,128.7,0
SO-744876,1758.79,95.4,588.46
SO-744877,1500.99,128.7,1228.77
SO-744878,1832.66,128.7,2311.93
SO-744879,199.78,78.75,0
SO-744880,1115.36,128.7,456.66
SO-744881,2531.14,128.7,"1,810.84"
SO-744882,3306.86,128.7,2820.54
SO-744883,675.79,128.7,387.22
SO-744884,1073.31,162,704.09
SO-744885,4435.42,95.4,1936.53
SO-744886,1251.9,112.05,0
SO-744887,1284.54,128.7,1038.59
SO-744888,1497.43,112.05,0
SO-744889,645.77,95.4,0
SO-744890,350.24,78.75,0
SO-744891,2086.26,145.35,"1,226.46"
SO-744892,861.22,128.7,0
SO-744893,1178.52,112.05,0
SO-744894,1552.81,112.05,2778.24
SO-744895,738.21,112.05,0
SO-744896,1719.9,128.7,0
SO-744897,795.55,128.7,419.36
SO-744898,3431.56,128.7,2218.42
SO-744899,892.1,128.7,0
SO-744900,445.02,78.75,0
SO-744901,1428.28,162,1394.64
SO-744902,679.18,95.4,0
SO-744903,786.28,95.4,0
SO-744904,1718.19,128.7,0
SO-744905,756.64,128.7,0
SO-744906,402.31,78.75,0
SO-744907,267.78,62.1,0
SO-744908,1494.52,128.7,1512.49
SO-744909,264.51,62.1,0
SO-744910,475.03,112.05,0
SO-744911,2557.94,128.7,0
SO-744912,2271.65,112.05,1402.78
SO-744913,1651.3,145.35,0
SO-744914,700.76,112.05,0
SO-744915,1202.05,145.35,524.18
SO-744916,2682.53,145.35,2819.52
SO-744917,1431.47,162,0
SO-744918,665.02,112.05,0
SO-744919,2671.31,112.05,1126.77
SO-744920,1550.59,112.05,1810.39
SO-744921,647.64,128.7,0
SO-744922,717.12,95.4,0
SO-744923,1103.4,112.05,0
SO-744924,1425.06,112.05,1422.94
SO-744925,378.59,62.1,0
SO-744926,3195.24,112.05,1955.73
SO-744927,277.8,95.4,306.73
SO-744928,2277.48,112.05,2828.06
SO-744929,1166,95.4,0
SO-744930,257.75,78.75,0
SO-744931,434.84,145.35,0
SO-744932,563.88,112.05,0
SO-744933,2741.13,112.05,1263.56
SO-744934,408.68,78.75,0
SO-744935,1870.68,128.7,494.05
SO-744936,1101.61,112.05,739.63
SO-744937,6712.65,128.7,3611.42
SO-744938,3338.01,112.05,"2,469.34"
SO-744939,4048.47,128.7,1726.56
SO-744940,393.35,112.05,0
SO-744941,670.65,95.4,836.52
SO-744942,469.13,112.05,461.09
SO-744943,393.04,78.75,0
SO-744944,693.53,95.4,617.77
SO-744945,606.25,95.4,0
SO-744946,347.93,95.4,0
SO-744947,2178.64,145.35,1531.39
SO-744948,313.07,95.4,0
SO-744949,1948.05,128.7,"1,174.06"
SO-744950,5199.88,145.35,3597.68
SO-744951,574.81,112.05,0
SO-744952,2139.25,95.4,1694.98
SO-744953,188.03,62.1,0
SO-744954,1745.09,162,0
SO-744955,2759.56,145.35,1129.52
SO-744956,493.8,95.4,386.33
SO-744957,2639.25,112.05,3044.18
SO-744958,1481.33,95.4,488.47
SO-744959,518.01,128.7,0
SO-744960,3932.22,95.4,1654.34
SO-744961,1156.19,95.4,0
SO-744962,488.12,78.75,0
SO-744963,1710.47,145.35,1133.31
SO-744964,2641.84,145.35,925.71
SO-744965,430.4,112.05,0
SO-744966,1192.59,112.05,0
SO-744967,546.32,78.75,0
SO-744968,293.26,62.1,0
SO-744969,1177.14,95.4,0
SO-744970,355.06,62.1,0
SO-744971,1272.85,145.35,844.82
SO-744972,1801.23,162,1309.99
SO-744973,228.63,62.1,0
SO-744974,487.85,95.4,0
SO-744975,641.63,95.4,0
SO-744976,507.8,78.75,0
SO-744977,4837.02,112.05,3520.38
SO-744978,992.09,128.7,663.4
SO-744979,580.29,128.7,0
SO-744980,582.4,95.4,0
SO-744981,489.98,112.05,0
SO-744982,587.65,95.4,0
SO-744983,616.4,95.4,0
SO-744984,2613.5,112.05,1068.72
SO-744985,2204.06,112.05,2678.73
SO-744986,310.35,62.1,0
SO-744987,446.01,112.05,0
SO-744988,448.28,95.4,0
SO-744989,1832.71,112.05,623.39
SO-744990,1426.6,95.4,627.63
SO-744991,4746.98,145.35,1996.57
SO-744992,550.77,112.05,0
SO-744993,4152.26,128.7,1913.49
SO-744994,1026.51,112.05,0
SO-744995,916.33,128.7,0
SO-744996,760.81,95.4,427.59
SO-744997,1006.5,145.35,"1,102.72"
SO-744998,464.96,78.75,0
SO-744999,1178.68,112.05,0
SO-745000,189.64,62.1,0
SO-745001,140.69,62.1,0
SO-745002,350.52,78.75,0
SO-745003,1396.3,128.7,0
SO-745004,758.77,95.4,0
SO-745005,990.79,112.05,540.58
SO-745006,1136.13,112.05,992.79
SO-745007,1041.14,145.35,404.57
SO-745008,384.67,128.7,0
SO-745009,2581.22,145.35,2038.97
SO-745010,643.91,145.35,0
SO-745011,2865.77,128.7,1687.11
SO-745012,1832.12,112.05,0
SO-745013,4092.12,128.7,3256.52
SO-745014,1331.24,95.4,0
SO-745015,1737.66,112.05,1511.98
SO-745016,751.72,78.75,0
SO-745017,1173.52,128.7,613.57
SO-745018,1583.95,112.05,1369.75
SO-745019,294.66,95.4,0
SO-745020,423.41,95.4,0
SO-745021,1074.74,128.7,1662.28
SO-745022,325.66,78.75,0
SO-745023,1519.84,95.4,0
SO-745024,2087.94,95.4,1938.37
SO-745025,3262.79,128.7,"2,242.39"
SO-745026,521.57,95.4,0
SO-745027,476.77,95.4,0
SO-745028,2423.98,95.4,2056.11
SO-745029,1703.51,112.05,880
SO-745030,1036.54,112.05,787.58
SO-745031,5331.85,145.35,2642.48
SO-745032,1098.65,112.05,356.55
SO-745033,453.94,78.75,0
SO-745034,11195.48,145.35,4653.35
SO-745035,660.5,78.75,0
SO-745036,719.79,78.75,0
SO-745037,520.33,95.4,0
SO-745038,1295.28,128.7,1206.91
SO-745039,1422.44,145.35,1709.65
SO-745040,3169.43,128.7,1796.9
SO-745041,1337.58,95.4,0
SO-745042,427.56,78.75,0
SO-745043,2331.01,112.05,0
SO-745044,1145.12,95.4,313.61
SO-745045,2097.16,112.05,"1,030.30"
SO-745046,674.72,112.05,0
SO-745047,1416.29,112.05,0
SO-745048,1506.92,145.35,634.47
SO-745049,3775.25,145.35,2908.98
SO-745050,1119.35,95.4,800.11
SO-745051,1610.54,162,0
SO-745052,900.83,112.05,789.77
SO-745053,578.19,128.7,0
SO-745054,444.97,95.4,0
SO-745055,819.64,145.35,363.49
SO-745056,457.41,95.4,0
SO-745057,429.75,78.75,0
SO-745058,1249.11,112.05,0
SO-745059,1379.38,162,1819.53
SO-745060,588.79,95.4,0
SO-745061,983.88,112.05,756.32
SO-745062,890.68,95.4,0
SO-745063,982.04,95.4,1123.99
SO-745064,353.87,62.1,0
SO-745065,798.54,112.05,0
SO-745066,705.08,95.4,245.68
SO-745067,1924.11,145.35,1087.62
SO-745068,901.92,95.4,0
SO-745069,936.55,95.4,0
SO-745070,122.61,62.1,0
SO-745071,985.56,128.7,0
SO-745072,471.34,78.75,0
SO-745073,1532.69,112.05,871.41
SO-745074,529.59,95.4,859.53
SO-745075,548.86,112.05,0
SO-745076,1623.55,112.05,"1,701.71"
SO-745077,1267.98,145.35,544.1
SO-745078,4624.78,162,1472.92
SO-745079,1753.48,95.4,0
SO-745080,1510.97,95.4,1301.58
SO-745081,471.55,78.75,0
SO-745082,1694.84,95.4,1110.4
SO-745083,1820.78,128.7,1029.29
SO-745084,1064.74,112.05,847.6
SO-745085,2148.74,128.7,0
SO-745086,725.59,95.4,0
SO-745087,1227.97,128.7,0
SO-745088,1133.68,112.05,0
SO-745089,2357.07,95.4,1465.06
SO-745090,2391.11,162,1913.47
SO-745091,2451.21,112.05,1941.89
SO-745092,1981.83,128.7,2284.44
SO-745093,1831.7,112.05,1400.52
SO-745094,1421.67,95.4,899.14
SO-745095,404.63,78.75,0
SO-745096,1168.43,95.4,0
SO-745097,540.84,112.05,0
SO-745098,3747.35,128.7,2543.58
SO-745099,842.65,162,0
SO-745100,841.09,78.75,0
SO-745101,554.77,95.4,966.2
SO-745102,1230.04,128.7,0
SO-745103,524.7,112.05,0
SO-745104,964.6,128.7,1132.75
SO-745105,2374.27,162,0
SO-745106,677.1,112.05,0
SO-745107,590.36,78.75,0
SO-745108,503.81,78.75,0
SO-745109,1404.33,112.05,1358.07
SO-745110,2214.24,162,856.32
SO-745111,695.07,95.4,0
SO-745112,1841.52,145.35,2453.01
SO-745113,2156.96,128.7,0
SO-745114,1410.56,128.7,2370.75
SO-745115,2134.61,112.05,518.79
SO-745116,1842.65,112.05,1138.99
SO-745117,435.16,62.1,0
SO-745118,1429.18,128.7,1213.09
SO-745119,1931.75,95.4,435.52
SO-745120,1425.91,128.7,0
SO-745121,727.08,112.05,0
SO-745122,1457.32,95.4,281.06
SO-745123,1258.41,128.7,585.24
SO-745124,1255.25,112.05,0
SO-745125,588.87,78.75,0
SO-745126,1041.71,95.4,0
SO-745127,1932.87,128.7,1947.74
SO-745128,320.02,78.75,0
SO-745129,690.54,112.05,0
SO-745130,456.85,95.4,0
SO-745131,4126.01,128.7,3426.71
SO-745132,2613.88,128.7,2038.31
SO-745133,637.07,128.7,0
SO-745134,693.48,128.7,0
SO-745135,547.16,112.05,0
SO-745136,847.1,112.05,0
SO-745137,2483.34,95.4,2332.7
SO-745138,1736.65,95.4,622.2
SO-745139,2266.98,145.35,1747.02
SO-745140,576.32,112.05,0
SO-745141,1420.31,128.7,0
SO-745142,1190.06,162,0
SO-745143,737.41,128.7,0
SO-745144,729.7,112.05,1107.11
SO-745145,1846.29,95.4,595.98
SO-745146,1438.87,128.7,0
SO-745147,571.29,95.4,0
SO-745148,2153.24,112.05,1747.94
SO-745149,961.4,95.4,782.7
SO-745150,2580.85,145.35,1884.99
SO-745151,1157.28,112.05,0
SO-745152,589.16,95.4,270.97
SO-745153,2030.26,145.35,1944.8
SO-745154,537.8,78.75,961.39
SO-745155,206.99,78.75,0
SO-745156,1431.06,95.4,1854.03
SO-745157,758.82,128.7,0
SO-745158,699.47,95.4,740.74
SO-745159,670.76,95.4,680.69
SO-745160,1204.62,95.4,367.6
SO-745161,787.3,112.05,0
SO-745162,657.57,95.4,550.2
SO-745163,769.38,95.4,0
SO-745164,1701.55,112.05,717
SO-745165,836.47,145.35,1322.45
SO-745166,601.61,95.4,0
SO-745167,429.72,112.05,716.62
SO-745168,773.63,95.4,0
SO-745169,3044.55,128.7,2644.34
SO-745170,2540.59,112.05,"1,851.01"
SO-745171,2632.67,95.4,1772.13
SO-745172,377.36,62.1,0
SO-745173,1942.27,128.7,1505.44
SO-745174,992.85,128.7,0
SO-745175,781.45,95.4,0
SO-745176,961.61,95.4,0
SO-745177,1885.32,112.05,0
SO-745178,1556.48,162,1690.05
SO-745179,1396.3,128.7,673.86
SO-745180,1758.83,145.35,0
SO-745181,2739.07,112.05,2357.45
SO-745182,703.4,112.05,0
SO-745183,818.69,112.05,0
SO-745184,1174.37,95.4,600.97
SO-745185,490.2,95.4,0
SO-745186,792.08,112.05,1580.17
SO-745187,740.21,112.05,0
SO-745188,1678.37,128.7,0
SO-745189,1765.34,145.35,1475.14
SO-745190,1574.77,145.35,2101.42
SO-745191,1047.56,112.05,486.42
SO-745192,735.43,95.4,397.77
SO-745193,806.4,95.4,0
SO-745194,841.65,112.05,0
SO-745195,410.51,112.05,0
SO-745196,727.11,112.05,0
SO-745197,914.49,112.05,0
SO-745198,281.36,62.1,0
SO-745199,634.6,62.1,0
SO-745200,4392.99,128.7,3805.31
SO-745201,1068.13,112.05,1030
SO-745202,1697.98,95.4,636.09
SO-745203,911.75,95.4,595.22
SO-745204,1456.43,145.35,0
SO-745205,744.45,128.7,0
SO-745206,504.17,95.4,216.57
SO-745207,761.28,78.75,0
SO-745208,326.76,78.75,0
SO-745209,488.92,95.4,294.69
SO-745210,1034.21,95.4,808.16
SO-745211,1706.12,145.35,0
SO-745212,785.28,112.05,0
SO-745213,2001.45,145.35,1747.58
SO-745214,3252.35,145.35,2999.97
SO-745215,1549.41,128.7,2377.01
SO-745216,576.81,112.05,0
SO-745217,1620.55,128.7,967.72
SO-745218,1788.79,95.4,1494.38
SO-745219,418.67,78.75,0
SO-745220,837.34,128.7,0
SO-745221,721.33,78.75,0
SO-745222,499.94,112.05,0
SO-745223,1460.06,95.4,0
SO-745224,1007.49,112.05,414.97
SO-745225,619.89,162,0
SO-745226,758.71,95.4,0
SO-745227,2131.65,162,866.11
SO-745228,412.09,95.4,0
SO-745229,652.72,78.75,0
SO-745230,1249.02,112.05,886.38
SO-745231,1809.08,145.35,0
SO-745232,701.79,112.05,1006.25
SO-745233,1057.29,112.05,1361.48
SO-745234,1063.3,95.4,1470.85
SO-745235,463.7,95.4,0
SO-745236,2563.9,145.35,1772.65
SO-745237,1637.06,128.7,1687.56
SO-745238,934.42,145.35,761.95
SO-745239,1388.45,95.4,0
SO-745240,1337.27,128.7,423.66
SO-745241,752.93,112.05,0
SO-745242,1499.51,112.05,1321.04
SO-745243,647.97,112.05,0
SO-745244,784.59,145.35,950.14
SO-745245,2153.76,145.35,849.22
SO-745246,852.86,95.4,0
SO-745247,4664.95,95.4,2467.96
SO-745248,935.98,95.4,0
SO-745249,608.22,95.4,414.51
SO-745250,3308.83,145.35,1918.36
SO-745251,3951.81,145.35,1243.84
SO-745252,367.81,112.05,0
SO-745253,2466.76,112.05,2145.31
SO-745254,864.47,95.4,0
SO-745255,931.53,95.4,920.78
SO-745256,709.33,162,1167.79
SO-745257,946.64,95.4,971.88
SO-745258,571.57,78.75,0
SO-745259,1522.93,95.4,946.76
SO-745260,6614.63,145.35,3963.58
SO-745261,2922.62,112.05,"2,591.89"
SO-745262,1259.8,162,0
SO-745263,880.25,78.75,0
SO-745264,1296.94,145.35,0
SO-745265,461,78.75,0
SO-745266,388.31,78.75,0
SO-745267,3990.46,145.35,2743.91
SO-745268,509.25,62.1,0
SO-745269,2637.36,95.4,"2,628.17"
SO-745270,3739.12,145.35,2618.52
SO-745271,2110.97,128.7,2062.63
SO-745272,1273.73,128.7,1413.87
SO-745273,2632.67,145.35,1013.05
SO-745274,788.88,95.4,0
SO-745275,714.27,95.4,0
SO-745276,1189.1,128.7,"1,068.49"
SO-745277,2289.25,128.7,2391.12
SO-745278,3822.39,145.35,2012.73
SO-745279,313.52,62.1,0
SO-745280,1151.74,112.05,1780.65
SO-745281,1672.4,112.05,1150.37
SO-745282,5029.2,145.35,3102.97
SO-745283,2010.31,95.4,962.23
SO-745284,1395.65,128.7,621.98
SO-745285,1360.85,112.05,1023.13
SO-745286,2283.45,128.7,1518.91
SO-745287,412.29,78.75,0
SO-745288,621.39,95.4,0
SO-745289,548.09,112.05,0
SO-745290,320.25,62.1,0
SO-745291,767.57,95.4,0
SO-745292,830.65,95.4,0
SO-745293,1340.86,95.4,1036.48
SO-745294,3522.36,145.35,3323.42
SO-745295,1333.21,162,478.35
SO-745296,1915.54,145.35,1106.87
SO-745297,2636.22,145.35,1132.85
SO-745298,1200.71,128.7,0
SO-745299,902.15,95.4,0
SO-745300,1631.1,128.7,0
SO-745301,886.61,145.35,0
SO-745302,1889.18,128.7,"1,223.91"
SO-745303,1023.06,112.05,1496.21
SO-745304,2270.55,112.05,"1,675.33"
SO-745305,1424.68,128.7,2101.74
SO-745306,392.99,95.4,0
SO-745307,1930.41,162,0
SO-745308,1483.16,112.05,593.41
SO-745309,1695.49,128.7,0
SO-745310,820.22,128.7,0
SO-745311,1915.83,145.35,2277.33
SO-745312,456.98,78.75,0
SO-745313,399.49,112.05,0
SO-745314,1128.14,112.05,1673.22
SO-745315,685.16,95.4,0
SO-745316,948.17,95.4,700.85
SO-745317,1709.03,162,754.1
SO-745318,2694.27,128.7,1928.29
SO-745319,2028.16,112.05,724.33
SO-745320,4143.39,128.7,2915.75
SO-745321,3682.83,128.7,3127.74
SO-745322,760.75,128.7,0
SO-745323,1294.44,128.7,0
SO-745324,847.35,78.75,655.28
SO-745325,1339.03,95.4,455.31
SO-745326,1767.81,112.05,886.66
SO-745327,539.53,95.4,616.6
SO-745328,498.7,112.05,1345.13
SO-745329,1381.22,95.4,1079.6
SO-745330,1233.74,128.7,1293.11
SO-745331,684.63,95.4,0
SO-745332,683.17,95.4,701.45
SO-745333,1146.83,95.4,0
SO-745334,1117.54,112.05,0
SO-745335,2230.49,128.7,2080.35
SO-745336,803.14,145.35,0
SO-745337,2126.34,128.7,1327.63
SO-745338,1257.38,95.4,0
SO-745339,791.59,95.4,375.02
